user_id,win_rate,lose_rate,draw_rate,game_count
cocoloba,0.0,100.0,0.0,3.0
Gena1988,52.0,42.0,6.0,100.0
BinMarZok,37.0,60.0,3.0,100.0
nepomiachi25,58.0,33.0,8.0,36.0
SittingOnMyButt,42.0,51.0,7.0,100.0
nikhilchess26,43.0,55.0,2.0,100.0
PieTimeBaby,52.0,44.0,4.0,100.0
DK_MAKWANA,45.0,50.0,5.0,100.0
mehdiazadian,45.0,50.0,5.0,100.0
Saudanha,50.0,47.0,3.0,100.0
BleronOP,40.0,57.0,2.0,100.0
AlekhineChessOnline,47.0,53.0,0.0,100.0
kamfaniy,41.0,53.0,6.0,100.0
PalRyo,47.0,51.0,2.0,100.0
Albusej,35.0,58.0,5.0,51.0
jorjon000,50.0,50.0,0.0,12.0
Dadiudul,0.0,100.0,0.0,6.0
Iceberg2021,55.0,33.0,11.0,54.0
DannyZak,100.0,0.0,0.0,6.0
ZikriSahin29,56.0,39.0,4.0,100.0
QuertyX,82.0,5.0,11.0,51.0
gmaviraaj,48.0,44.0,8.0,75.0
wow_08,38.0,56.0,5.0,100.0
Jindibala,51.0,48.0,1.0,100.0
eltrain1971,49.0,38.0,13.0,100.0
BlLabel,59.0,41.0,0.0,100.0
MustafaCinkara1,59.0,39.0,2.0,100.0
KingsLevelChess,41.0,58.0,0.0,51.0
snaju,75.0,25.0,0.0,24.0
evgenbashkir,100.0,0.0,0.0,6.0
And_strin,46.0,46.0,7.0,39.0
mrcolt,40.0,60.0,0.0,15.0
amman_078,64.0,30.0,6.0,100.0
TheOnlyDarkHorse,41.0,56.0,3.0,100.0
bajanfish,55.0,45.0,0.0,100.0
NeelNazeer,43.0,56.0,0.0,100.0
Serzh-Gromez,46.0,49.0,5.0,100.0
Karloz1329,35.0,64.0,0.0,42.0
Orozahunov_M,63.0,35.0,2.0,100.0
jimmy008,48.0,50.0,2.0,100.0
salifyanji00,38.0,61.0,1.0,100.0
Megoil,48.0,44.0,8.0,100.0
landcruiser4500,55.0,44.0,0.0,81.0
Dima1283,11.0,87.0,2.0,100.0
Original_Gangsta7,50.0,42.0,8.0,100.0
Harshh-nivak,42.0,52.0,6.0,100.0
AndroTHT,51.0,44.0,5.0,100.0
berberoglu11,45.0,52.0,3.0,100.0
Lopez09,45.0,48.0,7.0,100.0
Josenurse,44.0,51.0,3.0,56.0
archimelete,49.0,48.0,3.0,100.0
wcasique58,44.0,46.0,10.0,100.0
sherichess,50.0,45.0,5.0,100.0
feder129,46.0,52.0,2.0,100.0
Sol41k,100.0,0.0,0.0,3.0
Esteban_Rsaw,46.0,47.0,7.0,100.0
klamar74,0.0,100.0,0.0,9.0
engineer2,50.0,41.0,9.0,100.0
eagle1903black,100.0,0.0,0.0,4.0
savagewarrior_123,42.0,53.0,5.0,100.0
Bardia_Mohimany,69.0,15.0,15.0,39.0
saps9231,41.0,56.0,3.0,100.0
AlfredDebus,46.0,43.0,11.0,100.0
kuda_sultan,41.0,58.0,0.0,36.0
Bogdan_chess_play,37.0,60.0,3.0,100.0
PradeepBharade,0.0,100.0,0.0,3.0
MOHAPXUCT,55.0,33.0,11.0,27.0
LorianHaliti,44.0,50.0,6.0,100.0
Divypratap,45.0,54.0,1.0,100.0
dimolkah,63.0,34.0,3.0,100.0
gaganchitkara,63.0,28.0,9.0,100.0
TheDancingWhip,45.0,52.0,3.0,100.0
Chesskight14,50.0,37.0,12.0,24.0
Rodolfo-Porto,45.0,51.0,4.0,100.0
Pawlii,46.0,53.0,0.0,39.0
stark49,67.0,23.0,10.0,100.0
ThePrinceOfThorns,54.0,42.0,3.0,99.0
REKA4665,44.0,53.0,3.0,100.0
Siavash-I,46.0,49.0,5.0,100.0
Mostafaesmaeli,45.0,48.0,7.0,100.0
KavindiGeesari,57.0,39.0,3.0,100.0
trixies,47.0,46.0,7.0,100.0
MitinGeorge,92.0,7.0,0.0,42.0
abobakr000,44.0,50.0,6.0,100.0
bandaralmalki,45.0,47.0,8.0,100.0
vikyat121412,50.0,50.0,0.0,96.0
mc_SetapakIller,50.0,46.0,4.0,100.0
ahanrs,38.0,56.0,6.0,100.0
riegery,49.0,49.0,2.0,100.0
Chasaya,43.0,56.0,1.0,100.0
samuelojamb,45.0,51.0,4.0,100.0
Playyourgame,36.0,60.0,4.0,100.0
OxySeven,52.0,42.0,4.0,63.0
Jaxleta,44.0,51.0,3.0,87.0
Beast64chess,74.0,22.0,3.0,81.0
Roshan_Karthik14,51.0,48.0,0.0,87.0
marcus127,49.0,50.0,1.0,100.0
Schach_0803,40.0,59.0,0.0,66.0
naf1naf,45.0,50.0,5.0,100.0
ANGEBOT,47.0,49.0,4.0,100.0
xXMcLovinXx,50.0,48.0,2.0,100.0
eray1988,50.0,48.0,2.0,100.0
Priest44,51.0,41.0,8.0,100.0
FKnapik,45.0,53.0,2.0,100.0
Lady_Alyona,70.0,26.0,3.0,90.0
AkshayaChandak2013,100.0,0.0,0.0,3.0
mansour103,48.0,49.0,3.0,100.0
Uygar96,50.0,45.0,5.0,100.0
nostrodomos,46.0,50.0,4.0,100.0
SergeyKingKong,47.0,51.0,2.0,100.0
sixtyone007,58.0,34.0,6.0,87.0
PrathamVaswani2013,32.0,57.0,10.0,100.0
ChessNoob76,44.0,51.0,5.0,100.0
Candypawn,55.0,45.0,0.0,100.0
Arun2786,43.0,53.0,4.0,100.0
KoT_Tropical,62.0,29.0,8.0,72.0
Syel,10.0,80.0,10.0,30.0
Sudgeruk,37.0,61.0,2.0,100.0
rompogts,50.0,43.0,7.0,100.0
Bob_KCI,44.0,53.0,3.0,100.0
putu07_kb,50.0,44.0,6.0,100.0
Matzi_AC,46.0,51.0,3.0,100.0
GlazAlmaz,75.0,12.0,12.0,72.0
Despotes76,34.0,54.0,12.0,100.0
Shelreyn,46.0,53.0,1.0,100.0
HassanJd,46.0,49.0,5.0,100.0
M_ciftci,48.0,46.0,6.0,100.0
MrMinit,47.0,46.0,7.0,100.0
Paramos,100.0,0.0,0.0,9.0
creative_juggler_07,55.0,40.0,5.0,100.0
churrasquete,50.0,41.0,9.0,100.0
BloodRaven92,47.0,49.0,4.0,100.0
bebopperz,0.0,100.0,0.0,12.0
Manelinux,37.0,62.0,0.0,24.0
plona,50.0,46.0,4.0,100.0
No_Name_2006,33.0,66.0,0.0,9.0
IotaDLS,53.0,42.0,5.0,100.0
acsaymn,53.0,41.0,6.0,100.0
Joey4u,45.0,52.0,3.0,100.0
Xxmohbl,46.0,54.0,0.0,100.0
Swordshark,39.0,52.0,9.0,100.0
HighestAlive,37.0,54.0,8.0,35.0
MarthandaVarman,33.0,66.0,0.0,54.0
kintoho,44.0,47.0,9.0,100.0
pivert_1938,42.0,49.0,9.0,100.0
shrick007,53.0,45.0,2.0,100.0
fmpoflyer,37.0,62.0,0.0,24.0
mlonop123456,39.0,56.0,4.0,100.0
Supercat3,52.0,45.0,3.0,100.0
thongminhdotxuat179,42.0,52.0,6.0,100.0
piratehunterduzoro01,47.0,47.0,6.0,100.0
great_auk,44.0,50.0,6.0,100.0
Yulix,32.0,65.0,3.0,100.0
Dr-Kherrati,43.0,50.0,7.0,100.0
IDoThisOneMoreTime,50.0,45.0,5.0,60.0
TheThrill,50.0,50.0,0.0,6.0
ilker2,49.0,48.0,3.0,100.0
ScyllaN,48.0,48.0,4.0,100.0
tackattack,49.0,46.0,5.0,100.0
Ralf74,0.0,100.0,0.0,3.0
Imrand,46.0,44.0,10.0,100.0
UnbeatableWinnerCame,46.0,48.0,6.0,100.0
Nilferchess,45.0,43.0,12.0,100.0
ehst,100.0,0.0,0.0,3.0
Freedom6,44.0,51.0,5.0,100.0
Alpinistrf,52.0,47.0,1.0,100.0
maximayoz,46.0,51.0,3.0,100.0
Mikael2015,44.0,50.0,6.0,100.0
SleeperSlipper,39.0,59.0,2.0,100.0
Yunus_Midilli,45.0,51.0,4.0,100.0
sah10,42.0,52.0,6.0,100.0
Dasaniket0,53.0,42.0,5.0,100.0
benedictov2020,100.0,0.0,0.0,9.0
SashaD2016,49.0,49.0,2.0,100.0
julioPM,44.0,51.0,5.0,100.0
johanaker,20.0,60.0,20.0,15.0
Ocu-Jopun,63.0,35.0,1.0,95.0
Firsttouch,38.0,62.0,0.0,100.0
medobat,54.0,45.0,1.0,100.0
Mobarez001,33.0,66.0,0.0,9.0
ZVER_dee,42.0,57.0,0.0,28.0
XPEH_B_TOMATE,46.0,51.0,3.0,100.0
xergNoLuck,25.0,50.0,25.0,12.0
TherealKingRalf,46.0,42.0,12.0,100.0
seolan,43.0,56.0,1.0,100.0
CoachTaylor,48.0,48.0,4.0,100.0
WPereira,12.0,75.0,12.0,24.0
reza_poursh,51.0,46.0,3.0,100.0
egisto,51.0,45.0,4.0,100.0
sTuUpIdnAmE,42.0,42.0,14.0,21.0
alexisvladimir,55.0,40.0,5.0,100.0
Shahriyor_13,0.0,100.0,0.0,1.0
BarryKo,0.0,100.0,0.0,9.0
lorrots,43.0,46.0,11.0,100.0
gionabaldo,56.0,37.0,7.0,100.0
cthulhu76,55.0,42.0,3.0,100.0
chessmaster_me,39.0,53.0,8.0,100.0
ll-Monika-ll,44.0,50.0,6.0,100.0
ALEJANDRO_240703,49.0,44.0,7.0,100.0
cffai,45.0,51.0,4.0,100.0
Bexus,48.0,44.0,8.0,100.0
FrenzyD,33.0,33.0,33.0,9.0
LEMURDAVID,38.0,53.0,7.0,39.0
Lyfriss,38.0,56.0,6.0,100.0
Denis-190,50.0,50.0,0.0,6.0
dincer_baskan,47.0,50.0,3.0,100.0
MEDMEDMEDT108,48.0,48.0,4.0,100.0
MetalOctopus,47.0,46.0,7.0,100.0
RudraPhule2023,44.0,51.0,3.0,87.0
Germa_chess,41.0,55.0,4.0,100.0
BroEcoli,42.0,57.0,0.0,57.0
Cuchilloo,47.0,49.0,4.0,100.0
reezjazman,0.0,100.0,0.0,6.0
mmjnv60,33.0,66.0,0.0,15.0
Oscarhuaiquimil,53.0,38.0,7.0,39.0
Kalaus38,47.0,53.0,0.0,100.0
djamel_dz,60.0,36.0,4.0,100.0
continue_H144,50.0,50.0,0.0,2.0
Zico1982,47.0,51.0,2.0,100.0
OlegShabelyanov,51.0,45.0,4.0,100.0
salm777,47.0,51.0,2.0,100.0
Amitbalter,41.0,54.0,5.0,100.0
DankMashine,23.0,74.0,3.0,100.0
Ri3x,56.0,41.0,2.0,100.0
balaaspire09,33.0,66.0,0.0,9.0
myermano,49.0,49.0,2.0,100.0
Dmitri_75,0.0,100.0,0.0,1.0
JQS75,41.0,56.0,2.0,100.0
GordonShumway67,47.0,42.0,11.0,100.0
Imjava27,100.0,0.0,0.0,3.0
gardelito90,48.0,44.0,8.0,100.0
salurt,42.0,52.0,6.0,100.0
Gasgr10,51.0,47.0,2.0,100.0
AhmedIsmail80,80.0,20.0,0.0,5.0
stikut,35.0,59.0,6.0,100.0
chazzle,50.0,50.0,0.0,42.0
martillo78,30.0,47.0,21.0,69.0
Kaka08,50.0,47.0,3.0,100.0
athos1600,53.0,42.0,5.0,100.0
dr_bunsen_burner,44.0,48.0,8.0,100.0
Rey_Gallo,37.0,61.0,2.0,100.0
ayhamsyed1,40.0,40.0,20.0,15.0
tayloo,42.0,55.0,3.0,100.0
optimistoo,38.0,54.0,8.0,100.0
KyokHayad,75.0,25.0,0.0,60.0
AT_XAAMbibiTA,64.0,32.0,3.0,93.0
Hexalingual,41.0,53.0,6.0,100.0
helmut_56,47.0,52.0,1.0,100.0
KenuthN,66.0,33.0,0.0,9.0
jeronimo451,60.0,36.0,4.0,100.0
Paysdegalles,44.0,51.0,5.0,100.0
Sefir2212,48.0,48.0,4.0,100.0
Buffalo_Cop,47.0,44.0,9.0,100.0
rubytempest,55.0,40.0,5.0,100.0
AboHamza515,46.0,50.0,4.0,100.0
MaxikerMayta,68.0,20.0,12.0,100.0
Bagama,57.0,40.0,2.0,100.0
ama1982,51.0,48.0,1.0,100.0
fo,40.0,50.0,10.0,100.0
zPoisonedKing,41.0,53.0,6.0,100.0
Ian_W,55.0,40.0,5.0,100.0
ahmedreda_1,12.0,87.0,0.0,24.0
milepetrovic,50.0,40.0,10.0,100.0
Christo_Nkunku,47.0,43.0,10.0,100.0
SergeiRem,45.0,49.0,6.0,100.0
Maahir123456789,52.0,47.0,1.0,100.0
fidelov2,55.0,44.0,0.0,27.0
Atokral,62.0,37.0,0.0,27.0
Hobbinsky2023,52.0,42.0,6.0,100.0
jay1992_9205,40.0,53.0,7.0,100.0
madruga123,56.0,43.0,0.0,100.0
KtC00,40.0,55.0,5.0,100.0
zeka27,51.0,40.0,9.0,100.0
acoskun,49.0,49.0,2.0,100.0
Roman0509,33.0,66.0,0.0,36.0
DellBoy,50.0,46.0,4.0,100.0
BOLSONARODOIDO13,48.0,47.0,5.0,100.0
pavanvashi7,56.0,43.0,0.0,96.0
Pranav10008,52.0,48.0,0.0,100.0
Bambino88,52.0,41.0,7.0,100.0
javier2010,47.0,49.0,4.0,100.0
jakubk882,41.0,59.0,0.0,100.0
Rione-Monti,46.0,52.0,2.0,100.0
cache777,66.0,0.0,33.0,9.0
ZAHRANI2030,45.0,52.0,3.0,100.0
WhitePearl_13,75.0,25.0,0.0,4.0
Oleg-GOR,75.0,25.0,0.0,12.0
SemiOn03,21.0,50.0,28.0,42.0
Sobakin19sm,42.0,53.0,5.0,100.0
RyzhkovVG,46.0,53.0,1.0,100.0
Heru_chess10,45.0,52.0,3.0,100.0
Joshua94,48.0,51.0,1.0,100.0
John_S1lver,14.0,85.0,0.0,21.0
Jdanlee32,47.0,50.0,3.0,100.0
Ampoole,47.0,49.0,4.0,100.0
WickedAgu,48.0,46.0,6.0,100.0
GR589,49.0,48.0,3.0,100.0
Strat85,43.0,55.0,2.0,100.0
efgen101,0.0,100.0,0.0,12.0
AnSoRi10,50.0,42.0,8.0,100.0
haricotvert,51.0,45.0,4.0,100.0
fun4jkb,33.0,66.0,0.0,72.0
shlokshroff10,25.0,75.0,0.0,12.0
BetinC,43.0,46.0,9.0,96.0
jhmontejo,38.0,55.0,7.0,100.0
delcacho,64.0,35.0,1.0,100.0
redline29,53.0,43.0,4.0,100.0
knightdropatc7,50.0,48.0,2.0,100.0
egesss,50.0,46.0,4.0,100.0
msnalp,52.0,47.0,0.0,69.0
theDRAMB,49.0,40.0,11.0,100.0
Hermaski,50.0,48.0,2.0,100.0
jnafls,43.0,54.0,3.0,100.0
traser1,48.0,42.0,10.0,100.0
SergoSaiyan,46.0,53.0,1.0,100.0
tony_wij,52.0,45.0,3.0,100.0
kisiel123trol,48.0,50.0,2.0,100.0
Herman11,25.0,70.0,4.0,72.0
Pectus_Chess,47.0,36.0,15.0,57.0
STEPHANOV,46.0,43.0,11.0,100.0
BoopinSnoots,55.0,42.0,3.0,100.0
Papus1234,40.0,30.0,30.0,30.0
Egynupos,37.0,62.0,0.0,24.0
seymour_haque9,75.0,12.0,12.0,24.0
Hfourie,0.0,100.0,0.0,3.0
JoseChees2024,49.0,45.0,4.0,61.0
Ryota_005,50.0,40.0,10.0,30.0
rrios773,47.0,51.0,2.0,100.0
Wissam123_123,0.0,50.0,50.0,6.0
alejandrito_864,40.0,45.0,15.0,100.0
ManhattanO,50.0,50.0,0.0,12.0
BadTeach,48.0,41.0,10.0,87.0
Filipp_2017,25.0,70.0,5.0,100.0
Raulinbcn,46.0,50.0,4.0,100.0
boriskyu,59.0,34.0,6.0,96.0
FrenchThinking,44.0,33.0,22.0,27.0
Commander61,51.0,48.0,1.0,100.0
StephenAmBro,0.0,50.0,50.0,6.0
conci99,40.0,57.0,2.0,100.0
Bernhard_Roettgers,50.0,50.0,0.0,6.0
alekseev98,0.0,100.0,0.0,6.0
Angel_Baptista-13,22.0,76.0,2.0,100.0
Leverao,51.0,43.0,6.0,100.0
Dhiren1206,26.0,57.0,15.0,57.0
AgnethaFaltskog,33.0,50.0,16.0,18.0
FaceBuch,46.0,50.0,4.0,100.0
Lastvariant,44.0,52.0,4.0,100.0
Houssem_Tbessi,36.0,63.0,0.0,90.0
Kourou1000,48.0,51.0,1.0,100.0
storboo,61.0,36.0,3.0,100.0
Zenit4ikHS,64.0,32.0,4.0,75.0
SognandoArjun,41.0,50.0,9.0,100.0
A-xdcd,38.0,54.0,8.0,100.0
MomeniMahdi,66.0,33.0,0.0,27.0
dorit0snbacon,43.0,49.0,8.0,100.0
degibons,53.0,43.0,4.0,100.0
Dr_Nikerstien,53.0,45.0,2.0,100.0
Kasparov_Epf,44.0,50.0,6.0,100.0
brimstone52,50.0,50.0,0.0,6.0
HRX_04,50.0,44.0,6.0,100.0
dexterb328,53.0,43.0,4.0,100.0
aryanraikar22,36.0,50.0,13.0,66.0
Mahoni49,54.0,44.0,2.0,100.0
skmay06,59.0,37.0,3.0,96.0
bohemianrhpsdy,45.0,47.0,8.0,100.0
Stomat74,48.0,49.0,3.0,100.0
Chinedu247,32.0,63.0,5.0,100.0
jhamzy9,33.0,67.0,0.0,100.0
papahoffmann,45.0,48.0,7.0,100.0
the-runner,48.0,44.0,7.0,81.0
anlc,49.0,46.0,5.0,100.0
PapaLena,53.0,45.0,2.0,100.0
Mamedov_Shirhan2014,23.0,69.0,8.0,100.0
Walrein_the_Walrus,50.0,46.0,4.0,100.0
KlausRiedel,48.0,48.0,4.0,100.0
Pranav_Gothe,38.0,62.0,0.0,100.0
Az4abb,47.0,48.0,5.0,100.0
Alex_Popov,45.0,53.0,2.0,100.0
Lvukic23,53.0,42.0,5.0,100.0
kasparova09,53.0,40.0,6.0,15.0
Gensbake143,56.0,42.0,2.0,100.0
GAArtur,38.0,56.0,5.0,100.0
ZeNB,45.0,53.0,2.0,100.0
Tojol,50.0,45.0,5.0,100.0
Anthony201,52.0,38.0,10.0,100.0
Parsashahidzadeh,0.0,50.0,50.0,6.0
babaeh234,48.0,47.0,5.0,100.0
murat_katinov,49.0,45.0,6.0,100.0
Zugfogel,72.0,22.0,6.0,100.0
yasser-2022,53.0,39.0,8.0,100.0
showired,100.0,0.0,0.0,3.0
