user_id,win_rate,lose_rate,draw_rate,game_count,blitz_rating
SCORED,53.0,41.0,6.0,100.0,2245.0
MitzCh32,0.0,100.0,0.0,12.0,1952.0
Aliyarov,62.0,37.0,0.0,24.0,1035.0
ahmeddada,43.0,56.0,0.0,60.0,758.0
caraculo9333,23.0,69.0,7.0,39.0,2021.0
art-tabar,27.0,53.0,20.0,100.0,2433.0
GrumpyCat69,30.0,30.0,40.0,30.0,1561.0
xyz689,64.0,28.0,7.0,42.0,1172.0
buiduc02,50.0,47.0,3.0,100.0,1841.0
Alef0-Lex,53.0,40.0,7.0,100.0,1142.0
Aldo2304,42.0,56.0,2.0,100.0,1732.0
Top_Ramana,55.0,45.0,0.0,100.0,1807.0
delger,37.0,56.0,6.0,100.0,1879.0
ChessMasterClass,40.0,56.0,4.0,100.0,2058.0
Syama1,45.0,54.0,0.0,33.0,1677.0
josp09,38.0,51.0,11.0,100.0,2150.0
SmEaGle_x,48.0,51.0,1.0,100.0,1621.0
JConcorde,75.0,25.0,0.0,12.0,2309.0
Esen999,37.0,62.0,0.0,24.0,1739.0
christmass,48.0,46.0,6.0,100.0,1519.0
HowLifeGoesOn,51.0,44.0,5.0,100.0,2577.0
ergotiger811,63.0,28.0,8.0,100.0,2441.0
Rubens018,53.0,42.0,5.0,100.0,2237.0
k_20,0.0,50.0,50.0,6.0,1638.0
Kangboloon,100.0,0.0,0.0,3.0,1058.0
genrih2,18.0,72.0,9.0,33.0,1556.0
alnewcomer,45.0,51.0,4.0,100.0,1917.0
Ghader-Ebrahimzadeh,55.0,39.0,6.0,100.0,1170.0
Imbuzi_1,48.0,48.0,4.0,100.0,1819.0
danilkamaster,33.0,66.0,0.0,9.0,1316.0
oneil4g,75.0,25.0,0.0,60.0,1482.0
Piou_10,100.0,0.0,0.0,3.0,1500.0
Igor_Chuykov1,56.0,42.0,1.0,97.0,1742.0
ALaputin,47.0,50.0,3.0,100.0,1367.0
ChessEducation125,52.0,41.0,7.0,100.0,1929.0
pedroyamakami,66.0,33.0,0.0,3.0,1301.0
Nazarenortega,57.0,42.0,0.0,21.0,1984.0
JIABEJIAC,100.0,0.0,0.0,4.0,1500.0
caneskael,57.0,38.0,4.0,100.0,1594.0
Samuel268,61.0,37.0,2.0,100.0,2014.0
