user_id,win_rate,lose_rate,draw_rate,game_count
Rohitjainchess13,42.0,57.0,0.0,14.0
Forzabologna1958,45.0,50.0,5.0,100.0
God_All_Mighty,0.0,0.0,0.0,0.0
sriram4646,42.0,56.0,2.0,100.0
Sasha098830,37.0,50.0,12.0,24.0
Shoumedris,0.0,0.0,0.0,0.0
Spoblete,0.0,0.0,0.0,0.0
flabiyazo,68.0,27.0,5.0,100.0
RCables,0.0,0.0,0.0,0.0
Iam93today,0.0,0.0,0.0,0.0
Saro_Senju,66.0,33.0,0.0,9.0
CoreyRigley,48.0,44.0,8.0,100.0
Don_Harrry,0.0,0.0,0.0,0.0
TekshanTiger,55.0,39.0,6.0,100.0
kukan19,56.0,34.0,10.0,100.0
DennyJusuf,55.0,44.0,1.0,100.0
leffeg44,0.0,0.0,0.0,0.0
noname332007,0.0,0.0,0.0,0.0
THE_LAST_AT_THE_RACE,0.0,0.0,0.0,0.0
jones5555,50.0,44.0,6.0,100.0
glennlemen,0.0,0.0,0.0,0.0
tuanu,57.0,40.0,2.0,100.0
Maxime109,49.0,42.0,9.0,100.0
FreakyLeBron,0.0,0.0,0.0,0.0
dovcin,52.0,44.0,4.0,100.0
Indurain9195,0.0,0.0,0.0,0.0
Amer_Ramadan,43.0,55.0,2.0,100.0
gapehorn6996,47.0,50.0,3.0,100.0
Melrock9150,0.0,0.0,0.0,0.0
EdzoHere,80.0,20.0,0.0,15.0
amdink,100.0,0.0,0.0,3.0
vlktor49,0.0,0.0,0.0,0.0
Elretirado2003,60.0,40.0,0.0,15.0
tra1nrek,52.0,47.0,1.0,100.0
Modys,75.0,25.0,0.0,12.0
andersonnotte,66.0,33.0,0.0,9.0
emishess33,48.0,46.0,6.0,100.0
MergenSh,0.0,0.0,0.0,0.0
Vartan123,0.0,0.0,0.0,0.0
AveFenix74,100.0,0.0,0.0,3.0
HeinrichMax,0.0,0.0,0.0,0.0
Master_Baku,33.0,66.0,0.0,9.0
jmna,0.0,0.0,0.0,0.0
Konst1987,61.0,37.0,2.0,100.0
carpefi64,46.0,50.0,4.0,100.0
lilbigga228,0.0,0.0,0.0,0.0
Zmaksim,47.0,42.0,11.0,100.0
abreuserpa,0.0,0.0,0.0,0.0
ristovski,44.0,53.0,3.0,100.0
kivyy,0.0,0.0,0.0,0.0
JuanjoM,0.0,0.0,0.0,0.0
Jeffreyy,0.0,0.0,0.0,0.0
Mili1234,0.0,0.0,0.0,0.0
KrishNaduvam,12.0,87.0,0.0,96.0
Anderson_Chung,47.0,47.0,5.0,57.0
thumirakscc,54.0,45.0,0.0,66.0
Jeremongaa,50.0,30.0,20.0,60.0
AlexGSPb,56.0,35.0,8.0,100.0
AmirGai,57.0,40.0,2.0,100.0
Amuuu,51.0,45.0,4.0,100.0
Sandy1123,34.0,60.0,6.0,100.0
michaelbilow,0.0,0.0,0.0,0.0
Sodong78,0.0,0.0,0.0,0.0
DonBaltimor,47.0,46.0,7.0,100.0
Elsordao23,56.0,40.0,4.0,100.0
tdajour,0.0,0.0,0.0,0.0
YODITA,0.0,0.0,0.0,0.0
Auice,40.0,60.0,0.0,15.0
Caietan,51.0,46.0,3.0,100.0
charsiewpao,49.0,47.0,4.0,100.0
CircleTurbo,41.0,58.0,0.0,93.0
Geomancer14,48.0,49.0,3.0,100.0
Mestre_Gostoso,0.0,0.0,0.0,0.0
KhaldoonSyria,39.0,57.0,3.0,100.0
LutfiBiyik,46.0,48.0,6.0,100.0
sauceonrice,0.0,0.0,0.0,0.0
agustin91dc,51.0,45.0,4.0,100.0
alirezamm78,0.0,0.0,0.0,0.0
Omi_Chess64,45.0,45.0,10.0,100.0
JirkaN,0.0,100.0,0.0,3.0
qqqqq-wwwww,47.0,46.0,7.0,100.0
cuongmaimc37,58.0,25.0,16.0,36.0
tejasanand,57.0,39.0,3.0,100.0
DNZPRO,0.0,0.0,0.0,0.0
rhclskn,47.0,49.0,4.0,100.0
BlitzJoselu,0.0,0.0,0.0,0.0
Farisaljaroshi,0.0,0.0,0.0,0.0
antoniojms,0.0,0.0,0.0,0.0
Wikiking,53.0,46.0,0.0,32.0
AgusBrega,51.0,47.0,2.0,100.0
Vik1978,0.0,0.0,0.0,0.0
MCANELLA,52.0,32.0,16.0,75.0
HenrykV,40.0,60.0,0.0,30.0
Dr_tron101,16.0,66.0,16.0,18.0
Obsidianchess,66.0,33.0,0.0,18.0
agetro479,0.0,0.0,0.0,0.0
Dhruv_india,0.0,100.0,0.0,1.0
yaba-34,51.0,45.0,4.0,100.0
Fthhhhh5,51.0,42.0,7.0,100.0
Hantu_laut2021,44.0,53.0,3.0,100.0
prayono61,100.0,0.0,0.0,3.0
Vaibhav26104,50.0,45.0,5.0,100.0
qrKodych,45.0,49.0,6.0,100.0
Rudh_win,56.0,40.0,4.0,25.0
G_SlamDunk_G,30.0,52.0,17.0,69.0
hans13,0.0,100.0,0.0,3.0
Bongsniper,0.0,0.0,0.0,0.0
santmd,71.0,14.0,14.0,21.0
babulka,49.0,50.0,1.0,100.0
OswaldoSaez,0.0,0.0,0.0,0.0
RonIsidro,47.0,49.0,4.0,100.0
terung-segar,49.0,46.0,5.0,100.0
Lordfares10,60.0,34.0,4.0,69.0
omon,76.0,24.0,0.0,100.0
Irohiur,0.0,0.0,0.0,0.0
kasha_nya,0.0,0.0,0.0,0.0
DrFolamour,56.0,39.0,5.0,100.0
bahari1961,50.0,45.0,5.0,100.0
hojjat1234,0.0,0.0,0.0,0.0
BlackGrape18,55.0,43.0,2.0,100.0
MusicianSerbia,39.0,56.0,4.0,100.0
Avar30,53.0,44.0,3.0,100.0
oilpaint479,41.0,53.0,6.0,100.0
camsam,0.0,0.0,0.0,0.0
Zhenya1977,46.0,48.0,6.0,100.0
amra010886,45.0,53.0,2.0,100.0
XLREIGHT,36.0,64.0,0.0,100.0
AkshayGoyal,50.0,45.0,5.0,100.0
nafratkadevta,50.0,45.0,5.0,100.0
SA_khdran,28.0,71.0,0.0,21.0
Askriid,0.0,0.0,0.0,0.0
KingsMate_Josiah,48.0,47.0,5.0,100.0
gsan33,51.0,34.0,15.0,100.0
Neuralnut,45.0,50.0,5.0,100.0
Andwerreds,0.0,0.0,0.0,0.0
hores86,45.0,51.0,4.0,100.0
maansharma271,0.0,0.0,0.0,0.0
DemircanAydemir,36.0,59.0,5.0,100.0
Magical_Mind_74,0.0,0.0,0.0,0.0
Olim1998,41.0,52.0,7.0,100.0
HuskerTom,48.0,51.0,1.0,100.0
Agus_72,38.0,57.0,4.0,100.0
CT85,0.0,0.0,0.0,0.0
renatotapia2010,55.0,22.0,22.0,27.0
flatheman3,0.0,100.0,0.0,6.0
OTTO71,50.0,46.0,4.0,100.0
shammas12345,45.0,50.0,5.0,100.0
Michaelthe,48.0,46.0,6.0,100.0
northernlites,0.0,0.0,0.0,0.0
AntonyHall,0.0,0.0,0.0,0.0
El_Turcoamerindio,43.0,54.0,3.0,100.0
sekerik3470,0.0,0.0,0.0,0.0
keithframnes,44.0,50.0,6.0,100.0
lesnier05,54.0,42.0,4.0,100.0
Ritterstrum25,100.0,0.0,0.0,21.0
Richard26Sep,43.0,49.0,8.0,100.0
AntonioTestini,0.0,0.0,0.0,0.0
gloriavictis101,48.0,41.0,11.0,100.0
stuanis,43.0,49.0,8.0,100.0
aymanov1981,51.0,45.0,4.0,100.0
APG55,0.0,0.0,0.0,0.0
Schaechling,46.0,54.0,0.0,100.0
sugikjojo12345,0.0,0.0,0.0,0.0
icsk,30.0,70.0,0.0,30.0
Miguel_Zc,61.0,38.0,0.0,54.0
HdiNik70,44.0,44.0,11.0,54.0
BRuslan2000,0.0,0.0,0.0,0.0
Antiutopiy,41.0,56.0,3.0,100.0
lapkanovL,48.0,48.0,4.0,100.0
Niss96,51.0,48.0,1.0,100.0
esmaeli6158,33.0,50.0,16.0,18.0
ljseixas,0.0,100.0,0.0,9.0
Egor72,43.0,53.0,4.0,100.0
Drumbeater,50.0,50.0,0.0,12.0
blindfold031396,84.0,12.0,3.0,99.0
PCDIMarkAnthony,55.0,33.0,11.0,27.0
lakshmiTEERTHAM,47.0,47.0,4.0,69.0
eugenesantiago,40.0,56.0,3.0,90.0
thebest2030,50.0,48.0,2.0,100.0
nathanieli,59.0,38.0,3.0,100.0
hetmirakel,43.0,51.0,6.0,100.0
mukund97,100.0,0.0,0.0,6.0
MissVeronika,0.0,0.0,0.0,0.0
Wlodek-szachy,55.0,39.0,6.0,100.0
MohanrajMani,53.0,42.0,5.0,100.0
il_sharko,54.0,38.0,8.0,100.0
Colts9898,55.0,40.0,5.0,100.0
buccnasty,0.0,0.0,0.0,0.0
WillMonti,0.0,0.0,0.0,0.0
IvanSimonovic,48.0,47.0,5.0,100.0
M_Korczyc,0.0,0.0,0.0,0.0
alespagli,0.0,0.0,0.0,0.0
pathikrit,41.0,56.0,2.0,100.0
kaem,52.0,47.0,1.0,100.0
Gabi_nete,37.0,49.0,14.0,100.0
canyozgatlim,67.0,32.0,1.0,100.0
xeron26srz,57.0,41.0,1.0,100.0
Sternchen1321,0.0,0.0,0.0,0.0
cergejluzan,45.0,43.0,12.0,100.0
iwild,46.0,51.0,3.0,100.0
cantosun99,30.0,60.0,10.0,60.0
maziar2021,45.0,51.0,4.0,100.0
Timson8282,0.0,0.0,0.0,0.0
Devatheertha,51.0,49.0,0.0,100.0
ChessWiz2000,0.0,0.0,0.0,0.0
JonMeistari,24.0,72.0,4.0,100.0
d4Nf6Bg51-0,0.0,0.0,0.0,0.0
kukalo,47.0,51.0,2.0,100.0
LeandroKazimierski,0.0,100.0,0.0,3.0
XryaninV,0.0,0.0,0.0,0.0
Aaalgirdas,44.0,54.0,2.0,100.0
sherbiney,41.0,53.0,6.0,100.0
TILIN_023,42.0,48.0,9.0,99.0
big_arabin,0.0,0.0,0.0,0.0
garuteeh_Doha,0.0,0.0,0.0,0.0
Karsparov36,50.0,47.0,3.0,100.0
jeliazov,50.0,50.0,0.0,36.0
Sniper_head,50.0,50.0,0.0,6.0
raulfurki86,0.0,0.0,0.0,0.0
vlakr1975,48.0,44.0,8.0,100.0
sasiad1978,0.0,0.0,0.0,0.0
dmitry1968,66.0,27.0,7.0,100.0
arjang13701370,44.0,46.0,10.0,100.0
mlodyrajtek,46.0,47.0,7.0,100.0
bilal00001,39.0,60.0,1.0,100.0
Tim33-pro,15.0,84.0,0.0,19.0
Batja1007,43.0,51.0,6.0,100.0
miqmiq,0.0,0.0,0.0,0.0
Matesanz,45.0,49.0,6.0,100.0
LLNAGM,63.0,30.0,7.0,100.0
goplay,48.0,52.0,0.0,100.0
imakitty,100.0,0.0,0.0,9.0
Ibrahim254200,56.0,44.0,0.0,100.0
edgartjmx,46.0,51.0,3.0,100.0
Dihtbscii,46.0,51.0,3.0,100.0
amitYosefsohn,40.0,54.0,6.0,100.0
Ajx252423,49.0,49.0,2.0,100.0
Carmag,47.0,43.0,10.0,100.0
batigo001,50.0,43.0,7.0,100.0
medo7osam2005,55.0,44.0,1.0,100.0
goran31,54.0,43.0,3.0,100.0
Camk10,47.0,51.0,2.0,100.0
MrCoriolis,47.0,48.0,5.0,100.0
MFFlavioNavia,0.0,0.0,0.0,0.0
LucaZava,45.0,47.0,8.0,100.0
Hendirgod,0.0,0.0,0.0,0.0
chess_RN_6985,52.0,46.0,2.0,100.0
gleblook,46.0,53.0,0.0,78.0
John-i-chess,47.0,45.0,8.0,100.0
necdeath,0.0,0.0,0.0,0.0
vladimirsmolensk,50.0,44.0,6.0,100.0
Krzak,48.0,42.0,10.0,100.0
Ragnarok82,0.0,0.0,0.0,0.0
The_hone,45.0,51.0,4.0,100.0
Madamburo,46.0,54.0,0.0,100.0
pastroy,48.0,41.0,11.0,100.0
mugil_j,0.0,0.0,0.0,0.0
Humulus,46.0,46.0,8.0,100.0
LeonardVo,27.0,72.0,0.0,33.0
KIZILTEPE,45.0,45.0,10.0,100.0
olegoooon,50.0,47.0,3.0,100.0
Siphephelo_Mncam,53.0,44.0,3.0,100.0
Syxxx,52.0,46.0,2.0,100.0
Nadavian_Wolf,43.0,47.0,8.0,69.0
Presoo97,45.0,53.0,2.0,100.0
mansyur191,46.0,52.0,2.0,100.0
mate-nogracias-cafe,60.0,40.0,0.0,15.0
jordangadayan,59.0,35.0,6.0,100.0
vodet,0.0,0.0,0.0,0.0
OContador,39.0,50.0,10.0,84.0
jolilapinoufrileux,52.0,44.0,4.0,100.0
Tofiqb,0.0,0.0,0.0,0.0
GambitGambino,0.0,0.0,0.0,0.0
Zoulker,53.0,38.0,7.0,39.0
rubixcube9,0.0,0.0,0.0,0.0
gallofa00,35.0,61.0,4.0,100.0
saikiranking,43.0,54.0,3.0,100.0
gatin_ivan,48.0,44.0,8.0,100.0
nayoush123,0.0,0.0,0.0,0.0
aliozzzz,0.0,0.0,0.0,0.0
faniskatsimpas,0.0,100.0,0.0,6.0
akshi14,52.0,39.0,9.0,100.0
zoranp,100.0,0.0,0.0,6.0
STTV,0.0,0.0,0.0,0.0
satkk,0.0,0.0,0.0,0.0
Vespootcho,47.0,46.0,7.0,100.0
limo_180712,45.0,41.0,12.0,72.0
DenColt,75.0,23.0,2.0,100.0
sauchyun,45.0,47.0,8.0,100.0
Okidokio,50.0,44.0,6.0,100.0
pillsbury1,73.0,22.0,5.0,100.0
krishna1356,0.0,0.0,0.0,0.0
AmosMusonda,52.0,43.0,5.0,100.0
Checkmate1982,0.0,0.0,0.0,0.0
Leonova_Galina,58.0,40.0,1.0,99.0
Ugur2016,50.0,49.0,1.0,100.0
Mars20192019,0.0,0.0,0.0,0.0
altair42,49.0,49.0,2.0,100.0
Sketches,38.0,59.0,3.0,100.0
Cannae212,0.0,0.0,0.0,0.0
vaajesh,49.0,49.0,2.0,100.0
zwartepeete,0.0,0.0,0.0,0.0
T1000D,51.0,43.0,6.0,100.0
lajibola,69.0,26.0,3.0,78.0
prahahaha,49.0,47.0,4.0,100.0
DRCarpinteyro,47.0,53.0,0.0,100.0
Kutty03,0.0,0.0,0.0,0.0
luisaceo,50.0,50.0,0.0,12.0
Uche1982,0.0,0.0,0.0,0.0
Reshmitha_2002,25.0,75.0,0.0,12.0
Chefjohn,100.0,0.0,0.0,3.0
Tom_Bombadil007,45.0,54.0,1.0,100.0
AndreySV71,46.0,50.0,4.0,100.0
GHOST_MALETA,50.0,50.0,0.0,6.0
CuyoMorphy,46.0,50.0,4.0,100.0
sandrochrise,0.0,0.0,0.0,0.0
suhasp,0.0,0.0,0.0,0.0
umeshsuresh232,66.0,33.0,0.0,3.0
kgothatso_05,52.0,43.0,5.0,100.0
Maxibon0ff,0.0,0.0,0.0,0.0
cyrus14,65.0,30.0,5.0,100.0
mdhawan,59.0,33.0,8.0,100.0
bluechess2011,0.0,0.0,0.0,0.0
Admiral_kuznezov99,38.0,52.0,9.0,63.0
pigonjb03,41.0,52.0,7.0,100.0
iFaisalAJ,55.0,40.0,5.0,100.0
MrFreaknazty,0.0,0.0,0.0,0.0
Kdhojo,0.0,100.0,0.0,4.0
grigo_77,47.0,40.0,13.0,100.0
ackokv,0.0,0.0,0.0,0.0
Skaur,46.0,53.0,1.0,100.0
Andreas2202,0.0,0.0,0.0,0.0
MRG1441,59.0,40.0,0.0,96.0
EliasDLV,42.0,56.0,1.0,100.0
Azucena1258,53.0,39.0,8.0,100.0
Nothing11,0.0,0.0,0.0,0.0
kamal61,0.0,0.0,0.0,0.0
nate8592,56.0,41.0,3.0,100.0
giuche,40.0,54.0,6.0,100.0
shanginn,0.0,0.0,0.0,0.0
Loefna,45.0,52.0,3.0,100.0
ruhebitte,48.0,38.0,14.0,100.0
SirMayank,49.0,51.0,0.0,100.0
v011235,52.0,41.0,7.0,100.0
Robiel,0.0,0.0,0.0,0.0
MichelangeloMar,54.0,43.0,3.0,100.0
crazy_derby_master,80.0,10.0,10.0,30.0
Sepehr_San,47.0,50.0,3.0,100.0
One98,33.0,64.0,3.0,100.0
theqwertyosc,43.0,55.0,2.0,100.0
CWB8688,56.0,40.0,3.0,100.0
catch17,73.0,18.0,9.0,100.0
Bodger,0.0,0.0,0.0,0.0
Doreami,0.0,0.0,0.0,0.0
MaximMaxim111,64.0,34.0,2.0,100.0
LeonStolzz,0.0,0.0,0.0,0.0
Tih0nBF,0.0,94.0,5.0,17.0
Dragon527,33.0,33.0,33.0,9.0
misterTrs,48.0,49.0,3.0,100.0
sahy31,53.0,38.0,7.0,39.0
MiguelPrietoAviles97,48.0,50.0,2.0,100.0
Frabr,53.0,46.0,1.0,100.0
wp1960,41.0,53.0,6.0,100.0
gladmaxim,56.0,40.0,3.0,100.0
naughtymikassa,71.0,28.0,0.0,21.0
metehan20014,38.0,62.0,0.0,100.0
I_Komers,53.0,39.0,8.0,100.0
roohbakhsh,40.0,57.0,2.0,100.0
DirkWuppertal,39.0,59.0,2.0,100.0
medgland,46.0,53.0,0.0,41.0
CarolineJiang425,57.0,35.0,7.0,100.0
Mamuashvili,47.0,49.0,4.0,100.0
jack8bc36,0.0,0.0,0.0,0.0
nunonabike,40.0,51.0,9.0,100.0
Meivazhi,43.0,51.0,6.0,100.0
Candidate_IwanSchani,0.0,0.0,0.0,0.0
maxkeeper,0.0,0.0,0.0,0.0
kareem-allam20,54.0,39.0,7.0,100.0
AlonLipiner,46.0,46.0,8.0,100.0
thomas_ksl,26.0,66.0,6.0,45.0
rezamir,62.0,37.0,0.0,48.0
amaimask,50.0,48.0,2.0,100.0
Kingeagle33,51.0,41.0,8.0,100.0
nikmat1996,0.0,0.0,0.0,0.0
sashaLetoho,25.0,67.0,7.0,84.0
morozcoma,20.0,46.0,34.0,100.0
Sutarco,50.0,50.0,0.0,6.0
TiuZt_jo23,61.0,33.0,6.0,100.0
metallolomprinimaem,56.0,41.0,3.0,100.0
Femp0wer,45.0,52.0,3.0,100.0
ISpitHandSignsAllDay,75.0,25.0,0.0,8.0
Hukukbaronu,37.0,37.0,25.0,24.0
Rajan_10,46.0,54.0,0.0,100.0
alteshaus2412,0.0,0.0,0.0,0.0
Corastas,33.0,66.0,0.0,9.0
Yerikho0710,0.0,0.0,0.0,0.0
vpowar,0.0,0.0,0.0,0.0
Jorrre,0.0,100.0,0.0,6.0
TranceTM,0.0,100.0,0.0,3.0
Khasay13,0.0,0.0,0.0,0.0
ARobbo,56.0,40.0,4.0,100.0
Veni_vidi_vici_25,46.0,50.0,4.0,100.0
abrahim0,0.0,0.0,0.0,0.0
Fire_Punch,37.0,62.0,0.0,24.0
SaifurRidho1,48.0,52.0,0.0,100.0
ANoobIsGod,0.0,0.0,0.0,0.0
dudevancool,32.0,66.0,2.0,100.0
Marcusus,53.0,41.0,6.0,100.0
elixirdejouvence,50.0,45.0,5.0,100.0
frisch,39.0,49.0,12.0,100.0
MUCHICHOARNO,47.0,53.0,0.0,100.0
alimesgari,45.0,44.0,11.0,100.0
yosma,51.0,41.0,8.0,100.0
dobanditz,47.0,50.0,3.0,100.0
lushtaku,55.0,45.0,0.0,100.0
rumicb1,0.0,0.0,0.0,0.0
nabeen00,40.0,53.0,7.0,100.0
Kitty_19,10.0,89.0,0.0,57.0
bumblebee64,65.0,20.0,15.0,40.0
chochi,65.0,28.0,6.0,100.0
sonBrohan,58.0,33.0,8.0,36.0
sardinaso,0.0,0.0,0.0,0.0
krystian100cs,0.0,0.0,0.0,0.0
Barczysty,50.0,50.0,0.0,60.0
jvk123,33.0,58.0,8.0,36.0
no_patience,48.0,47.0,5.0,100.0
fymz,45.0,51.0,4.0,100.0
RaZHaree,62.0,37.0,0.0,24.0
ariekomahaba,47.0,49.0,4.0,100.0
nenedeana,48.0,44.0,8.0,100.0
HumpteyDumptey,46.0,48.0,6.0,100.0
Londrik,45.0,48.0,7.0,100.0
nino19591,0.0,100.0,0.0,6.0
Goffrymyheart,0.0,0.0,0.0,0.0
BaldyAres9000,0.0,75.0,25.0,4.0
Tontty_FischerYT,0.0,100.0,0.0,6.0
eugeny_p,51.0,43.0,6.0,100.0
Mahmoudalaraby,40.0,56.0,4.0,100.0
GOKULKRISHNASHARMA,30.0,62.0,8.0,100.0
ppplatypus,49.0,48.0,3.0,100.0
jacek3,0.0,0.0,0.0,0.0
Escalibur120,33.0,66.0,0.0,18.0
Deepak301125,40.0,48.0,12.0,75.0
SergomozG,56.0,41.0,3.0,100.0
Motkal,74.0,26.0,0.0,100.0
Arslang1985,48.0,44.0,8.0,100.0
FakeHell,50.0,50.0,0.0,48.0
flaversaver,50.0,41.0,9.0,100.0
Albert63,46.0,49.0,5.0,100.0
Emily98,0.0,0.0,0.0,0.0
ochigbo,62.0,37.0,1.0,100.0
szakal185,30.0,67.0,3.0,100.0
spiros,49.0,49.0,2.0,100.0
um15591559,100.0,0.0,0.0,9.0
Hosx222,0.0,0.0,0.0,0.0
Chess-Mind-Destroyer,14.0,71.0,14.0,21.0
KHAVIN_S,33.0,63.0,3.0,90.0
cruc1o,59.0,36.0,4.0,66.0
NorLei,0.0,0.0,0.0,0.0
