user_id,blitz_rating
hamsini1,1012.0
bored_billionaire,1482.0
blackwood87,1227.0
kwatov,2413.0
Sedoi-1963,2022.0
nigtking,1429.0
Vadim1935,2024.0
GeorgeSteiner,1919.0
ajcortez,1366.0
ASHOKSAWNA,1124.0
jacobk17,2298.0
swguynos,950.0
Karteus,2366.0
Jedoneration,1834.0
Blunderboy64,1777.0
jatin16yo,868.0
Sarpeed,1126.0
pphani,1455.0
dryabchuk,1529.0
Gargarrag,1218.0
Daskevich,2641.0
Natsonj,1024.0
Arabidopsisthaliana,1381.0
beliviski,1842.0
Andriy2006,2604.0
gefuehlter_FM,2802.0
Nemfertritr,938.0
aldjlad,1826.0
darlinchess,2007.0
Adjustor,2146.0
kaminskil,1381.0
StephenWilly,2628.0
YACKAL,2412.0
Kawaski,1427.0
juliuszaesi,1889.0
ethanrachel,1381.0
Coman_Nutu,1374.0
mepardoc,764.0
chess_for_real,2646.0
matteoferdinando63,1505.0
nacho1412,1713.0
Koanoz,1222.0
StochasticVolatility,2469.0
Carlsen13,1340.0
Habichuela,2521.0
Mustapekka,1560.0
RadosCal,2504.0
amirhossin1380,1676.0
ph74150,1197.0
Rommel_Sismo-An_06,2308.0
GoblinSS,2176.0
Skycrek,2000.0
Winquitter,2454.0
CalvinKlein,2302.0
aaronagp20,2049.0
mahmoud_hossam001,707.0
mahyoong,1365.0
gomelbel,2555.0
Ahmedfathi1958,1399.0
awsed9986,1186.0
Hyuudoro,1942.0
Qbomb5,907.0
quiendice75,1712.0
novak9,1475.0
adpinto93,1865.0
Cat_down,1371.0
gatots,1318.0
Yuriplay,1450.0
CAMOKAT,1419.0
PVZ1971,2336.0
momot74,1400.0
Oleg_Vereshchagin_49,2137.0
Raciborz-dzistek,1357.0
Rehan-khan5146,1326.0
ZeRevenanT,2337.0
Iluminaze,1964.0
Zmey90,1927.0
jv197,2416.0
stod,1671.0
AHoffman,2523.0
guibussadori,1203.0
Mubus42,1325.0
MistDragon525,945.0
Mohieeeldab3,2062.0
catalinmihaila,1465.0
maherhshas,1394.0
Mordeus,2128.0
Maximov33,1880.0
bhav05,1720.0
Temps799,699.0
Anapher,2367.0
jromeroh,1251.0
Mashul,1765.0
Lamatal,2398.0
Kanigia,1856.0
SacSacSacSacMate,2281.0
drunk_frank,1444.0
Almat06,1195.0
depaz17,2169.0
KyleRobertson,1515.0
ed007007,691.0
edward121995,1357.0
kaye86,1338.0
ChesterGuy,1411.0
uragon2018,2044.0
weekendwoodpusher,1733.0
Devil293,2595.0
Polfunus,912.0
UnknownM8,2581.0
Poltergeist_hwx,1272.0
Jjdu56,2525.0
ManGoka,2250.0
RAJNEESH_2800,1500.0
david11234,1497.0
Kingjo81,1893.0
arnehjain,1411.0
TheBenkoKid,2420.0
Smauge44,1540.0
Mike511,1905.0
yourcher,2304.0
alsterkalle,1863.0
Mirzad_786,1500.0
MessatsuX,1493.0
enk1500,1500.0
Hodenklopfer,1181.0
TheMonalisa67,2146.0
winegum1994,1663.0
Shantanu2706,1518.0
Magicmaster17,2782.0
Schachnoob-Nachschub,2000.0
Mahb8,
milord11,2064.0
ChessInceptor,801.0
h1kk1,2553.0
Blindtrader,2109.0
lovebutt123,1500.0
sardonBR,2500.0
mterpstra,894.0
prozrevshiyd,1642.0
anand10m,562.0
dendymon,911.0
biradoor17,2149.0
Camelo01,1709.0
rajvikky,1125.0
Neutro30,2433.0
kenny_nsk,1371.0
dr_dre08,2713.0
Moggy1903,1043.0
AlexVerzhansky,2461.0
blizeur,2362.0
mikeywiebe,1425.0
HSV4everandever,2439.0
sos-shubham,2246.0
nekit2004,2375.0
Jmilie,1283.0
flyonill,1088.0
TrekkieGod,1500.0
DimonOff24,2285.0
BetterCollSoul,2837.0
Khaledcharf,1975.0
Judamaster,992.0
Jossbros,2449.0
zeytin57,1983.0
VladPyankov,1232.0
Korchnoi-RIP,1972.0
AshwinChunchu,2375.0
mzauber,1107.0
HammerschlagWins,1676.0
WinnerArtjom007,2187.0
yeyomateos,1941.0
njnewman,857.0
eteasers08,1800.0
BorsalinoChess,2603.0
ilirbeqa,1500.0
kiflaaa,2432.0
Stephb88,796.0
pantelif,1352.0
Pohjala,2444.0
Pedro_10_Esp,1178.0
Labinsk777,2070.0
Kanon1,2297.0
Aryanp_11,1584.0
MMMarioo,1254.0
mohashmawy,1441.0
Elsofany,1421.0
Kareem-111,1500.0
Ahmed-abdelsattar,2417.0
NebilSouissi,1982.0
Amalrajp83,1626.0
blindcrocodile,2627.0
C_T_A_C_R_M_6_A,1954.0
yousfbo,1861.0
reza-mirmanafi,1008.0
ahmad_sasi,1763.0
Bahiaqueijo,1935.0
GKyrey,2465.0
Lew68,1942.0
Unkown-User,1162.0
PEDROPALTA,2372.0
maldaj,2400.0
carlosaandres,1134.0
Andrey-Sazonov,1876.0
sp88ky,2542.0
Topho,1017.0
LhakpaLa,2337.0
badsigmaboy,1500.0
deadking77,1993.0
omer21,1457.0
PepeLePewGT,1917.0
zerdejarenba20062005,2206.0
Gabriel-2016,2176.0
wcarmona,1487.0
MaguHel,2105.0
tumteezy,2003.0
TheArcticCold,2551.0
massimomapelli,1497.0
M_Onee,2561.0
Diono5023,826.0
TheGreatGatsby2,1316.0
LaughingCoffins,1871.0
Creative68,2519.0
AsaThor,1371.0
Homamkaso,1247.0
Kaludjer1,1431.0
niebo1337,1521.0
QWERT0808,2438.0
JL86,2222.0
theworsteverplayer,1222.0
Damussi_Vem,2311.0
karlspaceoskar,1346.0
dansteptim,2452.0
brsa,1448.0
Chandorjose,2206.0
kingspawntwo,1828.0
Vaadhoo,1607.0
Singh1313,1655.0
Prof_Ferri,1334.0
Rasim1978,2489.0
PRMSportUp1,2085.0
Alexomran8,1006.0
chess_ced,1313.0
igotlini,2420.0
plectro,1911.0
rookenstein,1960.0
Raiden_ShogunC3,2624.0
Okan0612,1189.0
akniles,2211.0
lukawoo,1406.0
roosick,1160.0
Hekko66,1739.0
Road_to_back,2269.0
dpschreber,1408.0
Baenetse,1412.0
abesar,1058.0
PooravNahata,1375.0
Maklin1245,1664.0
YakovlevSergey,2470.0
Franconahuel2007,2068.0
crestuno,1364.0
drjohn45,982.0
Chessfann345,2428.0
AdharvaB,978.0
Aleks_Medve19,1070.0
Berserk-modee,2349.0
donelias_2,1500.0
AlexanderSkripnik,1203.0
alexandr_69,1439.0
Bismarkbhobhojani,2281.0
Ruslan_Cherkasov,1511.0
XJose,1452.0
quemaestro3,2452.0
Mauton1,1767.0
Abulfayzkhon,1238.0
eleven4y,1191.0
aryangupta11,899.0
hores86,1982.0
Michaeld1958,2389.0
Player121298,1823.0
vaski5,1676.0
A_TS,1423.0
der_katerr,1277.0
nilsbobban,1471.0
AnsoriJepara,2233.0
condorcanqui_63,2037.0
Sidletsky_Andrey,2195.0
StarlingsKE,1527.0
reighy,1356.0
Sergei1311,1500.0
mauriciolago,1051.0
Drunkenstyle36,2051.0
FaustiOro,2878.0
barres,1397.0
jimtoide,1979.0
CH-Subject029,2481.0
Pescaderocalvo,2577.0
Set22-tenorio,1563.0
Hmail3425,1802.0
surendra08,1822.0
rr19042003,2047.0
GeniusTNT,2352.0
Bkjhhh,1360.0
Muerteblanca5,2352.0
tobymaxl,1192.0
nagibator_Andrey,1323.0
JrbeDePalo,2239.0
qdlijy,1853.0
delapoutre,2499.0
HermeHermeHerme,1500.0
PileDarda,1483.0
savitariano,2370.0
Andyvasmagt,923.0
Sarg12,1002.0
Positionalplayer4,2383.0
aslan899,1441.0
vonyuchiy_nosok1234,1148.0
JPRangex,1015.0
Superpogs_17,2251.0
QuCompson2,1024.0
FoolMeOneTime,2479.0
luzovsky-56,2346.0
Piiiup,912.0
krokozhyk,1862.0
FFFIcher,1877.0
tribleg1,1012.0
Pawnstarkiller,1711.0
KINGMART,1444.0
gambitodrey,1907.0
Rdmuzuki,2061.0
shelomov4,2108.0
Darhon2,2340.0
kizboy15,1105.0
shelkbabe,881.0
tema76,932.0
mostafahelix,1454.0
KJSingh,1052.0
Taonty,1566.0
StevieJack,1205.0
Yon10,672.0
All4subhra,1357.0
BWilliams001,1502.0
ManuTal,2230.0
ReluctantCannibal,2841.0
bluefireball9,1817.0
Chess-Student75,1763.0
lindberg222,1535.0
Barry_Lindon,2565.0
zarasa03,974.0
Vesnino,1500.0
Asaphin,2136.0
Salahuddin-amir68,1709.0
EdwinStraver,2199.0
Bern_Azar,1240.0
denis_1218,2278.0
nzrskrpnk,1409.0
Hydra77,1357.0
ne_motvey,1352.0
Alex18654,901.0
GOMEZ2019,2367.0
X-Berg,2335.0
Andep123,2348.0
Capablanca86,2246.0
MelihTalha_Celik,568.0
Greg4235,1826.0
rednaskelA01,2501.0
GreenCorp,1488.0
Kalmi01,1448.0
KNaik_88,1195.0
sonomano,908.0
Peter_tu,1220.0
daumultamuie,2396.0
Duenenstrand,2024.0
Kalvi07,2422.0
rjd9116,1438.0
Unknown_9086,2377.0
Duubik,2336.0
msq7,2199.0
Jano83,2319.0
icasc,2160.0
inalcengiz,1290.0
Danilka313,1427.0
chess_follower,2685.0
Gustav83,1138.0
Kaiyote1,1433.0
Stallion28,2577.0
freak1000,2391.0
Chess_kombate,2014.0
HelpfulLion18,2100.0
felipemr84,1234.0
MaximCatzen,2367.0
brahim-20anis,1900.0
uwuSANAuwu,1812.0
Andrey11976,2721.0
alinawafiyauni,1304.0
Ditoo,1976.0
maha-1,1294.0
DoomT,1113.0
Bodoque55,2612.0
Now_Suffer,2627.0
KrishChai12,1352.0
Kivrokish,752.0
Loscuates,1977.0
iacobmuler,1437.0
loganiary,747.0
chess-noob86,1256.0
LCY_DollyParton,2437.0
MDI_Coder,622.0
aclaus,1973.0
Khaked1212,1312.0
slipperyguy,2488.0
Pedri09,1420.0
SiSiS,2298.0
denis-rucoba-tuanama,2289.0
yasnakh,1500.0
kingdrelpins,1486.0
Na_Osi,1294.0
Paulowian,1668.0
Neeleshm,900.0
L_3115,1272.0
trollinggames,1410.0
Vicius_Lantern,2100.0
Lonsdaleite_Chess,2485.0
Bwaterman57,1241.0
gerzhit,1430.0
Katranka,1029.0
thor22222,1725.0
ShauryaPandey30,1629.0
Ahmet-Tunahan,2264.0
hectoraxl,1812.0
YinchuanGuy1987,2033.0
paddeee81,1483.0
agrendallan,1701.0
Aleks1109,1345.0
KENEVAN-CATNORSAM,2036.0
rajveerchaddha,1133.0
IsraelCarvalho,1072.0
DavidChegeM,1430.0
Alex-31,2405.0
iluminao40,1053.0
Whalebrah,2372.0
JasonStrotman,2143.0
viaangangwani,709.0
hisham1993,948.0
EXCELADDIKT,2537.0
matti92192,2298.0
Fre4kDahKid,1689.0
phagogenetic,832.0
PyeKu,1209.0
serj2777,1005.0
Tschoschi88,1459.0
L2CH,2471.0
Olandx,2134.0
herrtusk,1536.0
yehya2828,1249.0
THEBENAYA,1995.0
JIANGHAOCHEN,2789.0
ghost_of_bobby,2330.0
Doctorstrange0707200,2064.0
Pankaj59,1451.0
JaydenGomes01,698.0
ZLesniak,1413.0
Bananaman16,1671.0
nisesabioz,2479.0
RizalCarlsen,1438.0
salva_cgu,1052.0
aruzd,1894.0
treeangular,1442.0
Arlo,1926.0
kb2025,1377.0
bishop1984,2555.0
came114,1437.0
Nibiruanspy,2140.0
classicoloco404,2453.0
Gamal_ahmed,1206.0
liltu2341,1465.0
DamianMR72,946.0
PinochioStoplik,1701.0
blundermaster_13,2307.0
AttackingBeast,2713.0
callthedog,1771.0
KamisatoAyakaa,2539.0
Amolipe,1378.0
FirasMtir,1282.0
maxidroom,1017.0
Yhoander92,2185.0
yornvaniersel,1950.0
marrrio,1459.0
FDSV,2003.0
temangsang,1476.0
Leninfusioneras,1034.0
Snipe_Strider,812.0
Carlos_doblado,2259.0
k_parvesh,1505.0
heidernchess123,1860.0
guido23,1397.0
Qualitychess4ever,2505.0
caio06,1346.0
stevegemmy,2136.0
Malvagio76,1161.0
Ethankevinjoy_1579,688.0
pichuante,1409.0
Holm-heuss,2051.0
kucingterbang123,2136.0
Sys87,695.0
scofieeeld,1446.0
Bakyt83kg,2244.0
eakalleklev,1533.0
ed_ku,2084.0
AnatoliuyFrolov,1089.0
Vlad180355,2133.0
srueben,1183.0
a3_on,1419.0
Stoichess,2538.0
lb1969,2262.0
Moritzr1,897.0
Hsjezhst,2531.0
morus22,2534.0
vittoryugi7,1898.0
Icedblaze,2088.0
ferran1223,1478.0
wolfgirl13,2451.0
topspin15,1861.0
erdemr3,977.0
OneAboveAll-Arceus,2114.0
Stanking,1355.0
lederman,2466.0
Strauss5,2307.0
LilyLionmane,2072.0
Chessisnotfair,
Derin007,1426.0
mottaelnaggar,1500.0
nicolasjuan135,727.0
WayCoolj,1448.0
gcas1194,985.0
Arthas_tsalb,2590.0
Alashan,2277.0
Kazimierz3377,1200.0
Bill-Anketell,929.0
Gostislav24,1738.0
julianmchess,2452.0
Ram_Kashyap,865.0
Thib88,1055.0
kzjh72,1378.0
Sielvagys,2100.0
um-v,1795.0
Eddy_Imaizumi,890.0
nxf66,1207.0
dadxx,1183.0
ramshet,1292.0
Sisentico,1040.0
omkar_p,1625.0
Stekir,2278.0
JAGANNATHKS123,990.0
LuisChess1122,1950.0
itulubela,1034.0
jherrma,983.0
szachmat12345,2167.0
Neev_123,1892.0
Mohamedkamali,1901.0
EGoor59,1575.0
RovesnikKZ,1556.0
aalirezaalireza091,1414.0
E4SattCHESS,1449.0
ChessJuanez,1454.0
misocat,1476.0
p4444p,1331.0
hamish1962,1976.0
tlumsy,1516.0
Maybach77,2396.0
onlychess45,2501.0
Nazemov,2134.0
lowslowstm,1500.0
TheThirdKing,1168.0
MassterofMayhem,2701.0
Dzorden,1235.0
LIVERPOOL2003,1516.0
CosmicPrateek,1165.0
francescofranchini,1058.0
artin_asgharzadeh,1182.0
FUJI25,2070.0
Samsanych,1871.0
ds_12345,1328.0
Misterlooser00,2143.0
mihir_ved,938.0
Noobbuthappy,1969.0
kobemagic,2415.0
alexeihoruzhenko,2406.0
HvChessGm,1204.0
Schlachowitsch,2006.0
DiLau,1484.0
SK15JGFD,1541.0
PrelepoJe3em,2201.0
Sajor_Ale,1811.0
thayspetacular,1730.0
Ramsok,1412.0
lebberton,1310.0
nyuvaraj_deeebca,1242.0
Mystman,2331.0
LLl_U_3_U_K,1178.0
sfd_222,
jungleemonkee,1912.0
mexeo,1319.0
greg24,2301.0
ElcomadAnte,1376.0
jazzyF,1882.0
DelborN,1116.0
katay666,2072.0
MKemalE,1326.0
Merti1989,1459.0
Hamza3335,574.0
yebdy,1521.0
RogueWarrior_777,1561.0
rilke,2471.0
A74797671ITALO,1513.0
andphi,884.0
superbommel,1204.0
Akash_Mandal2002,1188.0
Markpetro,1495.0
RaulHernandezRomero,2147.0
sang2020,1823.0
gambitojorgeniano,1689.0
ermak1948,1548.0
Cristianor,1498.0
Bot122,1019.0
batnahh,827.0
mux77,2498.0
Sascha73,2541.0
Frizzyghost,1242.0
YFlores,1051.0
Sankalpsuman007,1433.0
PillagingPirate,1412.0
santyaga1,2384.0
GidelsonFA,2315.0
stifmizer,1273.0
Vulizo,2012.0
Nasdaq100,2315.0
asari7,1407.0
mahmoudbkr,1339.0
rjaybee,1287.0
Rasulop,1314.0
EraserGodzilla,2732.0
Crazy-Chess1,1366.0
Mzuzu1,1028.0
Joosty09,1130.0
alsanchez,1421.0
osolorio,1831.0
theonlyoneshoo,2598.0
nudeasadelta,1741.0
Tonyforpresident,2694.0
KnightonQ,1980.0
markymeat,1424.0
Fijoquepierdes,1887.0
bobygnw,2230.0
gaby_mykitten,2097.0
evok1998,1133.0
Truus54,1424.0
KongCouOui,2632.0
mariovillalonc,1275.0
Boss000019,1377.0
madcap_tr,2528.0
muraterhan,838.0
coprimerchant,1500.0
alvarojbarros,1460.0
ulven90,871.0
Ubira1961,1424.0
shlokaeron,1443.0
mu_r_zik,1567.0
Msent,1455.0
VladimirSher,1818.0
Basar1923,1284.0
DmitriyBiryuk777,2540.0
Koroshpanaei,1531.0
Ded_61,2349.0
Rohanza_pauravi2018,892.0
Mbddmrdg,1500.0
Eliamirarman,1287.0
zz01bk,2144.0
JeanDesBois,1500.0
LittleScoutChessClub,2223.0
Karim_ael,1181.0
brown_jesus_np,1134.0
Sopel_kl,985.0
amstro,1883.0
joewelch,2266.0
khairinasir,2004.0
ricoboubou,1353.0
AKHILDEVIL,1034.0
Gurupendulo,2251.0
glupipetkovic,2200.0
Oscar_Cristancho,1020.0
JP-Kou,1166.0
vasanthcvl,1198.0
mbazz,1254.0
antytuskomor,2002.0
Specklinsen,1358.0
Ahmed12179,1388.0
Pavan_B,1247.0
Volgatch_kruche_vseh,2436.0
ALPHABETIC,1981.0
Avgarde,1416.0
Gnr777,1178.0
Toyzee,1654.0
cups96,1107.0
JG2001,2391.0
zahnfee192,1998.0
Bella2005,1593.0
Margocha8838,1424.0
nvald,1137.0
hsisj,1402.0
rembbis,1828.0
magnus_harooosh,1152.0
ronaldo090-06,747.0
Arif_Baku22,1304.0
Canardbleu10,1392.0
POJ100,1805.0
RecovGroyS,1934.0
Aab9,1894.0
Igrochishkaherov73,1032.0
FloresBuho,1462.0
Complexity_MR,1500.0
somzt,1861.0
alehin2021,2273.0
gcovn1,2023.0
Aheeeeed,1378.0
SchachTeng,969.0
mrapo9,694.0
bagbemadon,1202.0
Arash_kingg,2218.0
Parsons2,1190.0
Granis,1670.0
AntonioAntR,1152.0
Bru7aL,1804.0
Perkele007,
one_rookie,1555.0
ArdianJashari,2432.0
IgnatusX,1882.0
magomerlino2024,1838.0
PetrovChess,1913.0
Pavich,1454.0
Abhipadwal,1453.0
aaltuzarra,1240.0
warrior5191,2672.0
ferris78,2083.0
angryvegetable,1715.0
Zxxt677xczxx,1293.0
shs540306,793.0
Ivan_Kirpichyov,2204.0
kadarka666,921.0
Benbasat,2750.0
gersomen2791,2106.0
razdva345,954.0
Svenlo,2233.0
dag_gadol,1523.0
ZICK80,1909.0
Lucy_alke,1264.0
Samvel0904,2061.0
Nimrod66,2542.0
Fischerchips1,2225.0
panconcanela,2275.0
Marloutre,2013.0
HerBoris,2192.0
Turaputo,2369.0
Yevgeniy_Bunkov,1427.0
hcklev,1401.0
alik_66,1038.0
samfra716,986.0
betojunior,1275.0
tbpfc,1458.0
R0b_b3ry,1500.0
hassan_abdelrazek,1241.0
telikopter,2110.0
eksi273,642.0
MrPanci,1364.0
Benohnei,2088.0
vandebastian,597.0
LomakinaGV,2023.0
AlfredDebus,2190.0
ayeng112131,2341.0
abedrteezy,2621.0
Seva_Fufurin2015,833.0
juandedios55,2096.0
ARTEM_1505,1071.0
leviatanmagic,2273.0
bmanbrisky,1229.0
inaira_jain,422.0
Doughan,943.0
BoredInTheField,1881.0
H34VYD,1767.0
jgshep94,1111.0
thewknd,2201.0
erikc1313,1409.0
blackhorse2,1465.0
Ildar-gil,1938.0
NewPixel2021,2252.0
Suleyman_Chess06,2594.0
amirkabir5,2577.0
K07070707,1500.0
Igor10816,1986.0
U1CBC,2404.0
Mat-Chucho,956.0
TimeToSmile,2594.0
Chibi_moon,860.0
Hobby_Entertainment,2503.0
sardul,1994.0
Joao_Brito,1176.0
Ptedu,1352.0
xlyas,1897.0
Blitzer14,2244.0
Springer95,1884.0
immelmann,1950.0
Minasilver925,1359.0
learnn,1060.0
limexxx3,1415.0
SwisschessJoel,1446.0
blorppppp,2203.0
tiwarichesscr,1095.0
fohaal,622.0
Catimaru,1043.0
waseemanwar,975.0
ClassPlayer04,2644.0
Mqrott,1112.0
timo1196,1416.0
Arrakhis,2295.0
nimzoindian16,2069.0
Dima201509,1500.0
f_0x69420,2154.0
BlndrKng,1848.0
amladenovic1985,980.0
Ignite-1st,1912.0
DragonWizard01,2399.0
colorado7683,599.0
raymondo101,1386.0
Grundtvig,2341.0
zekarz,1489.0
naserabdullah,1398.0
fyrtion,1806.0
yann7642,1193.0
Koninaleks,1942.0
MaksSolopov2014,1540.0
Langobarden,956.0
Dgarcia-RT,1974.0
nicostadio,1365.0
HelloItsDmitri,2693.0
NilsLH,2208.0
AnderFeron,1942.0
onchainchess,1122.0
Phenixblanc,794.0
Saturn_1119,1010.0
sergiosf97,
Amin7th,1393.0
mohamad_reza1391,1532.0
midress85,1382.0
Mr_Grey,2496.0
TabbaWins,1258.0
Hamlaod,1310.0
Bernigradas,1401.0
ndlovukali,1389.0
Maksimka726,1455.0
ROBERT2930,1273.0
frelsara,2633.0
Corleonesdefence,1645.0
PerroTropical,1420.0
Foreign-Legionnaire,2264.0
salahdine1,1081.0
NowArcher,2402.0
stockfish1064POPCNT,2287.0
mezmerrett,1117.0
gustamo,2618.0
pp101,1630.0
peppe84CT,1215.0
LOTRNG,2382.0
Ivo12345,1528.0
siegfreed,1312.0
giftpilze,1346.0
Robert124,1369.0
draw_N,2427.0
AvivEise,1262.0
djedaichik,1584.0
Wilson69,1285.0
IVT_1_Zholamanov,2201.0
PavelChamp,1011.0
montescarpia,1071.0
Alex_Boss03,1213.0
Center_Side,2456.0
ManishVadehra,1139.0
Xemaros,2159.0
mikehammerhill,1415.0
BJJ_Nordic_champion,2411.0
ashray2412,1473.0
JelenaZ,2597.0
Famer_Joe,1124.0
limohgs,1332.0
Tanne,1992.0
VquatTr,840.0
salimak56,1085.0
Narkoman_molodoi,2337.0
artyric,1500.0
heribertoavelino,1126.0
wylymayor23,1424.0
Herzog2012,2576.0
foadhammoudeh123,2268.0
Aryaman_Kureel,1492.0
enrique-tapia_103,1381.0
CemHuseyin,1150.0
mindaugasra,1384.0
abosami93,1306.0
timarsan,1806.0
luizitosanches,1697.0
BurntBread,2326.0
Trochanter,2298.0
Acemi007,1873.0
Bekir_Dorga3,1271.0
Baskota77,1112.0
linoarteaga,2272.0
Lelich,1972.0
cosmic_sunrise,1588.0
Matt_Ed,1733.0
Benitoff,979.0
Obarrerac,1877.0
Bolot80,1436.0
boefje,2029.0
Advaitunde,667.0
TCTA,1823.0
redtom,2490.0
shoaziz,1362.0
Agron,1934.0
stanklv,1125.0
emiliennnnn,1500.0
DrK1500-800,2366.0
Ignotus51,1344.0
DarkAlekhine,2723.0
Mmp46,1493.0
Alexhor76,1936.0
para3241,1500.0
justantan,2798.0
Miles_Teg_72,1518.0
DeepBlue44,2352.0
KaiSolter,1710.0
ottila2,1439.0
renuka8451,1968.0
Canopus1324,1677.0
Shahoviy_Komentator,2403.0
Pranava2024,2320.0
mbaket998,1462.0
kirman07,1016.0
King_Nilesh,2199.0
mereyyy,2173.0
suatduzyol,1934.0
zagortenay,2338.0
Modar9,1958.0
variksolovo,1270.0
Yiyi1984,2679.0
Narrenschwamm,1455.0
rawsharka,1614.0
Poled337h,1313.0
Mathperson64,2485.0
santa_144,2201.0
Save82,1839.0
schock_scacchistico,2355.0
Newcomer2023,1327.0
edd1987,1411.0
alexdurnoff,2342.0
Hasankapa,2208.0
mikelowonderful,1214.0
Ronniemiz1,1406.0
omartchi,1349.0
reckless_bravery,1701.0
lordtrain,1852.0
rsv287,2328.0
Zgm-GiantKiller,2353.0
Lerno1957,2355.0
WildWizard,1145.0
Ayusya,1261.0
eazymentain,1446.0
IPlayChessLike16Bit,1190.0
Adrenalineni,1317.0
drcbturtle,2236.0
hoto18,1429.0
rjguitar,2195.0
atcheck,1989.0
j3wd,1330.0
VanGross,2452.0
fer130596,1364.0
VitalJam,1452.0
prshu,1108.0
Kasakud_Matadibe,1694.0
Erap21,2291.0
Serik92Ospan,953.0
Gigante64,2003.0
eluminate,1347.0
steffkue2,1389.0
JevgeniG,2213.0
Surucu80,1578.0
Kusudaaina030,2427.0
eylooo16,668.0
PawnEatingZombie,2273.0
WiloEbara,1304.0
VFOREST,2121.0
winx_m,2922.0
mertcanbulut,1221.0
Arturasda,2001.0
FAPC1986,2600.0
just4funwhenborred,1032.0
atila001,1003.0
archi333,1157.0
Clubolim,2321.0
jtrave7,2333.0
kinghandan,1769.0
Ulbashev,1920.0
JF_Chess_NL,1333.0
Brillant_Sacriffice,2458.0
exeka,1145.0
ozencaganege,1260.0
ttoorr,2153.0
brunoco,1609.0
VictorHuenchul1,1609.0
Luis_Caruana,1652.0
D-k-kl,1806.0
Captain_Platypus,1402.0
Minocentauro,1569.0
PovorovA,945.0
MATER66,1288.0
Hossein_a-1402,1746.0
ben924,1714.0
chilster,1586.0
OpeningExplorerJoe,1756.0
aristo64,1503.0
ans2004,1680.0
Tih_2024,1526.0
zeittotschlaeger,1554.0
RMSLTC,1315.0
tinnulion,1560.0
machubby,1558.0
gato33,2036.0
Youri_123,1728.0
Pro555_P_51-9,1541.0
ennuidumb,1616.0
clockwise6,1650.0
abdallah-enan,1540.0
Port389,1459.0
soulculer,1570.0
AVAEF,1566.0
kyawswar2000,1881.0
jorgedotru,1515.0
Gott_ist_tot84,1548.0
Rozti,1549.0
nikonew,1527.0
fatema33333333,1490.0
Thorupewe,1517.0
dharmendraghimire,1605.0
KallaDiplom,1555.0
ali_13500510,1476.0
feelout,1477.0
kristi333,1569.0
time00,1781.0
EcanSecgin,1422.0
cilindrel,1500.0
Petiber,1517.0
quatschmal,1446.0
FreshFrozenMikel,1602.0
Ahiless13,1666.0
VishnuMaru87,1561.0
rududu1953,1381.0
Pavel_Yakushev,1630.0
step2002,1586.0
karwank,1562.0
NgedeOne,1496.0
Wiktorbelka,1725.0
ste89,1466.0
Paullulo,1568.0
Gasqua,1519.0
fuller5057,1489.0
danil1248,1537.0
papyboy,1776.0
Antwrep3,1524.0
DnaisDk,1530.0
mutovkinsergej52,1500.0
berkuygn,1638.0
Desconhecido,1911.0
Jucemequi2019,1448.0
nnick77,1496.0
gertkn,1500.0
Bob-saint-clar,1542.0
abhi994,1578.0
x_dfcs,1613.0
wrz980,1150.0
Jindollar,1526.0
austrolopiteco,1589.0
zarbr2,1391.0
kemboirodgers01,1286.0
eaglehead1,1783.0
nguyendknguyen,1850.0
CHESSMOOO,1578.0
shotayevs,1593.0
JBryll,1534.0
Bolat130160_z,1500.0
Guanvanzy,1429.0
eamon999,1626.0
Jea13car,1599.0
Olga-1966,1615.0
Lubohuso,1500.0
Mge1006,1854.0
Abdullah90909090,1733.0
reinschach,1527.0
DevinRaiPrajwal,1659.0
Kirli21,1536.0
VladimirKo1952,1817.0
Qiami,1591.0
jcalazans,1601.0
Franpuba,1572.0
zhadowsnper,1549.0
Picardie,1500.0
ChessMaster-Samuel,1571.0
tinnet,1508.0
alindra27,1491.0
Nonarov,1446.0
CaramelloK,1729.0
Aleksandr121258,1640.0
Big-Geppy,1608.0
Guardfocus,1565.0
AgusTian_Benper,1693.0
Anguzek,1501.0
Ivannikolakov,1472.0
Aidrus1234xxxx,1546.0
Parzivallla54,1711.0
Matyz,1576.0
maltewolle,1635.0
djman31,1486.0
HeuryRecoba,1520.0
spakin-30,1574.0
mbonett23,1612.0
Alexsandr-63,1617.0
park1bark,1565.0
JMI33,1493.0
luisalfonsomoreno,1773.0
cw06,1607.0
Misha_spb,1593.0
blukor,1825.0
Anna_M25,1594.0
Sualk78,1568.0
MarcoA67Vlc,1608.0
strahisherevol2,1555.0
AMadden,1577.0
ZUGZWANGMAT,1570.0
CA73,1776.0
biswaspradip,1546.0
Bogdiauzer,1826.0
saidkiller2009,1559.0
goldy_pama,1665.0
Djalal23461,1608.0
closty666,1664.0
Maxfisch,1553.0
Wadim_Ashikhimin,1518.0
nikonikoss,1553.0
Papa_cyrille,1512.0
AndreVilas07,1511.0
TeeDee11,1464.0
Javierorlandoblanco,1439.0
rafalanz,1387.0
Nabi30,1567.0
tvvenkat,1666.0
low_rate,1600.0
Gerryriri,1525.0
evilmushroom,1669.0
sayan108,1602.0
optionsman,1500.0
Riviera13,1470.0
jambert,1608.0
Vasylvasyl53,1556.0
octohima,1760.0
