user_id,win_rate,lose_rate,draw_rate,game_count
mainincatur,42.0,56.0,2.0,100.0
thinkpink,56.0,35.0,8.0,100.0
toonovitch,45.0,52.0,3.0,100.0
sasa12345678k,56.0,35.0,9.0,100.0
MlungisiBhengu,40.0,55.0,5.0,100.0
ZidanFa_SR,55.0,39.0,6.0,100.0
IsaacFranco,38.0,55.0,7.0,100.0
Whichisnot,51.0,48.0,1.0,100.0
Empezandoparaaprende,43.0,53.0,4.0,100.0
shmark,0.0,0.0,0.0,0.0
Chryles,0.0,0.0,0.0,0.0
SuperCh-Turbo-Engine,60.0,34.0,6.0,100.0
Ehsannateghi1381,47.0,48.0,5.0,100.0
Adhi241105,48.0,44.0,6.0,87.0
EMOEMO1626,0.0,0.0,0.0,0.0
maty23,70.0,29.0,0.0,72.0
aibekkasymaliev,28.0,68.0,3.0,100.0
Vadim071,25.0,75.0,0.0,36.0
FranzLiszt1811,0.0,0.0,0.0,0.0
GimmeTheQueen,48.0,48.0,3.0,99.0
BigTy,30.0,60.0,10.0,100.0
maniac101,66.0,33.0,0.0,9.0
Pianoss,38.0,58.0,3.0,93.0
Sksingh_999,0.0,0.0,0.0,0.0
Always_check_m8,42.0,49.0,9.0,100.0
Alexsuper,48.0,43.0,9.0,100.0
dangrs,49.0,49.0,2.0,100.0
petualangcinta,34.0,59.0,7.0,100.0
alaa875,47.0,45.0,8.0,100.0
ShahabAhmed,0.0,0.0,0.0,0.0
ChesnokovMaxim,0.0,0.0,0.0,0.0
kexchess123,45.0,47.0,8.0,100.0
polymati,0.0,100.0,0.0,3.0
Leva6,33.0,50.0,16.0,18.0
Ambiguous_M,40.0,60.0,0.0,100.0
JOELGAMIS,49.0,45.0,6.0,100.0
Joleal_22,48.0,51.0,1.0,100.0
leys09,0.0,0.0,0.0,0.0
slydoee,36.0,63.0,0.0,33.0
pwn509,50.0,45.0,5.0,100.0
Shiji,51.0,48.0,1.0,100.0
Ertau,55.0,41.0,3.0,87.0
Nizar_72,35.0,63.0,2.0,100.0
Thommyglad,53.0,45.0,2.0,100.0
Soheil2003,22.0,73.0,5.0,100.0
TechnoFeminist,0.0,0.0,0.0,0.0
IlyaDorofeev,0.0,0.0,0.0,0.0
TarlCabot,65.0,34.0,1.0,100.0
Dimitriy2050,50.0,47.0,3.0,100.0
Elkant,48.0,39.0,13.0,100.0
Hellbender45,59.0,36.0,5.0,100.0
Ponchik2000,34.0,64.0,2.0,100.0
KosmischeEule,46.0,50.0,4.0,100.0
Kapysta1954,44.0,53.0,3.0,100.0
S5-0014-81,0.0,0.0,0.0,0.0
Chiekurkalns,0.0,0.0,0.0,0.0
Mohvmd0,0.0,0.0,0.0,0.0
aujra,53.0,42.0,3.0,78.0
SteelGrip,54.0,44.0,2.0,100.0
ivanborisov1408,55.0,38.0,7.0,100.0
knight026,50.0,48.0,2.0,100.0
Frutica,56.0,41.0,3.0,100.0
TatouJaune,54.0,36.0,9.0,33.0
VorontsovF,49.0,47.0,4.0,100.0
Opabinia,61.0,30.0,9.0,100.0
jmbroder,0.0,0.0,0.0,0.0
Id-ris,45.0,38.0,17.0,100.0
PIRATA69X,28.0,67.0,4.0,100.0
chesslypassionate,50.0,44.0,6.0,100.0
dramite31,48.0,45.0,7.0,100.0
TobiOneKenobi,44.0,48.0,8.0,100.0
husam068,51.0,46.0,3.0,100.0
Tyrion27,43.0,49.0,8.0,100.0
ioannis_nikolaidis,50.0,44.0,6.0,100.0
MarcelinoAJ_UNTELS,44.0,55.0,1.0,100.0
danawy,25.0,50.0,25.0,24.0
lollipop_14,50.0,34.0,15.0,78.0
PerilousCowboy,47.0,42.0,11.0,100.0
joeyrh,46.0,51.0,3.0,100.0
shree2211,49.0,50.0,1.0,100.0
varavaika,0.0,0.0,0.0,0.0
mpannett,0.0,0.0,0.0,0.0
MoOodi1,51.0,48.0,1.0,100.0
michalloswar,44.0,54.0,2.0,100.0
Ril14,40.0,60.0,0.0,100.0
Segundel_Setan,46.0,48.0,6.0,100.0
weakbrah,0.0,0.0,0.0,0.0
pattymac,53.0,43.0,4.0,100.0
MrBadbeat,56.0,40.0,3.0,100.0
jimsheri1,0.0,0.0,0.0,0.0
hleloR,0.0,0.0,0.0,0.0
ArdeleanVV,40.0,53.0,7.0,100.0
Sekk9n,42.0,56.0,2.0,100.0
Maicols19,42.0,51.0,7.0,100.0
Efrainchamorro,49.0,45.0,6.0,100.0
vellansole,60.0,37.0,3.0,100.0
kucista,0.0,0.0,0.0,0.0
jaydubs1138,0.0,0.0,0.0,0.0
Shecoco,0.0,0.0,0.0,0.0
Maitre_de_jeu,50.0,43.0,7.0,100.0
quedioselija,0.0,0.0,0.0,0.0
happy12123,100.0,0.0,0.0,6.0
zizorex,40.0,56.0,4.0,100.0
Bistro48,40.0,55.0,5.0,100.0
razor34,49.0,51.0,0.0,100.0
santhoshhhhh,54.0,42.0,4.0,100.0
Artan1976,56.0,38.0,5.0,100.0
sirius79,41.0,54.0,5.0,100.0
ronal2269,47.0,50.0,3.0,100.0
imsherlock_holmes,46.0,46.0,6.0,45.0
Idiologue,50.0,46.0,4.0,100.0
acereje,45.0,48.0,7.0,100.0
venkybehara,47.0,52.0,1.0,100.0
Temeritydm,56.0,35.0,9.0,100.0
Hryvna,43.0,56.0,0.0,48.0
Yuriy_Kryvoshein,0.0,100.0,0.0,3.0
MukeshYadav01,57.0,42.0,0.0,21.0
Potzbl1tz,100.0,0.0,0.0,3.0
Ragexius,50.0,47.0,3.0,100.0
fasciad,51.0,45.0,3.0,93.0
rodebeuk,0.0,0.0,0.0,0.0
emrre55,50.0,50.0,0.0,78.0
Mudaris,51.0,45.0,4.0,100.0
Peppp1970,50.0,41.0,9.0,100.0
Vladimir1958S,50.0,46.0,4.0,100.0
NelsonGSDark,46.0,54.0,0.0,100.0
AAlaa87,0.0,0.0,0.0,0.0
Brilliant_Boy_1704,42.0,52.0,5.0,57.0
Nikcos,37.0,55.0,8.0,100.0
qizai2021,37.0,58.0,4.0,72.0
King_Hunty,48.0,49.0,3.0,100.0
high_ho,47.0,47.0,6.0,100.0
Rambo582,48.0,41.0,11.0,100.0
Don_AS,0.0,100.0,0.0,3.0
Daksh_Kaushik_0421,13.0,81.0,4.0,66.0
francescotottixxx,0.0,0.0,0.0,0.0
Jane_Auer,0.0,0.0,0.0,0.0
DrunkenMaster8,100.0,0.0,0.0,9.0
Hvnd3m4ler,48.0,38.0,14.0,100.0
Ledi007,49.0,48.0,3.0,100.0
Hero_faris,44.0,44.0,11.0,27.0
Hloks99,55.0,38.0,7.0,100.0
kri___kri,0.0,0.0,0.0,0.0
fermar,31.0,68.0,1.0,100.0
being_faizy,46.0,53.0,1.0,100.0
Juliovaza,31.0,68.0,0.0,48.0
RooksOn7th4TheWin,41.0,52.0,7.0,100.0
nomin2008,60.0,39.0,0.0,84.0
Boss_Player_SLCA,0.0,100.0,0.0,6.0
kartal_all,45.0,53.0,2.0,100.0
Gursimarsingh,57.0,21.0,21.0,42.0
petroder58,42.0,55.0,3.0,100.0
egeakan,61.0,34.0,5.0,100.0
astridmayar,78.0,18.0,3.0,96.0
cucotechi,48.0,48.0,4.0,75.0
yayce,30.0,62.0,8.0,100.0
Rom2020,50.0,48.0,2.0,100.0
TheChessGiantofBSM,0.0,0.0,0.0,0.0
sopo_kissa_poika,61.0,39.0,0.0,100.0
szhu008,49.0,44.0,7.0,100.0
Wasil1968,54.0,40.0,6.0,100.0
Capital78,50.0,46.0,4.0,100.0
olipopSoda,50.0,50.0,0.0,6.0
sdl_1361,55.0,38.0,5.0,54.0
Camentaa,28.0,71.0,0.0,21.0
krilon,52.0,40.0,8.0,100.0
kalver,0.0,0.0,0.0,0.0
maestro_coach,47.0,48.0,5.0,100.0
vitinda17,49.0,49.0,2.0,100.0
THE-KEJ,44.0,54.0,2.0,100.0
bigsmilefriend,18.0,81.0,0.0,33.0
mehrdadnavarchi1,74.0,23.0,3.0,100.0
temo1957,0.0,0.0,0.0,0.0
shashi_1234,0.0,0.0,0.0,0.0
naga_angin,44.0,48.0,8.0,100.0
Diomaiute,37.0,50.0,12.0,24.0
Abhi403,44.0,52.0,4.0,100.0
malamcult,0.0,0.0,0.0,0.0
againagain,63.0,28.0,8.0,100.0
Chess_Tarjei,35.0,53.0,12.0,100.0
JuanFOS,53.0,40.0,7.0,100.0
SOWBARNIKASRI,0.0,100.0,0.0,3.0
Popobavva,47.0,45.0,8.0,100.0
Selbaschess,50.0,44.0,6.0,100.0
leroybrown789,40.0,60.0,0.0,30.0
MELLACHE,52.0,45.0,3.0,100.0
MahmoudTorab,38.0,61.0,0.0,54.0
teacherlenin,46.0,48.0,6.0,100.0
LittleEalf,38.0,59.0,3.0,100.0
Monsieur_Stockfish,39.0,55.0,6.0,100.0
OsmanHispania,46.0,51.0,3.0,100.0
shatranj_horse,52.0,45.0,3.0,100.0
klassi1964,46.0,48.0,6.0,100.0
Kurama0909,33.0,66.0,0.0,9.0
memo10,25.0,70.0,4.0,72.0
FreeMonad,0.0,0.0,0.0,0.0
HandicapGiver,0.0,0.0,0.0,0.0
radiakMoto,49.0,47.0,4.0,100.0
prasanthnagath,0.0,0.0,0.0,0.0
birdy5205,56.0,40.0,4.0,100.0
bktt,0.0,0.0,0.0,0.0
Drmalbec,46.0,52.0,2.0,100.0
pushpakumar86,50.0,46.0,4.0,100.0
White_Bars_228,64.0,35.0,0.0,51.0
Falcon_100,0.0,0.0,0.0,0.0
DougCheckmate,26.0,74.0,0.0,100.0
liamfriedman,0.0,0.0,0.0,0.0
Alex62450,37.0,55.0,8.0,100.0
Schmoscar,0.0,0.0,0.0,0.0
Diego86sunza,47.0,50.0,3.0,100.0
TachankaForever,0.0,0.0,0.0,0.0
wu0921,51.0,41.0,8.0,100.0
arobert1997,39.0,56.0,5.0,100.0
kodomagi,39.0,60.0,1.0,100.0
rchin,0.0,0.0,0.0,0.0
Dafalpm,47.0,50.0,3.0,100.0
Plackton,44.0,50.0,6.0,100.0
marksimilian,63.0,33.0,4.0,100.0
williamquebec,100.0,0.0,0.0,9.0
JOELJOZF,52.0,45.0,3.0,100.0
montejato,49.0,43.0,8.0,100.0
Appenzell_2020,45.0,49.0,6.0,100.0
TakeMeintoDarkForest,66.0,33.0,0.0,9.0
FasterThanMaster,50.0,50.0,0.0,24.0
Zaremdini,44.0,51.0,5.0,100.0
Kornail,55.0,43.0,2.0,100.0
DanielSor,50.0,45.0,5.0,100.0
ssimonyancz,42.0,52.0,4.0,63.0
augustinaaa,16.0,76.0,8.0,75.0
AbdAllahBa,46.0,49.0,5.0,100.0
Queens_dont_cry,0.0,100.0,0.0,3.0
GareevA,45.0,51.0,4.0,100.0
lisa68m,51.0,44.0,5.0,100.0
Enrique005,66.0,33.0,0.0,63.0
ikanoi,0.0,0.0,0.0,0.0
Lumber-Jack-8999,54.0,43.0,3.0,100.0
wamswams,0.0,0.0,0.0,0.0
AleksanderZhuchkov,78.0,18.0,4.0,100.0
KalEl1905,38.0,59.0,3.0,100.0
Rafleo158,48.0,43.0,9.0,100.0
DiewlioDeelc,71.0,21.0,8.0,100.0
Udyath_IkshuruDS,52.0,41.0,5.0,51.0
soheil_u3efi,49.0,46.0,5.0,100.0
bobodic,50.0,48.0,2.0,100.0
Gantsevich,0.0,0.0,0.0,0.0
narcisssa,0.0,0.0,0.0,0.0
nimish1710,54.0,44.0,2.0,100.0
Rob14,0.0,0.0,0.0,0.0
Nofunawo,57.0,42.0,0.0,42.0
banana-admin,47.0,49.0,4.0,100.0
Maestrache,42.0,57.0,0.0,42.0
Sagosalga,100.0,0.0,0.0,18.0
Starcat004,48.0,52.0,0.0,100.0
Indvaasu,100.0,0.0,0.0,6.0
guelmi12,0.0,0.0,0.0,0.0
mertmex,0.0,0.0,0.0,0.0
baldrich3,0.0,0.0,0.0,0.0
RLMPAJEDREZ,39.0,53.0,7.0,84.0
Teri_KCI,36.0,60.0,4.0,100.0
ParisPlasma,0.0,0.0,0.0,0.0
suomalainen11,63.0,36.0,0.0,99.0
e2e3e4,100.0,0.0,0.0,6.0
Arseny1583,59.0,30.0,11.0,100.0
bleu35,45.0,45.0,10.0,100.0
giorgio78946,40.0,56.0,3.0,100.0
benprieur,16.0,80.0,3.0,90.0
moris64,35.0,65.0,0.0,40.0
Impractical_moves,50.0,50.0,0.0,6.0
Commander_Alikkk,38.0,58.0,2.0,77.0
erwboys22,47.0,50.0,3.0,100.0
dahjoe,85.0,11.0,4.0,100.0
zab12,56.0,40.0,4.0,100.0
ThisNameIsAlreadyInU,55.0,43.0,2.0,100.0
tamilselvann,0.0,0.0,0.0,0.0
OrestZagrava,47.0,43.0,8.0,82.0
avgch,39.0,57.0,3.0,28.0
darklord241104,52.0,43.0,5.0,100.0
yhwhson,0.0,0.0,0.0,0.0
rygusi,45.0,54.0,1.0,100.0
Ab00dy-dx,51.0,41.0,6.0,93.0
royer1,36.0,59.0,5.0,100.0
bushkovich,53.0,47.0,0.0,100.0
ldfjsdlkfjsdflksdjf,53.0,43.0,4.0,100.0
hdpilot,0.0,0.0,0.0,0.0
Balaji_Biswas1,43.0,55.0,2.0,100.0
Gambito3,46.0,46.0,8.0,100.0
tipe46,46.0,51.0,3.0,100.0
Shreem225,0.0,0.0,0.0,0.0
chessytime,0.0,0.0,0.0,0.0
ItsMeNotMario,54.0,35.0,11.0,100.0
saeedkhabazsirjani,41.0,56.0,2.0,100.0
Max_2hot4U,33.0,66.0,0.0,3.0
ONLINEcrew,71.0,28.0,0.0,21.0
Stasek0,52.0,47.0,1.0,100.0
cjdtn,0.0,0.0,0.0,0.0
D_Peacemaker,0.0,0.0,0.0,0.0
emansamir,46.0,51.0,3.0,100.0
OJOSGOKKU2,43.0,52.0,5.0,100.0
SKOwenDefence,30.0,61.0,9.0,100.0
fuad_alshareef,46.0,52.0,2.0,100.0
alee2001dc4,36.0,57.0,5.0,57.0
parth2007,0.0,0.0,0.0,0.0
DizRespect,56.0,40.0,3.0,100.0
der-undercover1,51.0,48.0,1.0,100.0
yemei56,54.0,45.0,0.0,35.0
deeptrick,48.0,44.0,8.0,100.0
cemaltaylan88,0.0,0.0,0.0,0.0
yero1969,0.0,0.0,0.0,0.0
kamilchik04,0.0,0.0,0.0,0.0
ALPHABETIC,46.0,49.0,5.0,100.0
fixedmindset,36.0,64.0,0.0,75.0
siemamen7,50.0,50.0,0.0,54.0
oscar1107,33.0,66.0,0.0,9.0
nill5678,46.0,47.0,7.0,100.0
Magnus_Pino,100.0,0.0,0.0,3.0
kinuhazard,53.0,41.0,6.0,100.0
Rar3s12,25.0,75.0,0.0,4.0
aboaya11,46.0,51.0,3.0,100.0
gitgm,50.0,50.0,0.0,16.0
Coopi,0.0,0.0,0.0,0.0
shimshon103,42.0,54.0,4.0,100.0
leo6121,48.0,46.0,6.0,100.0
Antoine97,48.0,47.0,5.0,100.0
torniaccent,46.0,50.0,4.0,100.0
MackWin,36.0,56.0,8.0,100.0
Avgust347,0.0,0.0,0.0,0.0
edunon,0.0,0.0,0.0,0.0
quelquesoitx,43.0,50.0,7.0,100.0
Doctor_Dang,0.0,0.0,0.0,0.0
coolkidofdeath,48.0,51.0,1.0,100.0
Prayank7,49.0,45.0,6.0,100.0
Amindjanov,28.0,68.0,4.0,100.0
nikodimmm,48.0,51.0,1.0,100.0
Aton777,45.0,47.0,8.0,100.0
Vishal_iit_bbs,0.0,0.0,0.0,0.0
uz1991,47.0,50.0,3.0,100.0
gpjanik,0.0,100.0,0.0,3.0
mikkey085,0.0,0.0,0.0,0.0
vedlad1,43.0,55.0,2.0,100.0
virtualmjr,47.0,45.0,8.0,100.0
Adamka0713,37.0,62.0,0.0,24.0
miroslavjambrich,40.0,50.0,10.0,100.0
Kuldeep_428310India,0.0,0.0,0.0,0.0
WAROL52,43.0,56.0,0.0,100.0
andrey1604,40.0,53.0,7.0,100.0
Bajirao154,0.0,0.0,0.0,0.0
ankitsingh1998,78.0,20.0,2.0,100.0
Tsisika,36.0,50.0,14.0,100.0
accionado,0.0,0.0,0.0,0.0
RSBJR,0.0,0.0,0.0,0.0
Baurzhan87,44.0,50.0,6.0,100.0
badr745,0.0,0.0,0.0,0.0
milan24,38.0,57.0,4.0,100.0
Mkarwa77,42.0,57.0,0.0,100.0
AbhiShakespare,50.0,50.0,0.0,6.0
Krzyszy,50.0,48.0,2.0,100.0
Sanomer,0.0,0.0,0.0,0.0
Vigen2019,47.0,49.0,4.0,100.0
Yourriiiii,0.0,0.0,0.0,0.0
Gorria,0.0,100.0,0.0,3.0
BISSchen_Schach,57.0,31.0,11.0,100.0
V5em0dets,58.0,41.0,0.0,72.0
mahmood9,33.0,66.0,0.0,54.0
praveenalpy,0.0,0.0,0.0,0.0
Agiotage,46.0,53.0,0.0,39.0
mostafa_disha,0.0,0.0,0.0,0.0
Abdullakhalifa,53.0,43.0,4.0,100.0
MaryelKoran,27.0,62.0,10.0,87.0
Spartacus_1990,50.0,44.0,6.0,100.0
diosdajl,46.0,48.0,6.0,100.0
yosah,56.0,43.0,0.0,100.0
AJRBRA,51.0,48.0,1.0,100.0
coffeeguy,0.0,100.0,0.0,3.0
fantasticfamily_4rsu,83.0,16.0,0.0,18.0
JmAliyah_2022,64.0,32.0,4.0,100.0
dikama,42.0,52.0,6.0,100.0
Schuchardt1999,48.0,48.0,4.0,75.0
KJUBSON,0.0,0.0,0.0,0.0
ssfr,20.0,80.0,0.0,5.0
tjychess,100.0,0.0,0.0,9.0
Marrrxz,42.0,36.0,21.0,38.0
Jimfreecs,60.0,30.0,10.0,30.0
KondakovAA,43.0,46.0,10.0,90.0
Susan1957,52.0,46.0,1.0,75.0
Ajerifoz,47.0,47.0,6.0,100.0
trompi2,41.0,56.0,2.0,100.0
santi1965,40.0,53.0,7.0,100.0
Xav18,41.0,59.0,0.0,100.0
Joaquimfula,48.0,46.0,6.0,100.0
Vladbrot,42.0,52.0,6.0,100.0
Sigi_myProfitel,100.0,0.0,0.0,3.0
lcsgr,0.0,0.0,0.0,0.0
nulets,28.0,72.0,0.0,100.0
BKsharma195,100.0,0.0,0.0,12.0
Sergey_1986,0.0,0.0,0.0,0.0
ferreirinha,45.0,55.0,0.0,100.0
INotGoodAtChessAtAll,39.0,53.0,8.0,100.0
nik0ruuu,42.0,49.0,9.0,100.0
knaveoftheroundtable,0.0,0.0,0.0,0.0
mohamed1881977,51.0,46.0,3.0,100.0
avantonov1979,44.0,48.0,8.0,100.0
Ventodaprile,51.0,48.0,1.0,100.0
cweiss,49.0,48.0,3.0,100.0
angelus7ve,59.0,37.0,4.0,100.0
odysyus,53.0,44.0,3.0,100.0
greeta,0.0,0.0,0.0,0.0
h2006_7october,0.0,100.0,0.0,3.0
koki_king7,60.0,40.0,0.0,15.0
Promotion303,0.0,0.0,0.0,0.0
Wym_01,51.0,48.0,1.0,100.0
Gpalouktsoglou,38.0,54.0,8.0,100.0
Obbbb,48.0,50.0,2.0,100.0
Ahmed_Alezaby1,43.0,51.0,6.0,100.0
Vengard14,63.0,35.0,2.0,100.0
BigDATX,46.0,53.0,1.0,100.0
Shailpawar,51.0,47.0,2.0,100.0
jurgengjonaj1996,45.0,52.0,3.0,100.0
alpl,51.0,45.0,4.0,100.0
heyfreak,75.0,25.0,0.0,12.0
saafin,0.0,0.0,0.0,0.0
hiteshvayugundla,28.0,28.0,42.0,21.0
Bursaspor1,53.0,46.0,0.0,39.0
Temasonichess,46.0,51.0,3.0,100.0
Finquin,45.0,49.0,6.0,100.0
ww88ww,50.0,46.0,4.0,100.0
taram1989,48.0,48.0,4.0,100.0
AndreyZheleznov,56.0,43.0,1.0,100.0
florin-oleg,50.0,46.0,4.0,100.0
blacar99,42.0,53.0,3.0,78.0
VengeanceEternal,0.0,0.0,0.0,0.0
Pojoto,0.0,0.0,0.0,0.0
Danifleitas1985,52.0,47.0,0.0,51.0
cebe12,50.0,48.0,2.0,100.0
ujjiiinn,38.0,54.0,8.0,100.0
Nurkhan-Amanzolov,40.0,53.0,7.0,100.0
matarile2021,54.0,43.0,3.0,100.0
Yazeed_Stairs,25.0,62.0,12.0,24.0
kuro25,50.0,50.0,0.0,18.0
Abdullah_9,43.0,55.0,2.0,100.0
zaklemap,0.0,0.0,0.0,0.0
ucansuperman,59.0,41.0,0.0,100.0
amk107s,0.0,0.0,0.0,0.0
Nawaking,47.0,52.0,1.0,100.0
scorpion1988c,50.0,45.0,5.0,100.0
seanfosse,42.0,56.0,1.0,100.0
Adebola96,0.0,0.0,0.0,0.0
aadhritr,25.0,62.0,12.0,48.0
soso_58994,50.0,50.0,0.0,6.0
Victor_Ion_Cislari,42.0,51.0,7.0,100.0
AyamManuk,59.0,38.0,3.0,100.0
dusantadic11,76.0,23.0,0.0,39.0
Lucalu1405,100.0,0.0,0.0,9.0
DG73,0.0,0.0,0.0,0.0
SABBEli,51.0,45.0,4.0,100.0
ninerock,53.0,44.0,3.0,100.0
Mel_Design_rim,0.0,0.0,0.0,0.0
altais1983,43.0,51.0,6.0,100.0
HajdukZiviVjecno,48.0,44.0,8.0,100.0
rcbaker,52.0,42.0,6.0,100.0
Berthold1976,47.0,52.0,1.0,100.0
Kugelbaker,0.0,0.0,0.0,0.0
mskipper,0.0,0.0,0.0,0.0
iko-doljanac,51.0,45.0,4.0,100.0
MISNafton,0.0,0.0,0.0,0.0
jazpefer,67.0,28.0,5.0,100.0
cz2,70.0,28.0,2.0,100.0
wahba87,46.0,50.0,4.0,100.0
gimmiejimy,0.0,0.0,0.0,0.0
ali_wael13,35.0,60.0,5.0,20.0
bigkev,50.0,50.0,0.0,100.0
ferleygarcia,48.0,50.0,2.0,100.0
tomyking17,37.0,56.0,6.0,100.0
labourseoulavie,47.0,52.0,1.0,100.0
Bica,0.0,0.0,0.0,0.0
notyouboynami,42.0,57.0,0.0,63.0
Hemanthaar,0.0,0.0,0.0,0.0
youngunand,41.0,56.0,3.0,100.0
Duzcespor,40.0,60.0,0.0,15.0
b4theorangutan,0.0,0.0,0.0,0.0
TimothyKim,33.0,44.0,22.0,27.0
Sizilianer-Killer,0.0,0.0,0.0,0.0
SteelViking,43.0,54.0,3.0,100.0
masood1349,46.0,52.0,2.0,100.0
NaoAceitamosCheques,50.0,48.0,2.0,100.0
ELPODERIO,12.0,87.0,0.0,8.0
otobo,50.0,49.0,1.0,100.0
Alberto2223,64.0,34.0,2.0,100.0
queenofglamour,0.0,0.0,0.0,0.0
Shgan,44.0,52.0,4.0,100.0
JustTudor,47.0,45.0,8.0,100.0
Rud_Dog,50.0,47.0,3.0,100.0
MartinCordua,0.0,0.0,0.0,0.0
datolito,0.0,0.0,0.0,0.0
dahlberg,0.0,0.0,0.0,0.0
