user_id,win_rate,lose_rate,draw_rate,game_count
sekabei,46.0,49.0,5.0,100.0
mundiy,49.0,47.0,4.0,100.0
BHngotueman,38.0,57.0,4.0,100.0
lucas_geres,48.0,49.0,3.0,100.0
ns1984,38.0,62.0,0.0,100.0
playlikeronaldo,67.0,20.0,11.0,34.0
Enos55,0.0,0.0,0.0,0.0
Wernipoperni,43.0,55.0,2.0,100.0
futurum,46.0,48.0,6.0,100.0
yogi113yadav,36.0,63.0,1.0,100.0
ART7779,30.0,65.0,3.0,78.0
Diegofoulon,0.0,0.0,0.0,0.0
lomaspv,0.0,0.0,0.0,0.0
ustunhan,51.0,47.0,2.0,100.0
CarlSean12,100.0,0.0,0.0,24.0
DeVil200,0.0,0.0,0.0,0.0
Dimbark,0.0,0.0,0.0,0.0
sat83,44.0,55.0,1.0,100.0
rezafake1,46.0,52.0,2.0,100.0
ImplicitVal,45.0,51.0,4.0,100.0
edumambo,0.0,0.0,0.0,0.0
DaafnjrAcme,0.0,0.0,0.0,0.0
amir_reza_mahmoodi57,49.0,46.0,5.0,100.0
AyanAli2009,48.0,48.0,3.0,81.0
hisseinsanjaei,0.0,100.0,0.0,3.0
COOL_CHESS07,0.0,0.0,0.0,0.0
viking955,36.0,63.0,0.0,33.0
Bengez4,46.0,48.0,6.0,100.0
s4242,0.0,0.0,0.0,0.0
spav,50.0,43.0,6.0,90.0
James_Chess007,56.0,44.0,0.0,75.0
Wolfi71,51.0,43.0,6.0,100.0
Rucasptzero,60.0,40.0,0.0,100.0
cyckolya,52.0,44.0,4.0,100.0
Reutter,0.0,0.0,0.0,0.0
drlasker1,55.0,40.0,5.0,100.0
TooWeek-TooSlow,49.0,47.0,4.0,100.0
JET-LI-CHESS,48.0,44.0,8.0,100.0
RidaMoses,0.0,0.0,0.0,0.0
yeti806,51.0,35.0,14.0,100.0
RTplayschess,0.0,100.0,0.0,12.0
Blunders_Only_1,50.0,47.0,3.0,100.0
manutdfc,48.0,50.0,2.0,100.0
Rizk00,59.0,32.0,9.0,100.0
Empotrator,61.0,32.0,7.0,100.0
Valtri,53.0,46.0,1.0,100.0
pionespion,0.0,0.0,0.0,0.0
AsokeKumar,52.0,43.0,5.0,100.0
BorisPlane77,0.0,0.0,0.0,0.0
Kyoka_Izumi,48.0,41.0,9.0,93.0
denzzzdenzzdenz,61.0,33.0,6.0,100.0
GiaKhiemPlaysChess,68.0,31.0,0.0,57.0
TonnoJr,62.0,37.0,0.0,24.0
MarunichSergey,47.0,46.0,7.0,100.0
wg_07_ubesejret,40.0,20.0,40.0,15.0
kimiwimi,0.0,100.0,0.0,3.0
donutLaser,52.0,47.0,1.0,100.0
peitl,0.0,0.0,0.0,0.0
AlaskaSaedelare2,64.0,35.0,1.0,100.0
brbey2016,45.0,45.0,10.0,100.0
CliveBurr,0.0,100.0,0.0,3.0
egormay228,46.0,48.0,6.0,100.0
Sselim65,40.0,57.0,2.0,100.0
justcoolme,49.0,50.0,1.0,100.0
ziyad_omar,52.0,46.0,2.0,100.0
Jolilaur,45.0,51.0,4.0,100.0
rimicatu,50.0,50.0,0.0,30.0
Agogus,40.0,60.0,0.0,15.0
mehmetalican,0.0,0.0,0.0,0.0
gie_LTC,0.0,0.0,0.0,0.0
KaiserRalph42,54.0,44.0,2.0,100.0
iboidon,0.0,0.0,0.0,0.0
vilarion,50.0,50.0,0.0,6.0
Jaturon_U,54.0,42.0,4.0,100.0
JajajaQue,44.0,49.0,7.0,100.0
goodkino,54.0,38.0,8.0,100.0
NicolayFlores,18.0,79.0,3.0,100.0
Javier840810,50.0,46.0,4.0,100.0
stepaplatonov,47.0,52.0,1.0,100.0
rvg13,53.0,40.0,7.0,100.0
smnc,75.0,25.0,0.0,12.0
djokovic2013,40.0,60.0,0.0,15.0
Radhe_1984,54.0,45.0,0.0,72.0
based-r5,42.0,57.0,0.0,57.0
Morphy_0,44.0,55.0,0.0,81.0
myduyenchess,21.0,75.0,2.0,37.0
Victorinox007x,0.0,0.0,0.0,0.0
QuocHaozz,61.0,38.0,0.0,13.0
alllvar,51.0,48.0,1.0,100.0
yngcmpsr,47.0,50.0,3.0,100.0
Control010,0.0,0.0,0.0,0.0
gilplasticien,46.0,46.0,7.0,84.0
ArtemZapara,0.0,0.0,0.0,0.0
KelvinDr,48.0,50.0,2.0,100.0
Antonion61,50.0,50.0,0.0,6.0
Evgeny_Zapolotsky,42.0,55.0,3.0,100.0
onlybrand,48.0,50.0,2.0,100.0
mallarapuvidhyasagr,0.0,100.0,0.0,3.0
GladFox,0.0,0.0,0.0,0.0
mater1980,57.0,36.0,6.0,100.0
JACT24,53.0,44.0,3.0,100.0
MinnesotaScott,0.0,0.0,0.0,0.0
ZumzukcuZubzuvang,49.0,50.0,1.0,100.0
Kajeevan11,59.0,39.0,2.0,100.0
NURDAIE_15_S1,45.0,37.0,16.0,72.0
mikesz,45.0,51.0,4.0,100.0
rfo73,50.0,46.0,4.0,100.0
VMarinB,62.0,35.0,3.0,100.0
DigitNemo,44.0,49.0,7.0,100.0
ZicoSochi,61.0,37.0,2.0,100.0
Chinez4,50.0,36.0,14.0,100.0
visualdoj,0.0,0.0,0.0,0.0
Siavashi1360,50.0,50.0,0.0,6.0
Xtrone_esport,42.0,54.0,4.0,100.0
Jasonbournae,55.0,44.0,1.0,100.0
Laz0rd0mi,43.0,43.0,14.0,100.0
gokuAMAN,0.0,100.0,0.0,3.0
abolfazl7dargahi,52.0,44.0,4.0,100.0
laguitt,0.0,0.0,0.0,0.0
blef91,54.0,43.0,3.0,100.0
HOUSSAM_SAMAM_11,100.0,0.0,0.0,3.0
Rakesh218,33.0,66.0,0.0,81.0
Chesskidjam,0.0,100.0,0.0,6.0
mab_ravel,43.0,50.0,7.0,100.0
erik_11,43.0,52.0,5.0,100.0
TigerMP,54.0,45.0,1.0,100.0
FTF61,39.0,54.0,7.0,100.0
smelov_kirill,51.0,45.0,4.0,100.0
EnriquePeru,48.0,41.0,11.0,100.0
nikita252,43.0,55.0,2.0,100.0
Soso95,14.0,42.0,42.0,21.0
I_Am_Drinking,44.0,54.0,2.0,100.0
Mwatakazembe4,44.0,52.0,4.0,100.0
Bheem1977,0.0,0.0,0.0,0.0
richukuttan,48.0,50.0,2.0,100.0
Afganigia,100.0,0.0,0.0,3.0
Nikita_Britva,48.0,49.0,3.0,100.0
i_Blunder90,54.0,40.0,6.0,100.0
gouyidi,0.0,0.0,0.0,0.0
Evgeny_Kamen,38.0,49.0,13.0,100.0
Time_Traveller2060,0.0,0.0,0.0,0.0
Osukadessu,50.0,45.0,4.0,72.0
dependent_kim,100.0,0.0,0.0,3.0
caz1945,39.0,54.0,7.0,100.0
Fck_AI,42.0,51.0,7.0,100.0
BadriDaGoat,0.0,0.0,0.0,0.0
Stalker01,33.0,66.0,0.0,18.0
bonader2600,20.0,80.0,0.0,15.0
goyenechesaladillo,53.0,43.0,4.0,100.0
NIONIOSEL,35.0,60.0,5.0,100.0
hosseihamidavi,40.0,56.0,4.0,100.0
martina20,60.0,40.0,0.0,30.0
aquillegotutiburon,56.0,44.0,0.0,100.0
YagermeisterVariants,54.0,39.0,7.0,100.0
asylum__xd,0.0,0.0,0.0,0.0
ngulu1996,46.0,45.0,9.0,100.0
Daniil1126021,54.0,41.0,5.0,100.0
Molinga0_AltoroarX,66.0,33.0,0.0,18.0
Aleftav,56.0,43.0,0.0,48.0
Cheese_Enjoyer_15743,31.0,69.0,0.0,100.0
NarNar,53.0,44.0,3.0,100.0
Arjit6468,50.0,49.0,1.0,100.0
Petrof67,0.0,0.0,0.0,0.0
Roman888_0,0.0,0.0,0.0,0.0
Fabricl,33.0,64.0,3.0,100.0
smooth-operation,0.0,0.0,0.0,0.0
snowcollector,56.0,41.0,2.0,100.0
flyinni,49.0,48.0,3.0,100.0
Zgoof,44.0,55.0,1.0,100.0
Eko04,47.0,50.0,3.0,100.0
ImagineMe,33.0,66.0,0.0,9.0
RollDaHook15,53.0,46.0,0.0,39.0
Robbyropz,44.0,48.0,8.0,100.0
avthesunriser,31.0,62.0,6.0,16.0
DhanvinRam0909,36.0,61.0,3.0,100.0
davytakue,0.0,0.0,0.0,0.0
stefano-scacchi,35.0,56.0,9.0,100.0
Dragon-Born,44.0,46.0,10.0,100.0
Herberthoops,0.0,0.0,0.0,0.0
ciwicristian,0.0,0.0,0.0,0.0
fisheRMont,28.0,72.0,0.0,100.0
amelia1917,0.0,0.0,0.0,0.0
IvicKlasa,48.0,48.0,3.0,87.0
Zeitgeist222,0.0,0.0,0.0,0.0
zebulon33,20.0,73.0,6.0,45.0
damiannnnn,46.0,47.0,7.0,100.0
vytautasle,0.0,0.0,0.0,0.0
nateweigel,46.0,52.0,2.0,100.0
HSDM,48.0,50.0,2.0,100.0
Horizon_43,54.0,46.0,0.0,100.0
Bruce_Lee66,45.0,55.0,0.0,100.0
Mocci,50.0,47.0,3.0,100.0
xr3dx,0.0,0.0,0.0,0.0
Psammy,0.0,0.0,0.0,0.0
EtienneMRM,0.0,0.0,0.0,0.0
Dirkchile,45.0,49.0,6.0,100.0
nehdimousavi,52.0,44.0,4.0,100.0
Dr_Borracho,47.0,47.0,6.0,100.0
Orzel2000,0.0,100.0,0.0,9.0
Victorjose_soubac12,55.0,45.0,0.0,100.0
ernesto-xs,44.0,54.0,2.0,100.0
aluvalarakesh,35.0,63.0,2.0,100.0
Andreudougas,44.0,51.0,5.0,100.0
RiteshBartakke,49.0,48.0,3.0,100.0
rororoyourboat,50.0,45.0,5.0,100.0
Andrey-3,0.0,0.0,0.0,0.0
Mr_Ash7,52.0,45.0,3.0,100.0
ElPresidentePD,48.0,44.0,8.0,100.0
mhmdm,51.0,47.0,2.0,100.0
alexeivolkovoi,28.0,63.0,9.0,100.0
Medelas,0.0,0.0,0.0,0.0
fran6-de-1st,0.0,0.0,0.0,0.0
Dahiusz,0.0,0.0,0.0,0.0
didaruly,55.0,35.0,10.0,100.0
belyhrezh,54.0,39.0,7.0,100.0
masterwoods,0.0,0.0,0.0,0.0
Luxur134,22.0,77.0,0.0,27.0
Mayank_raz,0.0,0.0,0.0,0.0
Russian_Magnus,0.0,100.0,0.0,3.0
SkisKettle,54.0,43.0,3.0,100.0
Gambino10,0.0,0.0,0.0,0.0
Russia-2018,42.0,48.0,10.0,100.0
cavanteh,39.0,39.0,21.0,84.0
Somerandomedude123,25.0,75.0,0.0,12.0
deti5555,45.0,50.0,5.0,100.0
leprins,44.0,51.0,5.0,100.0
scoopy44,48.0,52.0,0.0,100.0
Aziz_Bek,57.0,40.0,2.0,100.0
Elmachop,0.0,0.0,0.0,0.0
Gaby1q,55.0,40.0,5.0,100.0
REDUNZL,69.0,24.0,7.0,100.0
Reface,0.0,100.0,0.0,3.0
darkknight-1,0.0,0.0,0.0,0.0
ArclightKami,0.0,0.0,0.0,0.0
basilva05,0.0,0.0,0.0,0.0
Slovo-SPB,0.0,0.0,0.0,0.0
aziz-88,0.0,0.0,0.0,0.0
libertadnopiedad,44.0,50.0,6.0,100.0
IVBaldwin1,35.0,60.0,5.0,100.0
ShockNinja,46.0,51.0,3.0,100.0
Siddhu_26,51.0,44.0,5.0,100.0
Bakrovich,0.0,0.0,0.0,0.0
HV9898,47.0,50.0,3.0,100.0
salam90,47.0,42.0,11.0,100.0
LsD-X,40.0,60.0,0.0,15.0
cesaraugustus,0.0,0.0,0.0,0.0
jausas,0.0,0.0,0.0,0.0
klsoathkg,0.0,0.0,0.0,0.0
jeepsix,49.0,49.0,2.0,100.0
ChandulaEDS,38.0,52.0,9.0,63.0
Dedaga,41.0,53.0,6.0,100.0
mathers63,51.0,38.0,11.0,100.0
SARL16,41.0,55.0,4.0,100.0
Kolyaaaa,75.0,25.0,0.0,24.0
HSuryan10,0.0,100.0,0.0,3.0
Omnibus69,57.0,41.0,1.0,100.0
AyelenMartinez,67.0,27.0,6.0,100.0
TYU777,57.0,40.0,2.0,100.0
Siddh_Shetty,75.0,25.0,0.0,12.0
kingpinn1,47.0,49.0,4.0,100.0
XJle6_Ha_Cylllu,0.0,0.0,0.0,0.0
bronski66,0.0,0.0,0.0,0.0
Vitaliy_Bosak,0.0,0.0,0.0,0.0
Maxim_Vanin,0.0,0.0,0.0,0.0
sunil0017,41.0,57.0,1.0,100.0
jimsjakk,48.0,47.0,5.0,100.0
drcardoso,0.0,0.0,0.0,0.0
Itrlyhurts,56.0,37.0,6.0,100.0
harsh_786,59.0,35.0,6.0,100.0
BokiMaster,46.0,49.0,5.0,100.0
Hakan-007-ant,53.0,42.0,5.0,100.0
ademsahinn,50.0,50.0,0.0,6.0
JUANGALINDOP,0.0,0.0,0.0,0.0
adams87,47.0,49.0,4.0,100.0
khalifa1826,50.0,47.0,3.0,100.0
mundhertaresh,0.0,0.0,0.0,0.0
Fredimaker,34.0,64.0,2.0,100.0
zuumm4,60.0,34.0,4.0,69.0
tigrotto,49.0,45.0,6.0,100.0
SweetCelery,53.0,44.0,3.0,100.0
alliebahbah,0.0,0.0,0.0,0.0
phonik1,44.0,52.0,4.0,100.0
ManalAlashwal,22.0,77.0,0.0,54.0
yicuelo,100.0,0.0,0.0,3.0
zzillur,43.0,50.0,7.0,100.0
myeong_min_09,54.0,43.0,3.0,100.0
torrecanaya,45.0,53.0,2.0,100.0
skalos,25.0,75.0,0.0,24.0
TheDarkSide93,40.0,60.0,0.0,15.0
mithunchand,0.0,0.0,0.0,0.0
Sokching36,50.0,42.0,7.0,14.0
NightFuryZyzz,46.0,54.0,0.0,100.0
kolesiko,47.0,49.0,4.0,100.0
Dmitry7459997,30.0,61.0,9.0,100.0
chetannavale,0.0,0.0,0.0,0.0
lukastate,49.0,44.0,7.0,100.0
AsadovAsad,34.0,60.0,4.0,69.0
G_Abdullah,0.0,0.0,0.0,0.0
GGuluzade,46.0,54.0,0.0,100.0
bey_fashista,0.0,0.0,0.0,0.0
tom_neh,43.0,50.0,6.0,48.0
bbhhccvv,0.0,0.0,0.0,0.0
Odilkhon,45.0,51.0,4.0,100.0
Queenhand,38.0,59.0,3.0,100.0
JLK7,31.0,62.0,7.0,100.0
jancsijancsi,47.0,47.0,6.0,100.0
RuudBarracuda,41.0,57.0,1.0,100.0
ImperatorXX,0.0,0.0,0.0,0.0
Shahaliyev,52.0,47.0,0.0,51.0
parcemon2024,44.0,53.0,3.0,100.0
anjuka06,33.0,57.0,9.0,100.0
Konstantin27,39.0,57.0,3.0,100.0
D-LaBrute,0.0,0.0,0.0,0.0
LRMcarlos,41.0,53.0,6.0,100.0
Batral,51.0,43.0,6.0,100.0
SpiderMan-SLCA,43.0,52.0,5.0,100.0
justufus09,50.0,50.0,0.0,12.0
MartinSeamusMcFly,40.0,54.0,6.0,100.0
Mihamyas,57.0,42.0,0.0,21.0
HighVariance,50.0,50.0,0.0,24.0
mousa1989m,36.0,63.0,0.0,33.0
KwiQeSt,36.0,55.0,9.0,100.0
halil65,0.0,0.0,0.0,0.0
LazloH,0.0,0.0,0.0,0.0
minmj,70.0,25.0,5.0,100.0
prodewi,43.0,48.0,9.0,100.0
Maximilian89,53.0,42.0,5.0,100.0
DanielCanneel,45.0,48.0,7.0,100.0
Dyzai,33.0,63.0,4.0,100.0
eldefunciador,30.0,69.0,0.0,23.0
Alesalcedo,53.0,45.0,2.0,100.0
ten_jordan,0.0,0.0,0.0,0.0
gombas,20.0,80.0,0.0,15.0
tigergulph123,100.0,0.0,0.0,3.0
Tableto4KA,63.0,18.0,18.0,33.0
Pascal234,50.0,50.0,0.0,6.0
Robertbeok,0.0,0.0,0.0,0.0
Gogster69,51.0,45.0,4.0,100.0
akylewill,45.0,48.0,6.0,93.0
kuda_Pranata,44.0,51.0,5.0,100.0
MaksimGrigorev,16.0,83.0,0.0,54.0
tonysoprano_t,45.0,41.0,14.0,100.0
basilis,32.0,63.0,5.0,100.0
D0nGyK0nG,21.0,78.0,1.0,100.0
granttrec,0.0,0.0,0.0,0.0
LeadBrain,72.0,23.0,5.0,100.0
sgigerin,53.0,38.0,9.0,100.0
Jamz777,54.0,46.0,0.0,100.0
dnltjd50906,0.0,0.0,0.0,0.0
fjfp69,36.0,63.0,0.0,66.0
EveSingularity,43.0,55.0,2.0,100.0
HearUsFade,48.0,45.0,7.0,100.0
bolikus,100.0,0.0,0.0,9.0
The_RA,51.0,44.0,5.0,100.0
abusatos,0.0,0.0,0.0,0.0
kkasmaei,42.0,53.0,5.0,100.0
CrazyMan69,39.0,60.0,0.0,33.0
SiseCam,25.0,66.0,8.0,36.0
nano2ndary,0.0,0.0,0.0,0.0
Krocle,0.0,0.0,0.0,0.0
RaghuBilla,52.0,43.0,5.0,100.0
Geka44,0.0,0.0,0.0,0.0
EmiL702,50.0,50.0,0.0,30.0
Ras_56-mad,0.0,0.0,0.0,0.0
Rush123456789,43.0,53.0,4.0,100.0
jhaeim,43.0,52.0,5.0,100.0
Ameez,49.0,46.0,5.0,100.0
Vssss14,37.0,37.0,25.0,24.0
KaspaskiChess,50.0,47.0,3.0,100.0
Rossianin2020,37.0,56.0,7.0,100.0
sbaldin,33.0,66.0,0.0,3.0
Sonderstern,0.0,0.0,0.0,0.0
Reza-Ardeshiri,100.0,0.0,0.0,1.0
T1CGK,50.0,42.0,7.0,84.0
Ulam44,0.0,0.0,0.0,0.0
Stre10k,55.0,22.0,22.0,27.0
Atlas1101,52.0,44.0,4.0,100.0
TracerKeper,45.0,52.0,3.0,100.0
World311,55.0,42.0,3.0,100.0
Chessisjovi,0.0,0.0,0.0,0.0
Weine12345,57.0,35.0,7.0,100.0
FAsakk66,0.0,0.0,0.0,0.0
Raiders2020,52.0,47.0,1.0,100.0
Philander62,45.0,46.0,9.0,100.0
EdimarDrones,41.0,51.0,8.0,100.0
vicgonrod,49.0,47.0,4.0,100.0
Marccasado,60.0,20.0,20.0,5.0
thetymus31,49.0,47.0,4.0,100.0
golmohammad-iri,51.0,47.0,2.0,100.0
tiger3003,92.0,8.0,0.0,100.0
doumann,40.0,50.0,10.0,90.0
Mateussf,57.0,28.0,14.0,21.0
Babadur20032709,48.0,45.0,7.0,100.0
MoisesMota,52.0,45.0,3.0,100.0
wb1967,100.0,0.0,0.0,3.0
Montalvo3,46.0,52.0,2.0,100.0
Ozymandias_Realista,56.0,42.0,2.0,100.0
bertanyuss,0.0,0.0,0.0,0.0
carshirisa,38.0,59.0,3.0,100.0
Demis719,43.0,48.0,9.0,100.0
Ayaz2,61.0,33.0,5.0,54.0
