user_id,blitz_rating,win_rate,lose_rate,draw_rate,game_count
mihir_ved,938.0,0.0,0.0,0.0,0.0
thayspetacular,1730.0,0.0,0.0,0.0,0.0
Ramsok,1412.0,0.0,0.0,0.0,0.0
lebberton,1310.0,0.0,0.0,0.0,0.0
sfd_222,,0.0,0.0,0.0,0.0
A74797671ITALO,1513.0,0.0,0.0,0.0,0.0
andphi,884.0,0.0,0.0,0.0,0.0
Akash_Mandal2002,1188.0,0.0,0.0,0.0,0.0
sang2020,1823.0,0.0,0.0,0.0,0.0
batnahh,827.0,0.0,0.0,0.0,0.0
mahmoudbkr,1339.0,0.0,0.0,0.0,0.0
KnightonQ,1980.0,0.0,0.0,0.0,0.0
coprimerchant,1500.0,0.0,0.0,0.0,0.0
Basar1923,1284.0,0.0,0.0,0.0,0.0
Mbddmrdg,1500.0,0.0,0.0,0.0,0.0
JeanDesBois,1500.0,0.0,0.0,0.0,0.0
brown_jesus_np,1134.0,0.0,0.0,0.0,0.0
Gurupendulo,2251.0,0.0,0.0,0.0,0.0
vasanthcvl,1198.0,0.0,0.0,0.0,0.0
mbazz,1254.0,0.0,0.0,0.0,0.0
Pavan_B,1247.0,0.0,0.0,0.0,0.0
Gnr777,1178.0,0.0,0.0,0.0,0.0
magnus_harooosh,1152.0,0.0,0.0,0.0,0.0
Arif_Baku22,1304.0,0.0,0.0,0.0,0.0
Complexity_MR,1500.0,0.0,0.0,0.0,0.0
Granis,1670.0,0.0,0.0,0.0,0.0
Bru7aL,1804.0,0.0,0.0,0.0,0.0
Perkele007,,0.0,0.0,0.0,0.0
one_rookie,1555.0,0.0,0.0,0.0,0.0
shs540306,793.0,0.0,0.0,0.0,0.0
R0b_b3ry,1500.0,0.0,0.0,0.0,0.0
hassan_abdelrazek,1241.0,0.0,0.0,0.0,0.0
ayeng112131,2341.0,0.0,0.0,0.0,0.0
Doughan,943.0,0.0,0.0,0.0,0.0
BoredInTheField,1881.0,0.0,0.0,0.0,0.0
NewPixel2021,2252.0,0.0,0.0,0.0,0.0
K07070707,1500.0,0.0,0.0,0.0,0.0
Chibi_moon,860.0,0.0,0.0,0.0,0.0
blorppppp,2203.0,0.0,0.0,0.0,0.0
Catimaru,1043.0,0.0,0.0,0.0,0.0
Arrakhis,2295.0,0.0,0.0,0.0,0.0
Dima201509,1500.0,0.0,0.0,0.0,0.0
Langobarden,956.0,0.0,0.0,0.0,0.0
AnderFeron,1942.0,0.0,0.0,0.0,0.0
sergiosf97,,0.0,0.0,0.0,0.0
Mr_Grey,2496.0,0.0,0.0,0.0,0.0
Corleonesdefence,1645.0,0.0,0.0,0.0,0.0
djedaichik,1584.0,0.0,0.0,0.0,0.0
Wilson69,1285.0,0.0,0.0,0.0,0.0
ManishVadehra,1139.0,0.0,0.0,0.0,0.0
Famer_Joe,1124.0,0.0,0.0,0.0,0.0
mindaugasra,1384.0,0.0,0.0,0.0,0.0
luizitosanches,1697.0,0.0,0.0,0.0,0.0
Trochanter,2298.0,0.0,0.0,0.0,0.0
Baskota77,1112.0,0.0,0.0,0.0,0.0
cosmic_sunrise,1588.0,0.0,0.0,0.0,0.0
Obarrerac,1877.0,0.0,0.0,0.0,0.0
stanklv,1125.0,0.0,0.0,0.0,0.0
Miles_Teg_72,1518.0,0.0,0.0,0.0,0.0
Canopus1324,1677.0,0.0,0.0,0.0,0.0
suatduzyol,1934.0,0.0,0.0,0.0,0.0
Modar9,1958.0,0.0,0.0,0.0,0.0
rawsharka,1614.0,0.0,0.0,0.0,0.0
omartchi,1349.0,0.0,0.0,0.0,0.0
VitalJam,1452.0,0.0,0.0,0.0,0.0
Ulbashev,1920.0,0.0,0.0,0.0,0.0
exeka,1145.0,0.0,0.0,0.0,0.0
VictorHuenchul1,1609.0,0.0,0.0,0.0,0.0
Luis_Caruana,1652.0,0.0,0.0,0.0,0.0
PovorovA,945.0,0.0,0.0,0.0,0.0
Hossein_a-1402,1746.0,0.0,0.0,0.0,0.0
ben924,1714.0,0.0,0.0,0.0,0.0
OpeningExplorerJoe,1756.0,0.0,0.0,0.0,0.0
RMSLTC,1315.0,0.0,0.0,0.0,0.0
gato33,2036.0,0.0,0.0,0.0,0.0
clockwise6,1650.0,0.0,0.0,0.0,0.0
time00,1781.0,0.0,0.0,0.0,0.0
EcanSecgin,1422.0,0.0,0.0,0.0,0.0
cilindrel,1500.0,0.0,0.0,0.0,0.0
Wiktorbelka,1725.0,0.0,0.0,0.0,0.0
papyboy,1776.0,0.0,0.0,0.0,0.0
mutovkinsergej52,1500.0,0.0,0.0,0.0,0.0
gertkn,1500.0,0.0,0.0,0.0,0.0
eaglehead1,1783.0,0.0,0.0,0.0,0.0
Bolat130160_z,1500.0,0.0,0.0,0.0,0.0
Lubohuso,1500.0,0.0,0.0,0.0,0.0
Qiami,1591.0,0.0,0.0,0.0,0.0
alindra27,1491.0,0.0,0.0,0.0,0.0
AgusTian_Benper,1693.0,0.0,0.0,0.0,0.0
djman31,1486.0,0.0,0.0,0.0,0.0
ZUGZWANGMAT,1570.0,0.0,0.0,0.0,0.0
goldy_pama,1665.0,0.0,0.0,0.0,0.0
optionsman,1500.0,0.0,0.0,0.0,0.0
octohima,1760.0,0.0,0.0,0.0,0.0
nelsonvidal,1500.0,0.0,0.0,0.0,0.0
Sergei_Mishanin,1299.0,0.0,0.0,0.0,0.0
Mahmoud_Abd_El_Baset,1299.0,0.0,0.0,0.0,0.0
SarbazGhasr,1887.0,0.0,0.0,0.0,0.0
Asadali2324,1561.0,0.0,0.0,0.0,0.0
TexasToast,1297.0,0.0,0.0,0.0,0.0
Paul-TB-64,1425.0,0.0,0.0,0.0,0.0
conpi,1500.0,0.0,0.0,0.0,0.0
Raulcapablanca77,1623.0,0.0,0.0,0.0,0.0
suneetkumarsonkar,1403.0,0.0,0.0,0.0,0.0
Sabdelazim,1464.0,0.0,0.0,0.0,0.0
Kursandbek,1500.0,0.0,0.0,0.0,0.0
Grenoble280,1087.0,0.0,0.0,0.0,0.0
VahiddSydd,1658.0,0.0,0.0,0.0,0.0
leo525,1614.0,0.0,0.0,0.0,0.0
wenmanong,1563.0,0.0,0.0,0.0,0.0
RamRamSaaaa,1670.0,0.0,0.0,0.0,0.0
Niebel,1606.0,0.0,0.0,0.0,0.0
BZ1997,1377.0,0.0,0.0,0.0,0.0
ParasMehta,1381.0,0.0,0.0,0.0,0.0
perezron,1500.0,0.0,0.0,0.0,0.0
andiluck,1567.0,0.0,0.0,0.0,0.0
C1_own,2249.0,0.0,0.0,0.0,0.0
SURISINGH,1673.0,0.0,0.0,0.0,0.0
dexibuprofen,1835.0,0.0,0.0,0.0,0.0
edmund78,1259.0,0.0,0.0,0.0,0.0
hosseinabbasi48,1612.0,0.0,0.0,0.0,0.0
LetuchiyKorabl,1609.0,0.0,0.0,0.0,0.0
bekindxoxo,1500.0,0.0,0.0,0.0,0.0
SANJEEVSMKJH,1481.0,0.0,0.0,0.0,0.0
Nurhudah1989,1429.0,0.0,0.0,0.0,0.0
rahimm66,1691.0,0.0,0.0,0.0,0.0
rixidoy,1277.0,0.0,0.0,0.0,0.0
Sandroez,1491.0,0.0,0.0,0.0,0.0
muhammed_ahmed_r,1241.0,0.0,0.0,0.0,0.0
Mac_Mac,1588.0,0.0,0.0,0.0,0.0
ziofil,1519.0,0.0,0.0,0.0,0.0
AndTheGodsMadeLove,1555.0,0.0,0.0,0.0,0.0
Rxndg,1658.0,0.0,0.0,0.0,0.0
Sebastiandf84,1574.0,0.0,0.0,0.0,0.0
starovicm,1493.0,0.0,0.0,0.0,0.0
mamegner,1494.0,0.0,0.0,0.0,0.0
Gustavo2344,1424.0,0.0,0.0,0.0,0.0
Tedjam,1551.0,0.0,0.0,0.0,0.0
Maayouf,1624.0,0.0,0.0,0.0,0.0
Raviudma,1389.0,0.0,0.0,0.0,0.0
M_Serif,1603.0,0.0,0.0,0.0,0.0
Redlikeblue,1623.0,0.0,0.0,0.0,0.0
SquirtyBirdie,1631.0,0.0,0.0,0.0,0.0
Macondo2024,1500.0,0.0,0.0,0.0,0.0
papa76p,1500.0,0.0,0.0,0.0,0.0
s1z3n,1608.0,0.0,0.0,0.0,0.0
Jeba77,1500.0,0.0,0.0,0.0,0.0
