user_id,is_blitz
tintin91fr,0
eeshnaik,0
onurkyk26,0
Arkian_Empire,0
Cavad_4466,0
jafarrovjavar,0
garakh,0
summer_class469,0
achintyaakula,0
SchaakKoningBas,0
Kovalenko_Sergey,0
walkthrough,0
Entrenador3talentos,0
Verygoodchesspersons,0
crayz3e,0
Serelllka,0
SKalachn,0
TeymurBaba147,0
TienHaiVoDich,0
Reyenigmatico77,0
StaticNoyze,0
valbore,0
KuldeepR,0
XBoru,0
Tonista,0
rodriguez1984,0
ParanoidStalin,0
Alea_lacta_Est,0
DamonRogers,0
Daanilo_BR,0
EmaSMach,0
randompawnstar,0
AdhiiiOfficial,0
DentdeLeon,0
Giannini_Panini,0
golayadamczyk1510,0
chessnoobian,0
check-n-mate,0
salazer,0
DavisJoseph5,0
blundermaster3005,0
elcin555,0
CoolMasterX,0
Valtip,0
RoMaKov1,0
mrhorse79,0
rcastro2023,0
ghjkk,0
hssanals,0
IbraBMF,0
vadimoshepkov2011,0
RalfTryhard,0
sinalot,0
Agrani_sharma,0
yuvt,0
vivaan0973,0
gramaster,0
Aldio,0
DanilPoz,0
avivrathi,0
zm97,0
VirtusImpavida,0
vladfc,0
David_2018,0
FirstVF4,0
SychevDaniil,0
Eddinebach,0
Dxrilex,0
ppreyna94,0
SuperCh-Turbo-Engine,0
maty23,0
GimmeTheQueen,0
maniac101,0
Pianoss,0
polymati,0
Leva6,0
slydoee,0
pwn509,0
TatouJaune,0
ioannis_nikolaidis,0
danawy,0
Maicols19,0
fasciad,0
emrre55,0
high_ho,0
Boss_Player_SLCA,0
Gursimarsingh,0
Wasil1968,0
Camentaa,0
bigsmilefriend,0
Diomaiute,0
Abhi403,0
SOWBARNIKASRI,0
leroybrown789,0
MahmoudTorab,0
Kurama0909,0
memo10,0
marksimilian,0
JOELJOZF,0
Appenzell_2020,0
TakeMeintoDarkForest,0
FasterThanMaster,0
augustinaaa,0
Queens_dont_cry,0
GareevA,0
Enrique005,0
Maestrache,0
Starcat004,0
Indvaasu,0
RLMPAJEDREZ,0
e2e3e4,0
benprieur,0
Commander_Alikkk,0
avgch,0
rygusi,0
ONLINEcrew,0
yemei56,0
oscar1107,0
gpjanik,0
Adamka0713,0
ssfr,0
Jimfreecs,0
Sigi_myProfitel,0
h2006_7october,0
heyfreak,0
hiteshvayugundla,0
Bursaspor1,0
Danifleitas1985,0
Yazeed_Stairs,0
aadhritr,0
SABBEli,0
wahba87,0
notyouboynami,0
Duzcespor,0
TimothyKim,0
Vllarinovich,0
TheDarknestAngelOK,0
Cro_Pegula,0
leochessq,0
FigueroaPuN,0
lolochessplayer4711,0
KirillGen,0
Tundraaa,0
petrastepanova,0
mirobr,0
binjaipirua99,0
Pavlykandriyishyn,0
rolf69,0
curylebron,0
icathexis,0
Dhananjoy2002,0
Srujan_here,0
jchung14,0
romaporra,0
fitimhaliti11,0
gaston1896,0
mardanov-mansur,0
Guillermo-Albines,0
Neadickvatik_2024,0
arlesio,0
HluliM,0
Newtochess1024,0
Tricerapops,0
WITaja,0
chesschance,0
Enteresan1,0
CapitaineKebec,0
Masoud1356,0
anonWasTaken,0
mrjohnson422,0
zohaib_ali123,0
MinaSedrak,0
TheBushWookiie,0
mentallyill2222,0
ich_hier-wer_da,0
Arabayto,0
mahmadddd,0
diegoramirez1312,0
siddiq6012,0
TedyKabTasikmalaya,0
DusanBano43,0
tedangsar_tedingsir,0
BOOOOSSSS,0
Omagarwal3d_dps,0
nicolasrdcx,0
minuchehr,0
Ronik_Patra,0
AMEYAK,0
TvJohan,0
Bigbobmango2,0
Chili_dogs1673,0
Bastastic,0
sekvr88,0
miraoo,0
Locimarc,0
moonbow77,0
dimarko,0
humb,0
ORLOVM4S,0
Justagame1234,0
DaddyK00l,0
HarishGandham,0
redeyejedi808,0
serpontyn,0
babbayaaga,0
criya6382,0
bibbo,0
mapomme,0
lzmann,0
Ard_e,0
Sargsyan123,0
Akiba1965,0
aripranji,0
Conyaz,0
lucianomuller25,0
Desposyni,0
klassanov,0
RAEL_2104,0
acona,0
Carmelo_Bondi,0
Kmukz83,0
AdlerV22,0
wonotobo,0
kananhilhammer,0
ccgf071017,0
GhostrB11,0
ohgodagrenade,0
cucurucucucantaba,0
souzvv2000,0
chickenlollipop,0
SavinovSergey,0
VtoroyOdin,0
TURGUT_USTA,0
Ritu01,0
abhinavasharma,0
cinartura,0
ForzaMilan87,0
Royz8,0
N-Lamok,0
Ujwal_bhasin09,0
POP1983,0
Kyan_Amarasinghe,0
subir070,0
Ghaghnoos,0
denis20-06-1984,0
harryhonor,0
cash_tournaments2023,0
Kabirbaweja,0
CA73,0
romain_0703,0
bagis2,0
schach999,0
kuber88,0
Cuidadu,0
mariomarcelo33,0
kasbarov2024,0
Kal1ns,0
wolle9,0
anirudh453,0
twowaycheckback,0
vasyatko,0
EXB8612,0
julz1,0
MussaO6,0
kleball,0
Omaralkholy,0
CHIEAK,0
ysmngnds,0
Kuhle_Fulane,0
dincersrn,0
Rimi95,0
NorthBZDN,0
jazdaztematem12,0
Panguinoso,0
smurfy,0
DINAN5678,0
ikromjon555,0
ChiefGago,0
aminought,0
Sibernoff,0
Mat2212,0
HanselPete,0
jzzzzzzzz,0
EmptyAct,0
Uzman003,0
generalcodigo,0
PeteClay,0
CBartolomaeus,0
okx_okb,0
muhambe,0
Nunxioreal7,0
gv0tt,0
jayej_gupta,0
versuchsmal,0
Mohamad2003,0
dhulo2000,0
sinanozalp1,0
PcElitE,0
gosling30,0
MickeyTee,0
mathu21,0
Danya_Kiselev,0
RuchiTiwari,0
Edenpatzer,0
spiritmouse,0
carlitosperu123,0
SantiagoCiccone,0
LOGAJITH,0
aditya_7781,0
patrick0707,0
N808,0
Renacentista,0
Un_Real_original,0
O-chess,0
BabciaMarysia,0
Vampiro62,0
NuReLeS,0
ClusterBuster,0
jsp1216,0
Smixzol,0
BorisKarpin,0
AbolghasemSafari,0
JhaneYuan,0
rotti41,0
Bertil36,0
Maine49,0
samisarigil03,0
achileus69,0
samila1,0
Ike_Midow,0
potates09,0
MujTato,0
one_fr,0
Cristian-15CC,0
Bcarrieres,0
innocent254k,0
Genkaiwakoeru,0
bedoo5261,0
Shelekhovchanin,0
adulrunarediviva,0
xrtn,0
sachistaAles,0
marcel3,0
Nathanbisstav81,0
FotiadisAlexandros,0
Fly_21,0
samaaannn,0
challengerpasha,0
FaRuKyOrUlMaZ,0
opencomplexair,0
gsheng0,0
maoelpro,0
Abdooo2005,0
Dima_di,0
gashek,0
HeRo55,0
ultrasoft03,0
rjchw24,0
sowbhagya_0,0
M3llow55,0
Beboking14,0
x_dasket_x,0
MakLav,0
musifii,0
FearP,0
lwalit00917,0
chzplay,0
Lucasbelle,0
Leo464,0
SoobPL,0
realproto,0
Dragonslayer1230986,0
Elito29,0
Potapov1973,0
Alby_boy,0
Askar2332,0
harryninjago,0
idreezbaba,0
LuandaGambit,0
RS3123,0
l_1ar007,0
ParticipantOfChess,0
DIAChessClubStudies,0
sunnno,0
undercovernerd,0
algenal,0
Pinguin007,0
Aurelio-Cassillas,0
angelmarcos,0
crayala,0
ThatIsNotGood,0
Jamal4006,0
Ayazasgarov,0
Blackermj,0
Tamaninja,0
Composite99,0
PRABIR03,0
hakona123,0
AmanAly,0
DanilAleks,0
JJK-SatoruGojo,0
Slartibartfas42,0
interpretivechess,0
zahlmir123,0
Hidrex,0
gozhm,0
Hans_C17,0
Sasha098830,0
CoreyRigley,0
Maxime109,0
KrishNaduvam,0
Anderson_Chung,0
Jeremongaa,0
HenrykV,0
Dr_tron101,0
Dhruv_india,0
G_SlamDunk_G,0
Lordfares10,0
BlackGrape18,0
XLREIGHT,0
SA_khdran,0
DemircanAydemir,0
Olim1998,0
icsk,0
HdiNik70,0
ljseixas,0
mukund97,0
LeandroKazimierski,0
Tim33-pro,0
LLNAGM,0
goplay,0
MrCoriolis,0
Nadavian_Wolf,0
Presoo97,0
vaajesh,0
Chefjohn,0
umeshsuresh232,0
Kdhojo,0
grigo_77,0
Skaur,0
MRG1441,0
Azucena1258,0
MaximMaxim111,0
sahy31,0
naughtymikassa,0
rezamir,0
amaimask,0
sashaLetoho,0
Sutarco,0
ISpitHandSignsAllDay,0
Jorrre,0
RaZHaree,0
Escalibur120,0
szakal185,0
um15591559,0
KHAVIN_S,0
ata-razavi,0
de_nurja79,0
Dhaigudeshivansh,0
amir2434amir2434,0
IamBetterThenU69,0
kd8us8,0
Olga-1966,0
Chancho-o-o,0
VitalioMochniy1982,0
Lollit123,0
Iqtest2024,0
vedGM123,0
Jezer77,0
andrxs97,0
petrosian_cubano,0
Chess-Guru-7,0
Sagar_2321,0
ryguy76,0
jo202,0
stefanofuma,0
Giakhang13012016,0
Artyyyyy,0
Arout16,0
Dan_Shilov,0
Kirsanov_Vadim,0
Ahmed18186,0
OksaPr,0
NITIN138915,0
KINGO_15,0
Talalaev808,0
Krabbe,0
NettoFrois,0
diesel2006,0
ABN_RB_1994,0
pierre_albert-birot,0
danavi2612,0
Martinovky,0
DarianaSofia,0
Jayohyaa,0
ZPhoenix,0
OrxanNamazov1995,0
Mrtaktahumain,0
mohamedabdallah5478,0
Etzothegreat,0
DXNNXS1155,0
AARIVSURESHPANDIAN,0
Spike1825,0
rorr1234,0
DanyOk87,0
Schmusanne,0
Bfec01,0
AAATM,0
Tukan0801,0
Lily_cat,0
borya321,0
GARZINNDHI,0
hoangthien1234,0
bohdsma,0
timosuomesta,0
ZYRED_MORPHY,0
Igrochishka2,0
don232527,0
kid_Black,0
DFreitasBrazil,0
srchess_15,0
SashaOsp,0
Efdeha11,0
Mahmoud_has,0
w4tt,0
Lijo_kerala,0
MrTackle,0
Loris_Nathoo,0
lololoshak2281337,0
HernanAlt,0
vsh1chess,0
amiram123,0
Belost,0
pedileGGiu87,0
demonkingacademy,0
kartiks2013,0
BrenoDD,0
Bar2Wmtr,0
Krecik120,0
InferiorMove,0
damianebn99,0
Lanzero9000,0
world_cham,0
HighClassPatzer,0
Shuvi211,0
wronabart,0
Danylo0_martyniv,0
escudodehiero23,0
thabogumpo,0
lowlevelN00B,0
Shiva_Srivastava,0
dr_peatdocs,0
ProfesssorAdol,0
HhHammad,0
aymenbah,0
fsahin2,0
z78zena27,0
Arvindehghankar,0
jarujarujaru,0
Artem_zakharopulo,0
k_sa,0
P1K0003,0
jarek92a,0
FrancisDaniel7,0
Samson101,0
BayeMbaye,0
MASTERhemanth,0
Brahayt,0
Vov_a1,0
AnasOsama0002,0
user41578139,0
AaronHodgson,0
ElenaAveti,0
erikmannen,0
Nakul2018,0
Vincayne,0
robothobot,0
TT2041,0
Eneranaral,0
HonoratoIIISilveo,0
shhone,0
atomic_123,0
mehrad7522,0
behnazpiroozkia,0
goodvibesonly2021,0
killwish01,0
Irham14,0
itsviren,0
nandantanishk14,0
Harshni,0
GUDAUTA-CHESS,0
Tomaiss,0
kemp_Arty,0
Thezzet,0
LuisDelRioF,0
bpa9226468521,0
Olga-22,0
Kassey,0
kardiakafti1980,0
watchfulowl,0
moatasa,0
RidhamShah,0
sk24_12_2020,0
Hegde_Aditya,0
cvspoojith,0
My_real_name,0
PiesekHenio7,0
FedorErysh,0
zbrcy,0
NataschaCh,0
roozbeh1363,0
Lapislazulo,0
elshab,0
blindchessonly173,0
Mostafa487,0
TNC_truongphong2012,0
Onlyg6,0
semwrest,0
anonimos111,0
Bbehnam777,0
adam3sfour,0
JuanJo2401,0
Z4g0rr,0
Abdi385i,0
BilgeReis,0
max-hacker-yt,0
Mikle-novochek_161,0
gar47,0
kirulik,0
vvsjana,0
georgiycherdancev,0
I_Yaroslav,0
valdemar1989ll,0
jtgslatt,0
Jordschu11,0
liyan8,0
xenobard,0
IchLiebeDich11,0
Scaringstick,0
Victoria_N,0
stegasauro,0
mghifariarfan,0
sling16,0
mora_miguel,0
Hamdaan-Meharoof,0
Oleg28ru,0
Siakkaye_2335,0
Tsogoo9905,0
Tse_Kely,0
ricmezabaltazar,0
alexpourdefaux,0
auau97,0
kayum88,0
Clarinette2008,0
Katras,0
Dhrupad_Deepesh,0
NijeyK,0
nalazs07,0
Arieldening9,0
Jorge_Matamoros,0
anacatao123,0
schaakeen,0
fuseearjenCDF,0
bangal79,0
Contrapasso_ta,0
SilverbackHQ,0
K_ur_t,0
PoisonOakB,0
Ochluo,0
thissomedude69,0
gassom-12,0
xihuan,0
ridayrudra,0
Yoweri15,0
salebb,0
Fionalia,0
Kirill8901,0
UniversalKing24,0
ShivendraKumar,0
jSACHiss,0
Aikohfox,0
Rendezvous_shore,0
BrotherJudge,0
ajedrecista223,0
c3rb3ru5,0
Kevsaitama9846,0
sasheg,0
lighter3219,0
BenSur,0
v_zuke,0
relaxbcool,0
pagal27,0
Rajiuddin,0
jmkon007,0
dark_5,0
nasadil,0
NG1000,0
Facu77,0
sainaambrose,0
Weisspferd,0
sleeper73,0
danibucha,0
IG-PetterCx,0
EduardoGonzalezM,0
Car1312,0
WololoHoyohoyo,0
samgold89,0
uday_017,0
sara0a,0
Shockariz,0
bayernchess,0
amrheikal65,0
vahidamiri1372,0
dansinoni,0
soeren78,0
SAAT25,0
BenjaminSanchez_2SNL,0
Schwi64,0
Qsac,0
Reffers,0
Hyuzz,0
NAPTOWNDRKNITE,0
Ssula,0
ebrahim2000,0
AresMV,0
AllyHP,0
Mateus_Augusto,0
Enchos,0
Vladimirpink,0
gmxequemate,0
Magistr1983,0
AntonioooT,0
PoyrazEmre9,0
Kurumilover69,0
Tomasortiz,0
Vahramavakian,0
zhivkokasabov,0
amanda16,0
USCF_15183431,0
Gongubas,0
INIshaan,0
TIMrs,0
chess_dragon2013,0
viszabi01,0
Bardock06,0
Matbea,0
TheJohnJ,0
LincolnHawk83,0
defensywne_szachy,0
NikitaViktorovich,0
WanderleyAmorim,0
ruhum01,0
anjini18,0
macncheese37,0
KmHachimMoabdou,0
Socky24,0
aranunz,0
quitechessplayer,0
Dawood10,0
NewMapWhen,0
Davethera,0
fermig,0
Talleres1913,0
Samurai_A,0
ffplayer007,0
Cockle,0
Jonas_Heemann,0
himahima1985,0
ArithAggarwal,0
fa4086,0
extasio,0
Therosius,0
zhfwen,0
Shamionov_Arslan,0
slyfox2006,0
shatirov_2010,0
boehm,0
Immortal_Knight73,0
BiVit,0
mukundvasudev,0
Holguinero,0
MG_VizMc,0
jarraraysh,0
Pelucas22,0
nicholase1,0
chaamploo,0
lionguard24,0
insiderunner,0
anderew053,0
avsani,0
tezzans,0
saberfer,0
gouvani,0
Nanchim,0
Rade-Samby,0
ZXC2005DED,0
Aletrader,0
Gubin74,0
Daniella007,0
NikkelKnight,0
ayaanjain_4,0
Hemantart,0
xb4,0
codmeister1,0
boris3399,0
Atharvan08,0
KyawKyaw3012,0
SeanWalrath,0
lonewayfarer,0
Camphill,0
MihailBakirov,0
rgkkk,0
Player_3_3_1_5,0
Vaishnavisati,0
Agent777pro,0
Cyav,0
Chelebiev_Esken,0
pawnpusher666,0
DrTaktyVRM,0
dcehibor,0
kTzy,0
Adrianojuega824,0
jzpmet,0
Red_Dragon_7,0
Bb7154,0
olga11111111,0
CRAZYWATER,0
kenyorduna,0
sergeiy,0
aleBOca2022,0
Ahmet2014,0
Paradios,0
HzorMark,0
cavallucciomarino079,0
ranam98,0
carlosfmora,0
VictorySword45,0
Batyshev_Nurdin,0
gio_17,0
Arslan9,0
baguette-en-1,0
Kgantshi,0
jcbm64,0
santiago26asd_lsls,0
Espanol92,0
Chessnerd93,0
Heinrich_es,0
N-sjdkkdksnsb,0
elxio,0
JOhansony,0
gusty02,0
Sardua_CJ,0
Ziquitraque,0
SPCoppy77,0
screwsloose,0
francischege,0
wloclaw,0
aron9255,0
Ayas014,0
KBA3044_MUAZ,0
Varyagov,0
viniJones,0
tast-bjksatranc,0
gmtejas2020,0
Grossier_Merle,0
Ahmet_Cem0606,0
Varandragon,0
dullyourrockk,0
I_Hate_Chess_Betinho,0
YasinAhmed99,0
Blackburne_Varisi,0
Pelegro,0
Vladkuz100,0
mentalrepresentation,0
Matvey-58,0
Ketan_Seth,0
Daniyalkhan5,0
Chiarakap,0
Temirbulat1,0
crewz995,0
GingFreecs17,0
nn_908,0
canyonchovy,0
NowArcher,0
BhorikhanG65,0
Fird19,0
Frenetiq,0
sbaccar,0
frantic00,0
SmirnovDima2015,0
Sakofa7,0
ThorsPanzer,0
tysonhabein,0
matthew829,0
steakncheese,0
pandeynikunj,0
tearbear,0
Rumira,0
danisdaman22,0
Bean100,0
Klueade,0
ZlayBylka,0
YonatanGreen,0
Maidamicis,0
SimeshChess,0
LaXuZz,0
elatinol,0
Pillallo_13,0
Beslan777,0
Rocky_Susan,0
MarkChubaroff,0
forestjump20,0
Leity,0
artyomiy,0
Karelproesmans,0
martin1111111111,0
bijanmaster,0
ososmhmd,0
tdgall,0
Viggan04,0
Faibisovitch,0
ayman7144,0
Luis_Vzla,0
Justemo,0
sumragsri2025,0
eduardocesar,0
makaryi14,0
KarpovEA,0
Stonkfish07,0
ha2412,0
MONSANTOS,0
Thornaberry,0
DeaD_MeaT_25,0
Malikdwaik,0
tahirahmedt,0
Kannjanix,0
Krishanth_Sriram,0
