user_id,win_rate,lose_rate,draw_rate,game_count,blitz_rating
mahmoud9955,43.0,56.0,0.0,23.0,1250.0
Ramydjaidja,44.0,51.0,5.0,100.0,1617.0
Doctor_en_Filosofia,0.0,0.0,100.0,3.0,1916.0
Shaniks,55.0,35.0,10.0,60.0,1449.0
Blindguardian_1,46.0,51.0,3.0,100.0,1377.0
Samira232,16.0,83.0,0.0,37.0,946.0
manicz35,46.0,51.0,3.0,100.0,1808.0
rodrikchess,56.0,40.0,3.0,100.0,1936.0
abokroooom,43.0,54.0,3.0,100.0,1379.0
kontoszkoleniowe,60.0,30.0,10.0,100.0,2328.0
Harry_Chimpo,47.0,49.0,4.0,100.0,1906.0
EmperorJugo,66.0,33.0,0.0,18.0,1119.0
VaMpO,46.0,51.0,3.0,100.0,1798.0
Lezin_Semen,57.0,39.0,3.0,100.0,1851.0
Carloscelta,53.0,45.0,2.0,100.0,1683.0
Otrazhenie,80.0,20.0,0.0,30.0,1685.0
relexion03,40.0,57.0,2.0,100.0,1793.0
matalon960,38.0,53.0,7.0,39.0,1943.0
MohamedZalt,39.0,55.0,6.0,100.0,1058.0
tvlsundar,46.0,49.0,5.0,100.0,1519.0
dpg1983,53.0,44.0,3.0,100.0,2096.0
vmusu2,44.0,50.0,6.0,100.0,1214.0
phasmato,50.0,50.0,0.0,18.0,1674.0
Dacara76,54.0,42.0,4.0,100.0,1537.0
Lucifer_cahill,53.0,46.0,1.0,100.0,1380.0
zoghlami_jawher,48.0,48.0,4.0,100.0,1346.0
Pooyan_Kazemi,42.0,51.0,7.0,100.0,1909.0
tom_leonhardt,49.0,50.0,1.0,100.0,1508.0
SOFIA_TERRADEZ,23.0,73.0,3.0,90.0,889.0
atajan,47.0,49.0,4.0,100.0,1290.0
ayoubdab,50.0,46.0,4.0,100.0,1777.0
Van_Motman,45.0,53.0,2.0,100.0,1944.0
PawnRise254,42.0,54.0,4.0,100.0,1803.0
dodo339600,48.0,47.0,5.0,100.0,1888.0
nagibatorsanya,43.0,46.0,11.0,100.0,1647.0
przymac,35.0,64.0,0.0,51.0,1683.0
maczuklic,56.0,40.0,3.0,100.0,1456.0
Vin_ho,54.0,42.0,4.0,100.0,1206.0
loklyal,51.0,46.0,3.0,100.0,1104.0
BabyLeechka,53.0,38.0,7.0,39.0,2317.0
AkhilAlapati,44.0,54.0,2.0,100.0,2105.0
IamDissappeared,39.0,60.0,0.0,28.0,1400.0
KORSAKOV1987,55.0,42.0,3.0,100.0,2017.0
rodolfinchiquitin,50.0,45.0,5.0,100.0,847.0
alwaysretweet,50.0,41.0,8.0,36.0,1464.0
madibi,44.0,55.0,0.0,27.0,2079.0
MotauMT01,60.0,20.0,20.0,15.0,1988.0
Guillaume-von-doom,54.0,43.0,3.0,100.0,1256.0
rinengansharingan,49.0,51.0,0.0,100.0,2164.0
Alan3458,50.0,18.0,31.0,48.0,1850.0
IVI0narch,33.0,66.0,0.0,90.0,1692.0
DrMed92,0.0,100.0,0.0,3.0,1698.0
MarcXIII,49.0,48.0,3.0,100.0,1231.0
ercanizmir,55.0,42.0,3.0,100.0,1560.0
Werher,48.0,51.0,1.0,100.0,1592.0
Klaus_G,47.0,52.0,1.0,100.0,1715.0
Mikkelstrange,46.0,48.0,6.0,100.0,2254.0
caligo55,44.0,45.0,11.0,100.0,1892.0
Luntik_81,48.0,47.0,5.0,100.0,2236.0
stumacher,54.0,44.0,2.0,100.0,1383.0
timur_zeinel,48.0,50.0,2.0,100.0,1431.0
AIK8,44.0,52.0,4.0,100.0,1813.0
ihsan007,37.0,57.0,5.0,100.0,1339.0
PrincePRS7,46.0,45.0,9.0,100.0,1537.0
kj_9,41.0,55.0,4.0,100.0,1594.0
Astig,41.0,56.0,2.0,100.0,1803.0
blitzonelove,50.0,48.0,2.0,100.0,2503.0
Platon0305,55.0,31.0,13.0,87.0,1398.0
MajeEnder,56.0,41.0,3.0,100.0,1237.0
skoulas,22.0,78.0,0.0,100.0,1110.0
dedeus29,54.0,42.0,4.0,100.0,2201.0
thebestfisher,46.0,50.0,4.0,100.0,1986.0
Aliyaz51,47.0,50.0,3.0,100.0,1771.0
NinapendaKucheza,50.0,44.0,6.0,100.0,2124.0
Trololol50,0.0,100.0,0.0,3.0,1843.0
Ditral,46.0,50.0,4.0,100.0,1386.0
Mugiwara_ya_ya,56.0,38.0,5.0,100.0,1904.0
Dron555,46.0,50.0,4.0,100.0,1808.0
mdenaitulhoque,60.0,40.0,0.0,15.0,949.0
Blauert2009,48.0,36.0,16.0,100.0,2419.0
dazco,75.0,25.0,0.0,12.0,1496.0
Tondano,44.0,48.0,8.0,100.0,2324.0
Bachatero,49.0,46.0,5.0,100.0,1859.0
DavidjoeN,18.0,82.0,0.0,100.0,518.0
BUMBA23,50.0,50.0,0.0,12.0,1817.0
Schachfreund_HJ,47.0,45.0,8.0,100.0,2154.0
gumanitarij,56.0,41.0,3.0,100.0,1978.0
folga,54.0,42.0,4.0,100.0,2117.0
ghostdroke,52.0,47.0,0.0,51.0,1559.0
DanOrFik,42.0,53.0,5.0,100.0,1815.0
Moroz2715,41.0,53.0,6.0,100.0,1638.0
tolepro,49.0,50.0,1.0,100.0,1642.0
HomoSapiensDenisova,52.0,39.0,9.0,100.0,2132.0
ajmpennings,66.0,22.0,11.0,81.0,1989.0
Tdhn98,67.0,28.0,4.0,100.0,1536.0
sylwesterz,47.0,47.0,6.0,100.0,2213.0
Pierrodactyle,50.0,43.0,7.0,100.0,2003.0
leo2804,56.0,35.0,9.0,100.0,2153.0
nevsky77,44.0,47.0,9.0,100.0,2130.0
VNogueira77,45.0,51.0,4.0,100.0,969.0
blackforesthorn,52.0,48.0,0.0,100.0,1400.0
Nomadeninja,42.0,49.0,9.0,100.0,1016.0
chessforall5,33.0,60.0,7.0,100.0,1890.0
codeg,50.0,49.0,1.0,100.0,1168.0
jeremia29,42.0,52.0,6.0,100.0,1843.0
Hawkeyewrx,33.0,66.0,0.0,9.0,1575.0
Pranavvs,49.0,44.0,7.0,100.0,1169.0
first-Vladimir,39.0,56.0,5.0,100.0,1651.0
Amirpanjang,40.0,59.0,1.0,100.0,1536.0
peacenblessing,41.0,47.0,12.0,100.0,1695.0
BekzatOry,36.0,59.0,4.0,66.0,962.0
janwool,49.0,51.0,0.0,100.0,1781.0
vsevoladd,41.0,57.0,1.0,100.0,1220.0
Ron73,50.0,49.0,1.0,100.0,1903.0
ahmed-atwa50,53.0,41.0,6.0,100.0,1113.0
Slava19945,7.0,92.0,0.0,81.0,740.0
BMD2021,47.0,48.0,5.0,100.0,2084.0
ParkurMaster2012,0.0,100.0,0.0,3.0,1465.0
nabudgar7,50.0,48.0,2.0,100.0,2341.0
tony0904,54.0,43.0,3.0,100.0,1809.0
SHIBAINU19373hj,23.0,69.0,7.0,39.0,1500.0
canfora,53.0,46.0,1.0,100.0,1989.0
mxitarhovhannn,12.0,75.0,12.0,24.0,2055.0
rudabelka,60.0,30.0,10.0,30.0,1596.0
Xthanblue,46.0,47.0,7.0,100.0,1600.0
shakarov,54.0,44.0,2.0,100.0,2013.0
NayanPandey,38.0,60.0,2.0,100.0,1430.0
Jiang1,37.0,53.0,9.0,62.0,1589.0
proudlondonhater,28.0,63.0,8.0,100.0,1165.0
nrassullo17,33.0,66.0,0.0,9.0,1583.0
PASTORET2020,51.0,45.0,4.0,100.0,1773.0
lebswen1,43.0,55.0,2.0,100.0,1751.0
mousebreak,35.0,58.0,6.0,31.0,1615.0
carvalhosa,63.0,34.0,3.0,100.0,2040.0
Rigo_74,50.0,50.0,0.0,6.0,1787.0
BotlhaleModisaotsile,54.0,43.0,3.0,100.0,1962.0
Mad_Max077,100.0,0.0,0.0,6.0,1884.0
samed21,0.0,100.0,0.0,3.0,1592.0
Empirialchess,41.0,56.0,3.0,100.0,1657.0
emirislamking,63.0,30.0,7.0,100.0,2586.0
asfouribrahim,36.0,57.0,6.0,100.0,1661.0
kalehtosal,47.0,45.0,8.0,100.0,2029.0
Oleg_Papayan,26.0,4.0,70.0,100.0,2606.0
najdorgRD,44.0,52.0,4.0,100.0,1946.0
preselection_adult,43.0,49.0,8.0,100.0,1741.0
Raphic,57.0,39.0,3.0,100.0,1861.0
Sashuly,50.0,50.0,0.0,6.0,2242.0
BlackDragon9406,50.0,43.0,6.0,90.0,1882.0
Graythevanity,44.0,50.0,5.0,54.0,1213.0
madhav_hassija,16.0,83.0,0.0,6.0,1333.0
Juuzos,64.0,21.0,14.0,14.0,1991.0
Ivan2389,52.0,41.0,7.0,100.0,1858.0
mog_sakhaei,41.0,44.0,15.0,100.0,1812.0
megi21,100.0,0.0,0.0,18.0,1482.0
Rwon20,49.0,48.0,3.0,100.0,1437.0
AylushaAliyeva,43.0,51.0,6.0,100.0,1705.0
Roman_Grigorjev,52.0,37.0,11.0,100.0,2038.0
yesyesyow,49.0,49.0,2.0,100.0,1650.0
radwanemad,28.0,67.0,4.0,100.0,451.0
janpapao,55.0,35.0,10.0,100.0,2134.0
asiabi63,53.0,42.0,5.0,100.0,1858.0
FalconJab,48.0,46.0,6.0,100.0,1913.0
ARM226,62.0,37.0,0.0,48.0,2073.0
Optimistisk,57.0,42.0,0.0,57.0,2025.0
Jpmendez,42.0,51.0,7.0,100.0,2217.0
est_34,100.0,0.0,0.0,9.0,1712.0
derdimcokanacan,42.0,42.0,14.0,21.0,2796.0
edvg,100.0,0.0,0.0,3.0,1191.0
longissor53,25.0,75.0,0.0,24.0,1194.0
dramas,51.0,46.0,3.0,100.0,2130.0
pmorillo,55.0,44.0,1.0,100.0,1324.0
Kmlord,45.0,53.0,2.0,100.0,1679.0
Joyeux1,84.0,15.0,0.0,39.0,1815.0
RG1910,41.0,50.0,9.0,100.0,1503.0
hishammmm,48.0,48.0,4.0,100.0,1527.0
Zortsyd1968,51.0,45.0,4.0,100.0,1801.0
Becafoin17,43.0,54.0,3.0,100.0,1594.0
GTAagent,50.0,47.0,3.0,100.0,2007.0
Sinane,51.0,45.0,4.0,100.0,1647.0
Rubinstein55,46.0,46.0,8.0,100.0,1954.0
jacobramsey,50.0,46.0,4.0,100.0,1786.0
SAB1963MZ,37.0,60.0,3.0,100.0,1705.0
yuksel06,46.0,47.0,7.0,100.0,2049.0
THE_GR8_SOMME,40.0,54.0,6.0,100.0,1627.0
pika_did,47.0,51.0,2.0,100.0,1275.0
SergeBlue,45.0,53.0,2.0,100.0,1787.0
Finnycaleb14,66.0,33.0,0.0,27.0,1531.0
fajomu,53.0,43.0,4.0,100.0,2024.0
Kampu,57.0,42.0,0.0,21.0,1063.0
saitama11111,27.0,63.0,9.0,99.0,1940.0
Drunk_Cat_Dz,50.0,29.0,20.0,72.0,1209.0
sundarkarki,52.0,44.0,4.0,100.0,2024.0
REX-FUEGO,45.0,46.0,9.0,100.0,1335.0
Alokkr17118,55.0,43.0,2.0,100.0,1664.0
KaspaMag,38.0,61.0,0.0,39.0,1926.0
sspbchess,50.0,46.0,4.0,100.0,1064.0
silence-killer,52.0,48.0,0.0,100.0,1680.0
LadyaMyrat,30.0,65.0,5.0,60.0,1257.0
Richard9009,49.0,46.0,5.0,100.0,1724.0
remtene,48.0,52.0,0.0,100.0,1397.0
AadiDev2023,24.0,69.0,7.0,100.0,1292.0
claedo,36.0,59.0,5.0,100.0,1307.0
skritsky,48.0,51.0,1.0,100.0,2107.0
StefanGaudernak,47.0,45.0,8.0,100.0,1880.0
AlvinCapon34,38.0,59.0,3.0,100.0,1379.0
berlin206,26.0,71.0,3.0,100.0,1348.0
meettgandhi66,44.0,51.0,3.0,81.0,1560.0
Gabo2593,50.0,50.0,0.0,12.0,1427.0
Renat1997,54.0,46.0,0.0,100.0,1286.0
VOG12,49.0,49.0,2.0,100.0,1947.0
Cisterciense,48.0,39.0,13.0,100.0,2467.0
thee_duke,46.0,51.0,3.0,100.0,1962.0
Gjfdjkdrjtr,45.0,44.0,11.0,100.0,2037.0
JoseLuis_Uribe_UTP,55.0,41.0,4.0,100.0,1865.0
nin1877,48.0,46.0,6.0,100.0,1517.0
JPDF11,75.0,25.0,0.0,12.0,1383.0
dudosoaspecto,56.0,38.0,5.0,100.0,2602.0
mariuszae,0.0,100.0,0.0,6.0,1909.0
katovik,31.0,65.0,3.0,96.0,1316.0
mcangelo,46.0,53.0,1.0,100.0,1473.0
Eliseo_Lopez-M,46.0,46.0,6.0,96.0,2013.0
sergey1_1,0.0,75.0,25.0,12.0,1333.0
manolin12,48.0,44.0,8.0,100.0,1789.0
osama0088,40.0,54.0,6.0,100.0,1909.0
Lenar661496,47.0,51.0,2.0,100.0,1927.0
Alkmaar,56.0,36.0,7.0,100.0,1710.0
Ahmed_Selim93,53.0,44.0,3.0,100.0,1135.0
dagland,54.0,43.0,3.0,100.0,1245.0
immotivated,45.0,48.0,7.0,100.0,2064.0
lidiaagp,62.0,36.0,2.0,100.0,1189.0
Andrei-77,49.0,42.0,9.0,100.0,1997.0
Rodaknight,44.0,51.0,5.0,100.0,2171.0
Vladislav1222,30.0,60.0,10.0,60.0,1580.0
Shakandis,67.0,30.0,3.0,100.0,1758.0
T-E-N-D-O,47.0,49.0,4.0,100.0,2144.0
matan1111,56.0,42.0,2.0,100.0,2049.0
Entrecolunas,49.0,46.0,5.0,100.0,2094.0
Tibibo,46.0,52.0,2.0,100.0,1516.0
sai1022,46.0,50.0,4.0,100.0,1846.0
Xenexnotfound,54.0,44.0,2.0,100.0,1240.0
AnthonyMbrp,50.0,50.0,0.0,42.0,1196.0
Princes20,50.0,50.0,0.0,30.0,1899.0
fun4me,33.0,66.0,0.0,18.0,1427.0
BRANDCHALA,45.0,54.0,1.0,100.0,1543.0
hrngrl,46.0,48.0,6.0,100.0,1439.0
JuriAntO,49.0,49.0,2.0,100.0,1733.0
Morgan_03x,53.0,37.0,10.0,100.0,1493.0
qwewrty,52.0,43.0,5.0,100.0,2247.0
HZ582,66.0,33.0,0.0,9.0,1551.0
RAISON123,48.0,48.0,4.0,100.0,1468.0
mbcymbals,42.0,55.0,3.0,100.0,1069.0
KJaashWin,77.0,22.0,0.0,81.0,979.0
blitz1414,48.0,44.0,8.0,75.0,1804.0
Kokenhof,100.0,0.0,0.0,1.0,1500.0
sangeeth22,46.0,52.0,2.0,100.0,1416.0
RusitoMexicano,49.0,40.0,11.0,100.0,2012.0
gomiey,56.0,30.0,13.0,69.0,1554.0
LaysarOwO,38.0,60.0,2.0,100.0,1616.0
Marthe88,49.0,51.0,0.0,100.0,1644.0
donbolomr,34.0,61.0,5.0,100.0,2127.0
Scioneyed,55.0,44.0,0.0,81.0,1807.0
Gordon_Shamuey,100.0,0.0,0.0,3.0,1916.0
padede,57.0,42.0,0.0,57.0,1902.0
gnoss09,47.0,48.0,5.0,100.0,1484.0
LetterOfPower,48.0,50.0,2.0,100.0,1927.0
kaliMator2011,25.0,75.0,0.0,36.0,1638.0
ideemo,0.0,100.0,0.0,3.0,1924.0
Ismail123syl,33.0,66.0,0.0,9.0,1746.0
kriti_2016,23.0,77.0,0.0,100.0,756.0
Omerta4913,51.0,36.0,13.0,100.0,1527.0
MeysamT10,54.0,38.0,8.0,100.0,1579.0
Jumanji_i,44.0,53.0,3.0,100.0,1816.0
Gmbabslukman,45.0,52.0,3.0,100.0,1800.0
ThevniK,27.0,66.0,6.0,99.0,814.0
York1963,46.0,50.0,4.0,100.0,2078.0
Check_Mater03,54.0,45.0,0.0,33.0,2102.0
Mikhail_Morphy,48.0,42.0,10.0,100.0,1984.0
Beniroli,61.0,32.0,7.0,100.0,1804.0
Chshakes,43.0,54.0,3.0,100.0,1654.0
nzmamn,51.0,48.0,1.0,100.0,1338.0
fanofoxxxymiron,52.0,47.0,0.0,57.0,1876.0
Nisurev,38.0,55.0,5.0,54.0,1528.0
osalusi,45.0,48.0,7.0,100.0,2076.0
MadTarokh,46.0,49.0,5.0,100.0,1546.0
Steen_24,48.0,52.0,0.0,100.0,1274.0
zaki-77,38.0,60.0,2.0,100.0,1434.0
basing72,30.0,56.0,13.0,69.0,1190.0
Chessque67,50.0,46.0,4.0,100.0,1877.0
persiangulf4ever,37.0,53.0,10.0,100.0,1683.0
rrrrr0,48.0,44.0,7.0,27.0,1228.0
peyper,45.0,50.0,5.0,100.0,1868.0
SugarDrug,18.0,75.0,6.0,48.0,1936.0
grews77,57.0,42.0,0.0,78.0,1580.0
knightyrook19,53.0,46.0,0.0,39.0,1336.0
SebisSeba,78.0,16.0,6.0,100.0,2409.0
smallblind,49.0,43.0,8.0,100.0,1696.0
vikashsah,38.0,61.0,0.0,78.0,1388.0
NoDraw2021,50.0,49.0,1.0,100.0,1757.0
Alberto_jimenez09,64.0,34.0,2.0,100.0,2037.0
Aline_correia_casper,52.0,48.0,0.0,100.0,1997.0
samewu,47.0,51.0,2.0,100.0,1443.0
iftihagesalim,63.0,36.0,0.0,90.0,1933.0
stas0326,50.0,50.0,0.0,6.0,1500.0
Animechessadict,42.0,54.0,4.0,100.0,1389.0
rakeshlimbu,53.0,46.0,0.0,15.0,1750.0
Pico_75_92,40.0,56.0,4.0,100.0,1092.0
MichaelReds,45.0,52.0,3.0,100.0,1448.0
OmiCapivara,56.0,37.0,7.0,100.0,2082.0
Quitooo95,45.0,54.0,1.0,100.0,1041.0
evheath,46.0,52.0,2.0,100.0,1801.0
Safet-NP,47.0,42.0,11.0,100.0,2148.0
Chiche_L,20.0,80.0,0.0,15.0,1366.0
u-u-u-u,55.0,45.0,0.0,100.0,1994.0
SHARK_99,49.0,48.0,3.0,100.0,1617.0
ebenezar,49.0,47.0,4.0,100.0,2074.0
Kaanerturk1,41.0,53.0,6.0,100.0,1607.0
Franta_p,33.0,66.0,0.0,9.0,1101.0
Meroket,48.0,50.0,2.0,100.0,1723.0
tungnguyen2016,30.0,68.0,2.0,100.0,1697.0
REEUQ,56.0,43.0,0.0,48.0,1331.0
santos_julio,52.0,48.0,0.0,100.0,1513.0
garimajstor,0.0,100.0,0.0,6.0,1759.0
brumbrumhehe,28.0,47.0,23.0,63.0,1779.0
Alsace2020,53.0,37.0,10.0,100.0,2011.0
Papi8104,54.0,46.0,0.0,100.0,1929.0
Denis_173,42.0,55.0,3.0,100.0,1400.0
Gusev_YV,57.0,33.0,9.0,100.0,1946.0
nagarajan_03_11_2017,47.0,46.0,7.0,100.0,1645.0
David2Dk,45.0,52.0,3.0,100.0,1105.0
fyodor_b,47.0,48.0,5.0,100.0,1179.0
bacana,50.0,44.0,6.0,100.0,2000.0
casperghost,30.0,60.0,10.0,30.0,1198.0
redlad21,60.0,37.0,3.0,100.0,1276.0
Chxckers,54.0,40.0,6.0,100.0,2049.0
khamse57,57.0,37.0,5.0,100.0,1691.0
civciv42,53.0,41.0,6.0,100.0,1682.0
hesham36312,51.0,44.0,5.0,100.0,1312.0
yuvraj2306,0.0,100.0,0.0,18.0,1035.0
BlackWidoow,53.0,46.0,1.0,100.0,1909.0
Gio777777777777,0.0,100.0,0.0,3.0,1643.0
Krokroa,39.0,55.0,6.0,100.0,1446.0
igorx07,62.0,35.0,3.0,100.0,2015.0
agisaka,39.0,46.0,15.0,100.0,1923.0
Amateur1446,46.0,48.0,6.0,100.0,1866.0
rand01,60.0,37.0,3.0,100.0,2050.0
SatrancPro1881,45.0,42.0,13.0,100.0,1880.0
staika,44.0,55.0,1.0,100.0,1860.0
dgh05ahs,40.0,51.0,9.0,100.0,1624.0
famr,50.0,44.0,6.0,100.0,1464.0
Vegas44,60.0,40.0,0.0,90.0,1457.0
JorjVashington,40.0,55.0,5.0,100.0,1433.0
VEDANT_25,37.0,56.0,6.0,100.0,1397.0
tomtarna,30.0,68.0,2.0,100.0,2081.0
Solomon1974,65.0,28.0,7.0,100.0,2019.0
Best-Neighbour,42.0,53.0,5.0,100.0,2029.0
IRideTheShortBus,60.0,40.0,0.0,15.0,2014.0
Marco_444I,50.0,42.0,7.0,42.0,1476.0
cartoonmnyama,33.0,58.0,8.0,36.0,2032.0
mohammedmousa2023,42.0,52.0,6.0,100.0,1588.0
Collinsehis,44.0,52.0,4.0,100.0,1676.0
Patryk-G,71.0,0.0,28.0,21.0,2041.0
Ecclesia_club,10.0,78.0,10.0,57.0,1946.0
Nagender_jillepally,50.0,45.0,5.0,100.0,1654.0
a3xar,48.0,50.0,2.0,100.0,1323.0
Mklevos,51.0,47.0,2.0,100.0,1588.0
alex0402,50.0,50.0,0.0,10.0,1601.0
AlfredMont,39.0,54.0,7.0,100.0,1997.0
Viacheslav999,54.0,45.0,1.0,100.0,1615.0
Antonio1024,46.0,46.0,8.0,100.0,1996.0
Latinza,27.0,72.0,0.0,33.0,1919.0
matheusgrazi,42.0,52.0,6.0,100.0,1162.0
sakriputus3,56.0,41.0,3.0,100.0,2302.0
Yurii55,51.0,44.0,5.0,100.0,1400.0
AbhinavGarg2313114,0.0,100.0,0.0,3.0,1164.0
astrid_guth,20.0,80.0,0.0,5.0,1113.0
LTFCYBER,55.0,42.0,3.0,100.0,1919.0
WDan07,0.0,100.0,0.0,1.0,1324.0
suctionprints,57.0,42.0,0.0,57.0,1465.0
HelmutLindner,55.0,44.0,0.0,87.0,1553.0
wylyes,43.0,50.0,7.0,100.0,1808.0
redjeb,49.0,44.0,7.0,100.0,1664.0
Ab09127140267,55.0,45.0,0.0,100.0,1290.0
knarf33,44.0,44.0,11.0,27.0,1394.0
mmh123,55.0,44.0,1.0,100.0,1225.0
ChessGospel,16.0,83.0,0.0,18.0,981.0
PUNISHER_78,50.0,50.0,0.0,6.0,1330.0
mirandasavio,27.0,67.0,6.0,100.0,1746.0
Dallas1970,53.0,31.0,16.0,100.0,2608.0
Migulos,100.0,0.0,0.0,9.0,1807.0
joelhrc5,41.0,54.0,5.0,100.0,1097.0
Limple41,100.0,0.0,0.0,3.0,2227.0
Helmutn2,46.0,47.0,7.0,100.0,2177.0
ram_8,46.0,52.0,2.0,100.0,1529.0
SHOP196,100.0,0.0,0.0,3.0,1880.0
erenavsar1,48.0,52.0,0.0,100.0,1040.0
FischersigloXXI,48.0,43.0,9.0,100.0,2422.0
ego590,0.0,0.0,100.0,3.0,1279.0
Pavel_Ch,47.0,50.0,3.0,100.0,1626.0
killer10000,47.0,51.0,2.0,100.0,1804.0
Jeremia42,41.0,46.0,13.0,100.0,2067.0
Rokon02,0.0,100.0,0.0,3.0,1207.0
Cmilthon3nriqu3,100.0,0.0,0.0,3.0,1196.0
DJSale,18.0,81.0,1.0,100.0,1658.0
bask3,31.0,62.0,6.0,48.0,1715.0
Mukchilu,53.0,43.0,4.0,100.0,2085.0
Aethelbert5,36.0,56.0,8.0,100.0,1654.0
Agrippa04,54.0,33.0,13.0,100.0,2590.0
Cheesemate34,38.0,55.0,7.0,100.0,1198.0
Halothan,46.0,50.0,4.0,100.0,1837.0
moh-hamid,45.0,49.0,6.0,100.0,1927.0
KL4VR,47.0,49.0,4.0,100.0,1743.0
Jun08Saludes,41.0,52.0,7.0,100.0,1937.0
ojavier16,56.0,28.0,15.0,96.0,2316.0
patricel,38.0,56.0,6.0,100.0,1857.0
julienbourgouint,47.0,46.0,7.0,100.0,2044.0
saintdoc,51.0,45.0,4.0,100.0,1641.0
ChessImpostor,35.0,60.0,5.0,100.0,2372.0
needle-mover23,45.0,51.0,4.0,100.0,2128.0
yonjvp,71.0,28.0,0.0,21.0,1864.0
fake137,41.0,57.0,1.0,100.0,1315.0
rico7979,48.0,50.0,2.0,100.0,1653.0
Grauescape,52.0,38.0,10.0,100.0,1820.0
sagor5453678,49.0,41.0,10.0,100.0,1578.0
leddcasis,56.0,41.0,3.0,100.0,1362.0
NomtoM16,50.0,44.0,6.0,100.0,1660.0
AJESHPANWAR,41.0,56.0,3.0,100.0,1368.0
Eduardoxc,47.0,48.0,5.0,100.0,1831.0
maxtilford,51.0,46.0,3.0,100.0,1310.0
HaterMisionero,42.0,51.0,7.0,100.0,2132.0
Oshan-I,66.0,33.0,0.0,9.0,970.0
naveencp,45.0,49.0,6.0,100.0,1314.0
kaleesubhjbb,40.0,57.0,2.0,100.0,1290.0
MvHunter008,0.0,100.0,0.0,3.0,1083.0
khootech,37.0,62.0,0.0,24.0,1265.0
Cwrong,48.0,52.0,0.0,100.0,1075.0
Alihammoudi1971,55.0,42.0,3.0,100.0,2165.0
wallie666,45.0,47.0,8.0,100.0,2339.0
Malvado77,56.0,43.0,1.0,100.0,1449.0
Moose-Maloy488,50.0,44.0,6.0,100.0,1919.0
CountVlad,49.0,45.0,6.0,100.0,1359.0
Mookeroo,50.0,50.0,0.0,2.0,1577.0
andrei12312,50.0,50.0,0.0,6.0,1808.0
Vicente59,43.0,56.0,1.0,100.0,1231.0
renealejandro,49.0,51.0,0.0,100.0,1581.0
simosanada,44.0,52.0,4.0,100.0,2116.0
UglyWeakBoy,52.0,46.0,2.0,100.0,2001.0
duleyo,40.0,60.0,0.0,100.0,1670.0
Gorbunov_2012,48.0,48.0,4.0,100.0,1347.0
FalseLuminosity,52.0,44.0,4.0,100.0,1932.0
sam1976,57.0,37.0,5.0,100.0,1710.0
Dhruvjaju,0.0,100.0,0.0,6.0,1124.0
MrRichestPersonEver,52.0,42.0,5.0,57.0,1355.0
koresh33333,53.0,40.0,7.0,100.0,2205.0
serge1968-1980,0.0,50.0,50.0,6.0,2213.0
Docoe89,54.0,43.0,3.0,100.0,1929.0
aprilfoo,49.0,50.0,1.0,100.0,1312.0
ArnavMaurya,66.0,33.0,0.0,18.0,1007.0
pratyushkumarmgm,41.0,50.0,8.0,12.0,2374.0
DodoV1,55.0,44.0,0.0,27.0,1702.0
ratbandit,61.0,38.0,1.0,100.0,1842.0
dairon01,50.0,48.0,2.0,100.0,1923.0
Ganvisaju,25.0,75.0,0.0,24.0,1594.0
Eraclito_2020,50.0,46.0,4.0,100.0,1796.0
yourturnsir,50.0,50.0,0.0,100.0,1425.0
Ilhomjon79,48.0,50.0,2.0,100.0,1774.0
TioCridineno,43.0,40.0,17.0,100.0,2429.0
bojke88,48.0,45.0,7.0,100.0,1600.0
Rafioso,49.0,48.0,3.0,100.0,1522.0
douglera,47.0,46.0,7.0,100.0,1725.0
agg144,62.0,12.0,25.0,24.0,2275.0
OscarEncinas,49.0,46.0,5.0,100.0,1874.0
fahmadi,0.0,100.0,0.0,3.0,1708.0
cardenasencalada2005,67.0,18.0,15.0,100.0,2109.0
Tamizhsuryavel5,40.0,52.0,8.0,100.0,1795.0
Chamath_Abilasha,48.0,50.0,2.0,100.0,1590.0
phurmos,50.0,49.0,1.0,100.0,1428.0
Ubinio,47.0,45.0,8.0,100.0,1327.0
simond90,50.0,50.0,0.0,6.0,1176.0
rajeh74,27.0,71.0,2.0,100.0,1508.0
pivo30,61.0,37.0,2.0,100.0,2076.0
Ozilthegoatfr,33.0,66.0,1.0,100.0,1696.0
aksolol,43.0,44.0,13.0,100.0,1999.0
VardanLevonyan,39.0,61.0,0.0,100.0,1853.0
jedi_11,45.0,51.0,4.0,100.0,2279.0
Alberto_Duprr,62.0,32.0,6.0,50.0,2131.0
Element115,54.0,39.0,7.0,100.0,2057.0
anevideos04,37.0,54.0,8.0,72.0,1821.0
methreepo,27.0,72.0,0.0,54.0,1252.0
insidz99,51.0,43.0,6.0,100.0,1181.0
XadrezDoTCE,50.0,38.0,12.0,100.0,2133.0
Amar_Svobodniy123,38.0,54.0,8.0,100.0,1824.0
Simu49,50.0,50.0,0.0,18.0,1687.0
july269,42.0,55.0,3.0,100.0,1583.0
plinge__linge,54.0,37.0,8.0,72.0,2102.0
ar9av,50.0,33.0,16.0,54.0,1599.0
ALONGUS,56.0,41.0,3.0,100.0,2308.0
Guilles,45.0,52.0,3.0,100.0,1748.0
maxmaya,41.0,56.0,2.0,100.0,1918.0
kabanosa,45.0,49.0,6.0,100.0,2113.0
