user_id,win_rate,lose_rate,draw_rate,game_count
Hauntd,52.0,43.0,5.0,100.0
Philpwresh,43.0,54.0,3.0,100.0
gagawawa,56.0,43.0,0.0,48.0
Gio1401,26.0,72.0,2.0,100.0
Alboz22,0.0,100.0,0.0,3.0
dooonik1,45.0,55.0,0.0,100.0
vancho,45.0,54.0,1.0,100.0
chessmasters_comes,49.0,46.0,5.0,100.0
nimzobulabula,67.0,31.0,2.0,100.0
Zamzam1982,75.0,25.0,0.0,24.0
Zocks,46.0,50.0,3.0,90.0
mujeebRahiman,52.0,46.0,2.0,100.0
Kallibyan,35.0,65.0,0.0,100.0
pmaamq,60.0,39.0,1.0,100.0
antoni101,43.0,56.0,1.0,100.0
Der_Eroberer,51.0,45.0,4.0,100.0
Crazy_Franzy,45.0,55.0,0.0,100.0
Blackteguh,86.0,13.0,0.0,36.0
checkevarafidelio,43.0,50.0,6.0,90.0
ZKirilov,35.0,59.0,6.0,100.0
fykas123,50.0,43.0,7.0,100.0
lemi_x,55.0,42.0,3.0,100.0
aqua_flask,44.0,53.0,3.0,100.0
ciredevil,16.0,83.0,0.0,18.0
natig_m,51.0,41.0,6.0,87.0
CengizO,60.0,40.0,0.0,15.0
BestandChess14,52.0,47.0,1.0,100.0
yaswanth2121,44.0,53.0,3.0,100.0
streaper353,52.0,40.0,8.0,100.0
es_cincau,47.0,50.0,3.0,100.0
Maxgor,0.0,100.0,0.0,12.0
Oleshko_11,39.0,51.0,10.0,100.0
cc_merguez,80.0,20.0,0.0,15.0
Batman_hero,46.0,45.0,9.0,100.0
dezsodaniel,37.0,60.0,3.0,100.0
MarcusGosling,48.0,45.0,7.0,100.0
TSGG,57.0,41.0,1.0,100.0
YoungCapa7,41.0,58.0,0.0,39.0
MVG3,0.0,100.0,0.0,2.0
arow30,56.0,39.0,5.0,100.0
IAmDummy,45.0,51.0,4.0,100.0
rbr081095,43.0,50.0,6.0,48.0
amatotoca,51.0,47.0,2.0,100.0
captainchess2,63.0,31.0,6.0,100.0
Dany_Daniel,50.0,50.0,0.0,6.0
baroodi21,42.0,52.0,6.0,100.0
Kalokon,50.0,50.0,0.0,12.0
ss555555,43.0,49.0,8.0,100.0
Bernhard2,50.0,50.0,0.0,100.0
mongoose88,47.0,42.0,9.0,63.0
actualmunyua,40.0,56.0,4.0,100.0
DelSigo,47.0,49.0,4.0,100.0
tajine_gambit,59.0,37.0,4.0,100.0
Danglish,42.0,49.0,9.0,100.0
Twodollarsinmypocket,45.0,52.0,3.0,100.0
Radiuss,43.0,43.0,14.0,100.0
baco14,60.0,32.0,8.0,100.0
jblitzer,92.0,3.0,3.0,27.0
marrkr,49.0,46.0,5.0,100.0
Yesiamo,50.0,45.0,5.0,60.0
Mauseren,51.0,42.0,7.0,100.0
rb2018,47.0,50.0,3.0,100.0
Yensmagdaleno,47.0,47.0,6.0,100.0
Rambo7770,75.0,25.0,0.0,12.0
Saruul9699,60.0,37.0,3.0,100.0
Shaher95,48.0,49.0,3.0,100.0
isotopes,100.0,0.0,0.0,3.0
msp463,54.0,41.0,5.0,100.0
mina2610,62.0,38.0,0.0,100.0
mookjw,40.0,54.0,6.0,100.0
tambora_sasambo,61.0,36.0,3.0,100.0
MoscalChessLovero_N,50.0,0.0,50.0,6.0
AMMN,56.0,40.0,4.0,100.0
Viktor337,45.0,50.0,3.0,53.0
JJEsq,0.0,100.0,0.0,3.0
Wafels,48.0,46.0,6.0,100.0
albertoborzi58,48.0,48.0,4.0,100.0
Yehodan,53.0,33.0,14.0,100.0
anubis_KRD,59.0,38.0,3.0,100.0
Caramel22,54.0,44.0,2.0,100.0
Lupada,50.0,46.0,4.0,100.0
Lixin,42.0,51.0,7.0,100.0
superkingmax2019,45.0,55.0,0.0,100.0
celso_rogato,37.0,55.0,8.0,100.0
kenpo,70.0,30.0,0.0,10.0
Flinker2011,100.0,0.0,0.0,6.0
blackrange05,41.0,54.0,3.0,93.0
speedyracer67,50.0,43.0,6.0,90.0
QuaZUNT,62.0,37.0,0.0,24.0
Thisavi,14.0,63.0,23.0,100.0
AliElsadany,48.0,46.0,6.0,100.0
CHESS1487,28.0,71.0,0.0,7.0
CalebMG43,0.0,80.0,20.0,5.0
Bogdantheturnipboy,51.0,47.0,2.0,100.0
Dancohn,45.0,49.0,6.0,100.0
Kuvahh,43.0,45.0,12.0,100.0
Mlu-Nxumalo,35.0,65.0,0.0,60.0
Watchthebishop,50.0,45.0,5.0,100.0
Imposter1326,41.0,56.0,3.0,100.0
jwee,47.0,50.0,3.0,100.0
TarnishedQueen,53.0,41.0,6.0,100.0
s1bylla,33.0,66.0,0.0,9.0
Magda-Aziz,60.0,25.0,15.0,60.0
nihalnidagundi,49.0,49.0,2.0,100.0
Berry4,100.0,0.0,0.0,3.0
NemanPro,40.0,53.0,6.0,45.0
dodman,51.0,45.0,4.0,100.0
MULIJOJOVANJOEL,39.0,55.0,6.0,100.0
kinty04,33.0,66.0,0.0,9.0
CL0D,77.0,22.0,0.0,27.0
gost7512,46.0,47.0,7.0,100.0
James_Ashwood,42.0,50.0,7.0,42.0
Always_Checkmate,32.0,57.0,10.0,100.0
Belabberdeballerina,37.0,55.0,8.0,100.0
AestheticAssasian,75.0,25.0,0.0,4.0
LLLDDDYYY,50.0,50.0,0.0,12.0
chessp405,40.0,52.0,8.0,75.0
Reti_player,43.0,52.0,5.0,100.0
ps430,39.0,51.0,10.0,100.0
add1ct1on,42.0,54.0,4.0,100.0
Cobanzinho,33.0,66.0,0.0,27.0
Zomarks,44.0,56.0,0.0,100.0
nilayg1234,25.0,75.0,0.0,12.0
expertiz,47.0,46.0,7.0,100.0
juna8447,51.0,46.0,3.0,100.0
Raghav_10,61.0,38.0,0.0,54.0
miksa99,50.0,41.0,9.0,100.0
Zuri_Kaloki,58.0,34.0,6.0,87.0
Pattexperte,47.0,51.0,2.0,100.0
DrDrunkenKiff,42.0,53.0,5.0,100.0
snik1985,43.0,54.0,3.0,100.0
AMANET,55.0,43.0,2.0,100.0
Player1245763,76.0,23.0,0.0,39.0
noskcaj88,30.0,69.0,1.0,100.0
ravalbrothers232,43.0,43.0,14.0,100.0
venco_m,43.0,56.0,0.0,100.0
Abdalrhmanmhammed,39.0,56.0,4.0,100.0
Smirny,44.0,51.0,5.0,100.0
Eduardo_De_Santiago1,16.0,83.0,0.0,18.0
Tazar,70.0,25.0,5.0,100.0
Deda1953,38.0,52.0,10.0,100.0
loic1982,23.0,76.0,0.0,51.0
Sergii_Pokhitonov,42.0,50.0,8.0,100.0
Agitatorkoba,43.0,54.0,3.0,100.0
farook_rook,48.0,51.0,0.0,93.0
maardn88,25.0,75.0,0.0,72.0
mangancarbonat,37.0,61.0,2.0,100.0
MadeInPaint,51.0,46.0,3.0,100.0
Magwej,42.0,53.0,3.0,78.0
Anarco-capitalista,49.0,47.0,4.0,100.0
sirYos,41.0,56.0,2.0,100.0
Alejandrost89,44.0,49.0,7.0,100.0
GreenRipper01,47.0,52.0,1.0,100.0
Fernando_Moya,63.0,35.0,2.0,100.0
crazy_barcovsky,64.0,31.0,5.0,100.0
linilly,60.0,39.0,0.0,69.0
JR_Capablanca_Kadir,47.0,47.0,6.0,100.0
Kurumis,100.0,0.0,0.0,1.0
aji_n3,44.0,53.0,3.0,100.0
RAMBO58,49.0,46.0,5.0,100.0
Macmurdo,50.0,50.0,0.0,42.0
denz889,49.0,50.0,1.0,100.0
Rawen00,47.0,48.0,5.0,100.0
decimelaver,50.0,45.0,5.0,100.0
Van4177,33.0,66.0,0.0,9.0
Bojji0912,46.0,52.0,2.0,100.0
ara86,100.0,0.0,0.0,6.0
fivalde,46.0,52.0,2.0,100.0
ppeeppii,54.0,43.0,3.0,100.0
Styracus,50.0,39.0,11.0,100.0
cg7214,51.0,48.0,0.0,81.0
Aldair_190,37.0,56.0,6.0,100.0
Primoshenko,36.0,51.0,13.0,100.0
Fanoela99,52.0,42.0,6.0,100.0
Svat63,51.0,49.0,0.0,100.0
Maxim_chess777,53.0,42.0,5.0,100.0
mahdadrohani,100.0,0.0,0.0,6.0
IpotermiaMentale,0.0,100.0,0.0,3.0
Mister-pendru,66.0,33.0,0.0,9.0
naveen_tyagi_21,0.0,100.0,0.0,3.0
Bellucco,39.0,56.0,4.0,100.0
Houda86,0.0,100.0,0.0,3.0
Lufengpithecus,41.0,56.0,2.0,100.0
Derwererist,49.0,48.0,3.0,100.0
chessKnight75,55.0,41.0,4.0,100.0
MMFLAH,42.0,51.0,7.0,100.0
Savastanoking,63.0,35.0,2.0,100.0
Hassaneebadi03,49.0,43.0,8.0,100.0
photoking007,55.0,42.0,3.0,100.0
AftoPilot,60.0,33.0,7.0,100.0
AltenProPhet,44.0,53.0,3.0,100.0
Baltic90,18.0,81.0,0.0,33.0
Ermolaev_Nikolay,0.0,100.0,0.0,2.0
findus550,60.0,36.0,4.0,100.0
baeuml15,49.0,45.0,6.0,100.0
adhyaa_c,50.0,50.0,0.0,6.0
Sergey_Vyshlov,52.0,45.0,3.0,100.0
OnlytwoGen,51.0,44.0,5.0,100.0
MrSprano,33.0,66.0,0.0,18.0
evgeniigavrilenko,56.0,41.0,2.0,100.0
Kaplanchoco,48.0,46.0,6.0,100.0
Lakhuongdangkhoa,0.0,100.0,0.0,11.0
n72king,53.0,44.0,3.0,100.0
Reitny_Ashiym,100.0,0.0,0.0,3.0
amanhoni,41.0,58.0,0.0,51.0
Ghixo2k,47.0,50.0,3.0,100.0
michaelides62,51.0,46.0,3.0,100.0
Real_phabz1,0.0,100.0,0.0,3.0
DarthReaper,57.0,33.0,9.0,99.0
sinedsc,50.0,49.0,1.0,100.0
Ammi200101,50.0,42.0,8.0,100.0
zeko2020,38.0,56.0,5.0,100.0
szymonwitak,56.0,33.0,10.0,100.0
pedrin2021,47.0,48.0,5.0,100.0
navala,48.0,50.0,2.0,100.0
Aleks_Koc_kazan,50.0,50.0,0.0,12.0
rstchbknlmlmll,45.0,47.0,8.0,100.0
WarFist,38.0,57.0,4.0,100.0
ahmad-reza1371,36.0,56.0,8.0,100.0
Mihail_Karpukhin,43.0,51.0,6.0,100.0
pemula_bangetOPG,47.0,52.0,0.0,63.0
Essien8,44.0,52.0,4.0,100.0
Amselw,25.0,75.0,0.0,100.0
Kumpel365,100.0,0.0,0.0,3.0
Pedruw,65.0,35.0,0.0,100.0
Pavel100-14,47.0,48.0,5.0,100.0
AO717,15.0,84.0,0.0,57.0
Abo3zab,47.0,47.0,6.0,100.0
kaus24,50.0,46.0,4.0,100.0
PhoenixNeverDie,49.0,45.0,6.0,100.0
karaspobeditel,53.0,38.0,9.0,100.0
Suleyman_Syah,48.0,48.0,4.0,100.0
Yakov_Alatorcev,100.0,0.0,0.0,6.0
uxim,53.0,43.0,4.0,100.0
EvangelistaToricelli,48.0,50.0,2.0,100.0
urbipe,35.0,56.0,8.0,100.0
lihpzpl,61.0,35.0,4.0,100.0
Akfjfa,52.0,43.0,5.0,100.0
TopArch,52.0,45.0,3.0,100.0
tadeulima,38.0,56.0,6.0,100.0
Zylasikryeom,42.0,52.0,6.0,100.0
Murilochess12,54.0,43.0,3.0,100.0
plagiarist,100.0,0.0,0.0,3.0
Mo_Taiser,40.0,57.0,2.0,100.0
ebolaopening,47.0,51.0,2.0,100.0
ilisha,42.0,55.0,3.0,100.0
David_Chess_113,32.0,60.0,8.0,75.0
Don_KosAKO,57.0,37.0,5.0,100.0
UberKidmodeEats,38.0,57.0,4.0,63.0
ChippeRock,55.0,42.0,3.0,100.0
Gosha15,51.0,43.0,6.0,100.0
ldaddy21,30.0,60.0,10.0,30.0
Tristan-isere,45.0,54.0,0.0,33.0
Hesenovv13,52.0,45.0,3.0,100.0
Bumblino,49.0,42.0,9.0,100.0
vbajnok,57.0,36.0,5.0,57.0
Jens_M,50.0,49.0,1.0,100.0
Oleg77baban,45.0,46.0,9.0,100.0
alexmelo,45.0,50.0,5.0,100.0
ademsl,54.0,43.0,3.0,100.0
Theboman,66.0,33.0,0.0,18.0
Motion409,72.0,27.0,0.0,54.0
JM_Gambit,50.0,48.0,2.0,100.0
nAVEDogG,51.0,48.0,1.0,100.0
sackietv2,47.0,48.0,5.0,100.0
Immortalyusuf,44.0,54.0,2.0,100.0
PrensesMahmut,68.0,32.0,0.0,75.0
ibrahemalture,15.0,73.0,10.0,57.0
Sparky_Mobile,52.0,40.0,8.0,100.0
mezopeter,50.0,48.0,2.0,100.0
MargushevRoman,35.0,53.0,12.0,100.0
abd66,44.0,53.0,3.0,100.0
Drshikha26,49.0,42.0,9.0,100.0
ReyDORADO995,41.0,16.0,43.0,100.0
Linarez,36.0,59.0,5.0,100.0
towkeyo,50.0,50.0,0.0,100.0
iimboim,34.0,56.0,9.0,100.0
Michael210,44.0,54.0,2.0,100.0
komandanedy556,50.0,44.0,6.0,100.0
naqy,56.0,43.0,0.0,69.0
ultramenpink,46.0,53.0,1.0,100.0
Apefo,46.0,48.0,6.0,100.0
ajraj27,44.0,50.0,6.0,100.0
Cherry_07,42.0,42.0,14.0,21.0
RominaGalvez201006,37.0,53.0,10.0,100.0
Freezows,45.0,53.0,2.0,100.0
clapigerclap,50.0,50.0,0.0,6.0
Soshu-Wakizashi,52.0,42.0,6.0,100.0
LeskinenAI,70.0,28.0,2.0,100.0
smoking032,49.0,45.0,6.0,100.0
samraj2k,50.0,44.0,6.0,100.0
DLorenzo,72.0,22.0,5.0,18.0
chessafterbeer,36.0,56.0,7.0,100.0
mxttxxs,52.0,45.0,3.0,100.0
UKrazy,54.0,42.0,3.0,99.0
gnomo20x6,47.0,36.0,17.0,100.0
Vlados78,34.0,60.0,4.0,69.0
entomoloji,50.0,47.0,3.0,100.0
x_BadMedicine_x,51.0,43.0,6.0,100.0
Alterius,41.0,56.0,3.0,100.0
plaxon,48.0,50.0,2.0,100.0
AndrewSK76,63.0,35.0,2.0,100.0
GCS_M_R,57.0,28.0,14.0,100.0
lastonefr,54.0,45.0,0.0,66.0
gabrielemiliochia,14.0,78.0,7.0,84.0
mooohsenm,44.0,51.0,5.0,100.0
MangoCola,43.0,51.0,6.0,100.0
Ganesh014,43.0,49.0,8.0,100.0
TavF,53.0,45.0,2.0,100.0
SULTAN_06,35.0,57.0,7.0,100.0
Rapnuel,42.0,54.0,4.0,100.0
SJMidge22,52.0,43.0,5.0,100.0
BBC_Bontox,52.0,48.0,0.0,100.0
Kamehamehash,50.0,50.0,0.0,12.0
tabularasa---,80.0,20.0,0.0,15.0
I_M_Awesome,42.0,56.0,2.0,100.0
Vs1985,56.0,41.0,2.0,100.0
itzos,56.0,40.0,4.0,75.0
ejruiz76,50.0,43.0,7.0,100.0
ppsd,39.0,57.0,3.0,100.0
Viky8,33.0,66.0,0.0,9.0
Mimismo1,83.0,16.0,0.0,18.0
foxtrotazulfoxtrot,53.0,45.0,2.0,100.0
puhii,54.0,44.0,2.0,100.0
Chamarox88,46.0,50.0,4.0,100.0
FleezyZW,80.0,20.0,0.0,30.0
KoreDe12345,45.0,52.0,3.0,100.0
Gorgun99,49.0,47.0,4.0,100.0
CarlosTapia_1982,47.0,51.0,2.0,100.0
ChemicalBrothers777,62.0,30.0,8.0,100.0
Makailov_Aybek,53.0,47.0,0.0,100.0
Boimir1,50.0,45.0,5.0,100.0
appllepie,42.0,51.0,6.0,99.0
uninvited,39.0,55.0,6.0,100.0
knightmod,100.0,0.0,0.0,3.0
optenz,44.0,55.0,0.0,81.0
jonathanchica,51.0,47.0,2.0,100.0
hreiedv,44.0,56.0,0.0,100.0
SpeedSeries,60.0,34.0,6.0,100.0
Jaco34744,38.0,61.0,0.0,13.0
Khaba123,37.0,50.0,12.0,24.0
Aminov_RZ,100.0,0.0,0.0,3.0
Fedor190909,45.0,52.0,3.0,100.0
jflauria,49.0,47.0,4.0,100.0
magic_doji,0.0,100.0,0.0,6.0
d4wins32,47.0,50.0,3.0,100.0
whitepawnyawn,50.0,43.0,7.0,100.0
carlosdlh,46.0,49.0,5.0,100.0
Juan82,50.0,43.0,7.0,100.0
Paliakos,46.0,50.0,3.0,84.0
Laksh345,50.0,50.0,0.0,12.0
Father007,46.0,51.0,3.0,100.0
nimzo-lars007,62.0,37.0,0.0,24.0
Gse7en,33.0,66.0,0.0,9.0
albh79,45.0,41.0,12.0,72.0
nfrigus,51.0,47.0,2.0,100.0
Wojtas53,38.0,57.0,4.0,100.0
RohiniMadhurya,50.0,50.0,0.0,18.0
Kapten_SC3,37.0,55.0,8.0,100.0
kero_talaat,0.0,100.0,0.0,9.0
Dominiclampard,51.0,45.0,4.0,100.0
Darkest_Moment,51.0,41.0,8.0,100.0
MilanBihani,0.0,100.0,0.0,3.0
avemne50,52.0,42.0,6.0,100.0
Nomuna999,50.0,45.0,3.0,57.0
Job-95,54.0,44.0,2.0,100.0
MSN1011,51.0,45.0,4.0,100.0
ejeds,44.0,49.0,7.0,100.0
davidsiegelmobile,54.0,46.0,0.0,100.0
apola,62.0,36.0,2.0,100.0
Paulbrains,37.0,60.0,3.0,100.0
leopalaciosf,50.0,37.0,12.0,48.0
BandW2012,50.0,48.0,2.0,100.0
Dodore59,61.0,34.0,5.0,100.0
MPIndramayu,61.0,36.0,3.0,100.0
NINJA-Oldair,58.0,41.0,0.0,72.0
mihalych333,0.0,100.0,0.0,3.0
ArasCetintas,44.0,44.0,11.0,27.0
Daniiii_44,43.0,53.0,4.0,100.0
FlyingCarrot,22.0,77.0,0.0,27.0
vargtass,45.0,54.0,1.0,100.0
Denis_D1416,40.0,59.0,1.0,100.0
leonidas489,41.0,57.0,1.0,100.0
flo7885,46.0,49.0,5.0,100.0
KingCha,45.0,45.0,9.0,33.0
Medizinaldirektor,33.0,60.0,6.0,45.0
e2d4knight7,54.0,42.0,4.0,100.0
bZIK0987,50.0,46.0,4.0,100.0
Antonina_2700,34.0,61.0,5.0,100.0
satyender,47.0,49.0,4.0,100.0
mansur_07,33.0,66.0,0.0,27.0
Alex_Styagun,54.0,44.0,2.0,100.0
jack_hammer82,54.0,44.0,2.0,100.0
LucasErBedreEnnDeg,42.0,57.0,0.0,21.0
pawdun,44.0,50.0,6.0,100.0
Alaa7sh,46.0,53.0,1.0,100.0
Abdo08666,39.0,51.0,10.0,100.0
Chessfunn44,100.0,0.0,0.0,6.0
morphysoperaglasses,45.0,52.0,1.0,72.0
Knight4D,70.0,15.0,15.0,60.0
vazik72,69.0,28.0,2.0,100.0
Mark_Heiner,50.0,50.0,0.0,42.0
FacuMastro,53.0,46.0,0.0,39.0
Jtg240682,39.0,51.0,10.0,100.0
Shadowcamp,50.0,50.0,0.0,6.0
DrKyklos,46.0,49.0,5.0,100.0
elVil,48.0,44.0,8.0,100.0
TheNif,50.0,25.0,25.0,12.0
mughaho1112,47.0,46.0,7.0,100.0
thoroughlychecked,78.0,21.0,0.0,57.0
stazyyyy757,53.0,43.0,4.0,100.0
Ellbert878,45.0,52.0,3.0,100.0
MrPernicek,36.0,57.0,6.0,99.0
noobgameplay1,29.0,64.0,6.0,93.0
behnoush2024,44.0,53.0,3.0,100.0
Pawnographic,39.0,54.0,7.0,100.0
mishalike,100.0,0.0,0.0,9.0
skagosi,44.0,50.0,6.0,100.0
Jojan111,0.0,100.0,0.0,3.0
Hlodowig_Q,48.0,47.0,5.0,100.0
harisshah10,47.0,51.0,2.0,100.0
ntsoa80,50.0,50.0,0.0,6.0
cornwall72,49.0,49.0,2.0,100.0
kekic76,49.0,44.0,7.0,100.0
ocultismo_vespertino,39.0,56.0,5.0,100.0
Mustafa_Fish11,46.0,52.0,2.0,100.0
aftereffects2022,43.0,51.0,6.0,100.0
Alexej_Cherepov,63.0,33.0,4.0,100.0
Dago86,47.0,50.0,3.0,100.0
ahmadkvr,48.0,51.0,1.0,100.0
Assassin_7,50.0,48.0,2.0,100.0
pesteve,36.0,62.0,2.0,100.0
vacaregio,88.0,0.0,11.0,27.0
